AC011899	Blood[0]
AC011900	Blood[0]
AC011921	Blood[0]
AC011933	Blood[0]
AC011939	Blood[0]
AC011944	Blood[0]
AC011978	Blood[0]
AC011990	Blood[0]
AC011995	Blood[0]
AC011997	Blood[0]
AC012038	Blood[0]
AC012050	Blood[0]
AC012055	Blood[0]
AC012065	Blood[0]
AC012070	Blood[0]
AC012073	Blood[0]
AC012074	Blood[0]
AC012081	Blood[0]
AC012085	Blood[0]
AC012087	Blood[0]
AC012100	Blood[0]
AC012103	Blood[0]
AC012123	Blood[0]
AC012146	Blood[0]
AC012150	Blood[0]
AC012157	Blood[0]
AC012170	Blood[0]
AC012173	Blood[0]
AC012174	Blood[0]
AC012184	Blood[0]
AC012229	Blood[0]
AC012236	Blood[0]
AC012254	Blood[0]
AC012301	Blood[0]
AC012306	Blood[0]
AC012307	Blood[0]
AC012309	Blood[0]
AC012312	Blood[0]
AC012313	Blood[0]
AC012317	Blood[0]
AC012322	Blood[0]
AC012339	Blood[0]
AC012349	Blood[0]
AC012354	Blood[0]
AC012355	Blood[0]
AC012358	Blood[0]
AC012361	Blood[0]
AC012363	Blood[0]
AC012366	Blood[0]
AC012368	Blood[0]
AC012370	Blood[0]
AC012377	Blood[0]
AC012378	Blood[0]
AC012379	Blood[0]
AC012404	Blood[0]
AC012409	Blood[0]
AC012413	Blood[0]
AC012414	Blood[0]
AC012417	Blood[0]
AC012435	Blood[0]
AC012442	Blood[0]
AC012445	Blood[0]
AC012447	Blood[0]
AC012451	Blood[0]
AC012456	Blood[0]
AC012462	Blood[0]
AC012464	Blood[0]
AC012467	Blood[0]
AC012476	Blood[0]
AC012485	Blood[0]
AC012494	Blood[0]
AC012499	Blood[0]
AC012506	Blood[0]
AC012507	Blood[0]
AC012508	Blood[0]
AC012510	Blood[0]
AC012511	Blood[0]
AC012513	Blood[0]
AC012531	Blood[0]
AC012555	Blood[0]
AC012557	Blood[0]
AC012558	Blood[0]
AC012560	Blood[0]
AC012564	Blood[0]
AC012572	Blood[0]
AC012574	Blood[0]
AC012588	Blood[0]
AC012593	Blood[0]
AC012594	Blood[0]
AC012603	Blood[0]
AC012613	Blood[0]
AC012615	Blood[0]
AC012617	Blood[0]
AC012625	Blood[0]
AC012629	Blood[0]
AC012636	Blood[0]
AC012640	Blood[0]
AC012645	Blood[0]
AC012651	Blood[0]
AC012668	Blood[0]
AC013248	Blood[0]
AC013264	Blood[0]
AC013269	Blood[0]
AC013270	Blood[0]
AC013271	Blood[0]
AC013275	Blood[0]
AC013286	Blood[0]
AC013356	Blood[0]
AC013391	Blood[0]
AC013394	Blood[0]
AC013400	Blood[0]
AC013401	Blood[0]
AC013402	Blood[0]
AC013403	Blood[0]
AC013417	Blood[0]
AC013436	Blood[0]
AC013437	Blood[0]
AC013448	Blood[0]
AC013451	Blood[0]
AC013452	Blood[0]
AC013457	Blood[0]
AC013468	Blood[0]
AC013470	Blood[0]
AC013472	Blood[0]
AC013476	Blood[0]
AC013480	Blood[0]
AC013546	Blood[0]
AC013549	Blood[0]
AC013553	Blood[0]
AC013565	Blood[0]
AC013640	Blood[0]
AC013643	Blood[0]
AC013644	Blood[0]
AC013652	Blood[0]
AC013714	Blood[0]
AC013724	Blood[0]
AC013726	Blood[0]
AC013727	Blood[0]
AC013731	Blood[0]
AC013733	Blood[0]
AC013762	Blood[0]
AC013799	Blood[0]
AC015468	Blood[0]
AC015522	Blood[0]
AC015563	Blood[0]
AC015574	Blood[0]
AC015674	Blood[0]
AC015688	Blood[0]
AC015689	Blood[0]
AC015712	Blood[0]
AC015722	Blood[0]
AC015726	Blood[0]
AC015727	Blood[0]
AC015771	Blood[0]
AC015795	Blood[0]
AC015802	Blood[0]
AC015813	Blood[0]
AC015818	Blood[0]
AC015819	Blood[0]
AC015845	Blood[0]
AC015849	Blood[0]
AC015853	Blood[0]
AC015878	Blood[0]
AC015908	Blood[0]
AC015909	Blood[0]
AC015911	Blood[0]
AC015912	Blood[0]
AC015914	Blood[0]
AC015917	Blood[0]
AC015921	Blood[0]
AC015922	Blood[0]
AC015923	Blood[0]
AC015936	Blood[0]
AC015961	Blood[0]
AC015967	Blood[0]
AC015969	Blood[0]
AC015971	Blood[0]
AC015977	Blood[0]
AC015982	Blood[0]
AC015983	Blood[0]
AC015987	Blood[0]
AC016027	Blood[0]
AC016044	Blood[0]
AC016065	Blood[0]
AC016074	Blood[0]
AC016134	Blood[0]
AC016152	Blood[0]
AC016168	Blood[0]
AC016205	Blood[0]
AC016229	Blood[0]
AC016245	Blood[0]
AC016252	Blood[0]
AC016257	Blood[0]
AC016266	Blood[0]
AC016292	Blood[0]
AC016355	Blood[0]
AC016382	Blood[0]
AC016383	Blood[0]
AC016394	Blood[0]
AC016395	Blood[0]
AC016396	Blood[0]
AC016405	Blood[0]
AC016493	Blood[0]
AC016526	Blood[0]
AC016550	Blood[0]
AC016553	Blood[0]
AC016556	Blood[0]
AC016573	Blood[0]
AC016575	Blood[0]
AC016576	Blood[0]
AC016588	Blood[0]
AC016590	Blood[0]
AC016595	Blood[0]
AC016596	Blood[0]
AC016597	Blood[0]
AC016598	Blood[0]
AC016629	Blood[0]
AC016642	Blood[0]
AC016644	Blood[0]
AC016650	Blood[0]
AC016651	Blood[0]
AC016683	Blood[0]
AC016687	Blood[0]
AC016700	Blood[0]
AC016705	Blood[0]
AC016708	Blood[0]
AC016710	Blood[0]
AC016716	Blood[0]
AC016717	Blood[0]
AC016722	Blood[0]
AC016723	Blood[0]
AC016727	Blood[0]
AC016730	Blood[0]
AC016737	Blood[0]
AC016738	Blood[0]
AC016746	Blood[0]
AC016751	Blood[0]
AC016766	Blood[0]
AC016773	Blood[0]
AC016813	Blood[0]
AC016820	Blood[0]
AC016825	Blood[0]
AC016866	Blood[0]
AC016868	Blood[0]
AC016877	Blood[0]
AC016885	Blood[0]
AC016888	Blood[0]
AC016903	Blood[0]
AC016907	Blood[0]
AC016909	Blood[0]
AC016910	Blood[0]
AC016924	Blood[0]
AC016933	Blood[0]
AC016957	Blood[0]
AC016968	Blood[0]
AC016987	Blood[0]
AC016993	Blood[0]
AC016994	Blood[0]
AC016999	Blood[0]
AC017000	Blood[0]
AC017002	Blood[0]
AC017006	Blood[0]
AC017007	Blood[0]
AC017015	Blood[0]
AC017033	Blood[0]
AC017048	Blood[0]
AC017053	Blood[0]
AC017067	Blood[0]
AC017071	Blood[0]
AC017076	Blood[0]
AC017083	Blood[0]
AC017091	Blood[0]
AC017100	Blood[0]
AC017101	Blood[0]
AC017104	Blood[0]
AC018358	Blood[0]
AC018359	Blood[0]
AC018362	Blood[0]
AC018371	Blood[0]
AC018410	Blood[0]
AC018413	Blood[0]
AC018437	Blood[0]
AC018442	Blood[0]
AC018450	Blood[0]
AC018462	Blood[0]
AC018464	Blood[0]
AC018467	Blood[0]
AC018495	Blood[0]
AC018511	Blood[0]
AC018512	Blood[0]
AC018521	Blood[0]
AC018523	Blood[0]
AC018529	Blood[0]
AC018541	Blood[0]
AC018552	Blood[0]
AC018553	Blood[0]
AC018554	Blood[0]
AC018557	Blood[0]
AC018558	Blood[0]
AC018616	Blood[0]
AC018618	Blood[0]
AC018630	Blood[0]
AC018635	Blood[0]
AC018637	Blood[0]
AC018638	Blood[0]
AC018643	Blood[0]
AC018645	Blood[0]
AC018647	Blood[0]
AC018648	Blood[0]
AC018653	Blood[0]
AC018680	Blood[0]
AC018682	Blood[0]
AC018685	Blood[0]
AC018690	Blood[0]
AC018692	Blood[0]
AC018693	Blood[0]
AC018695	Blood[0]
AC018697	Blood[0]
AC018709	Blood[0]
AC018716	Blood[0]
AC018730	Blood[0]
AC018731	Blood[0]
AC018742	Blood[0]
AC018752	Blood[0]
AC018754	Blood[0]
AC018755	Blood[0]
AC018761	Blood[0]
AC018766	Blood[0]
AC018767	Blood[0]
AC018781	Blood[0]
AC018797	Blood[0]
AC018809	Blood[0]
AC018814	Blood[0]
AC018816	Blood[0]
AC018832	Blood[0]
AC018845	Blood[0]
AC018861	Blood[0]
AC018865	Blood[0]
AC018866	Blood[0]
AC018878	Blood[0]
AC018904	Blood[0]
AC018943	Blood[0]
AC018946	Blood[0]
AC018953	Blood[0]
AC018980	Blood[0]
AC019055	Blood[0]
AC019064	Blood[0]
AC019068	Blood[0]
AC019069	Blood[0]
AC019077	Blood[0]
AC019080	Blood[0]
AC019103	Blood[0]
AC019117	Blood[0]
AC019118	Blood[0]
AC019129	Blood[0]
AC019130	Blood[0]
AC019131	Blood[0]
AC019133	Blood[0]
AC019155	Blood[0]
AC019163	Blood[0]
AC019171	Blood[0]
AC019183	Blood[0]
AC019186	Blood[0]
AC019193	Blood[0]
AC019197	Blood[0]
AC019205	Blood[0]
AC019209	Blood[0]
AC019211	Blood[0]
AC019254	Blood[0]
AC019257	Blood[0]
AC019270	Blood[0]
AC019294	Blood[0]
AC019330	Blood[0]
AC019349	Blood[0]
AC020551	Blood[0]
AC020558	Blood[0]
AC020559	Blood[0]
AC020571	Blood[0]
AC020594	Blood[0]
AC020595	Blood[0]
AC020611	Blood[0]
AC020612	Blood[0]
AC020634	Blood[0]
AC020636	Blood[0]
AC020637	Blood[0]
AC020651	Blood[0]
AC020656	Blood[0]
AC020658	Blood[0]
AC020659	Blood[0]
AC020661	Blood[0]
AC020663	Blood[0]
AC020687	Blood[0]
AC020703	Blood[0]
AC020704	Blood[0]
AC020718	Blood[0]
AC020719	Blood[0]
AC020741	Blood[0]
AC020743	Blood[0]
AC020763	Blood[0]
AC020765	Blood[0]
AC020779	Blood[0]
AC020891	Blood[0]
AC020892	Blood[0]
AC020897	Blood[0]
AC020900	Blood[0]
AC020905	Blood[0]
AC020907	Blood[0]
AC020908	Blood[0]
AC020909	Blood[0]
AC020910	Blood[0]
AC020911	Blood[0]
AC020912	Blood[0]
AC020913	Blood[0]
AC020914	Blood[0]
AC020915	Blood[0]
AC020916	Blood[0]
AC020917	Blood[0]
AC020922	Blood[0]
AC020928	Blood[0]
AC020931	Blood[0]
AC020934	Blood[0]
AC020978	Blood[0]
AC020980	Blood[0]
AC021006	Blood[0]
AC021016	Blood[0]
AC021028	Blood[0]
AC021035	Blood[0]
AC021054	Blood[0]
AC021066	Blood[0]
AC021072	Blood[0]
AC021074	Blood[0]
AC021086	Blood[0]
AC021087	Blood[0]
AC021088	Blood[0]
AC021092	Blood[0]
AC021097	Blood[0]
AC021127	Blood[0]
AC021146	Blood[0]
AC021151	Blood[0]
AC021180	Blood[0]
AC021188	Blood[0]
AC021192	Blood[0]
AC021205	Blood[0]
AC021218	Blood[0]
AC021224	Blood[0]
AC021231	Blood[0]
AC021237	Blood[0]
AC021242	Blood[0]
AC021351	Blood[0]
AC021355	Blood[0]
AC021382	Blood[0]
AC021393	Blood[0]
AC021422	Blood[0]
AC021439	Blood[0]
AC021483	Blood[0]
AC021491	Blood[0]
AC021504	Blood[0]
AC021506	Blood[0]
AC021534	Blood[0]
AC021546	Blood[0]
AC021549	Blood[0]
AC021594	Blood[0]
AC021660	Blood[0]
AC021678	Blood[0]
AC021683	Blood[0]
AC021698	Blood[0]
AC021713	Blood[0]
AC021733	Blood[0]
AC021736	Blood[0]
AC021739	Blood[0]
AC021744	Blood[0]
AC021752	Blood[0]
AC021755	Blood[0]
AC021785	Blood[0]
AC021818	Blood[0]
AC021851	Blood[0]
AC021860	Blood[0]
AC021915	Blood[0]
AC021979	Blood[0]
AC022001	Blood[0]
AC022007	Blood[0]
AC022017	Blood[0]
AC022021	Blood[0]
AC022028	Blood[0]
AC022031	Blood[0]
AC022034	Blood[0]
AC022035	Blood[0]
AC022039	Blood[0]
AC022075	Blood[0]
AC022079	Blood[0]
AC022081	Blood[0]
AC022087	Blood[0]
AC022092	Blood[0]
AC022098	Blood[0]
AC022101	Blood[0]
AC022113	Blood[0]
AC022118	Blood[0]
AC022126	Blood[0]
AC022140	Blood[0]
AC022144	Blood[0]
AC022145	Blood[0]
AC022146	Blood[0]
AC022148	Blood[0]
AC022150	Blood[0]
AC022154	Blood[0]
AC022164	Blood[0]
AC022165	Blood[0]
AC022166	Blood[0]
AC022167	Blood[0]
AC022173	Blood[0]
AC022182	Blood[0]
AC022188	Blood[0]
AC022196	Blood[0]
AC022201	Blood[0]
AC022217	Blood[0]
AC022239	Blood[0]
AC022240	Blood[0]
AC022272	Blood[0]
AC022274	Blood[0]
AC022294	Blood[0]
AC022296	Blood[0]
AC022306	Blood[0]
AC022335	Blood[0]
AC022364	Blood[0]
AC022382	Blood[0]
AC022384	Blood[0]
AC022387	Blood[0]
AC022390	Blood[0]
AC022392	Blood[0]
AC022395	Blood[0]
AC022398	Blood[0]
AC022400	Blood[0]
AC022414	Blood[0]
AC022424	Blood[0]
AC022441	Blood[0]
AC022445	Blood[0]
AC022447	Blood[0]
AC022469	Blood[0]
AC022486	Blood[0]
AC022498	Blood[0]
AC022506	Blood[0]
AC022509	Blood[0]
AC022511	Blood[0]
AC022517	Blood[0]
AC022523	Blood[0]
AC022535	Blood[0]
AC022537	Blood[0]
AC022540	Blood[0]
AC022558	Blood[0]
AC022568	Blood[0]
AC022596	Blood[0]
AC022601	Blood[0]
AC022613	Blood[0]
AC022634	Blood[0]
AC022639	Blood[0]
AC022655	Blood[0]
AC022679	Blood[0]
AC022690	Blood[0]
AC022695	Blood[0]
AC022706	Blood[0]
AC022710	Blood[0]
AC022726	Blood[0]
AC022730	Blood[0]
AC022733	Blood[0]
AC022762	Blood[0]
AC022778	Blood[0]
AC022784	Blood[0]
AC022796	Blood[0]
AC022809	Blood[0]
AC022816	Blood[0]
AC022826	Blood[0]
AC022858	Blood[0]
AC022872	Blood[0]
AC022874	Blood[0]
AC022884	Blood[0]
AC022893	Blood[0]
AC022898	Blood[0]
AC022903	Blood[0]
AC022916	Blood[0]
AC022929	Blood[0]
AC022960	Blood[0]
AC022966	Blood[0]
AC022973	Blood[0]
AC023024	Blood[0]
AC023034	Blood[0]
AC023043	Blood[0]
AC023051	Blood[0]
AC023055	Blood[0]
AC023078	Blood[0]
AC023090	Blood[0]
AC023115	Blood[0]
AC023128	Blood[0]
AC023136	Blood[0]
AC023137	Blood[0]
AC023154	Blood[0]
AC023157	Blood[0]
AC023161	Blood[0]
AC023194	Blood[0]
AC023200	Blood[0]
AC023202	Blood[0]
AC023300	Blood[0]
AC023302	Blood[0]
AC023310	Blood[0]
AC023347	Blood[0]
AC023355	Blood[0]
AC023389	Blood[0]
AC023394	Blood[0]
AC023403	Blood[0]
AC023421	Blood[0]
AC023442	Blood[0]
AC023469	Blood[0]
AC023481	Blood[0]
AC023490	Blood[0]
AC023491	Blood[0]
AC023510	Blood[0]
AC023511	Blood[0]
AC023590	Blood[0]
AC023632	Blood[0]
AC023644	Blood[0]
AC023669	Blood[0]
AC023762	Blood[0]
AC023790	Blood[0]
AC023794	Blood[0]
AC023796	Blood[0]
AC023813	Blood[0]
AC023824	Blood[0]
AC023825	Blood[0]
AC023830	Blood[0]
AC023855	Blood[0]
AC023866	Blood[0]
AC023886	Blood[0]
AC023905	Blood[0]
AC023906	Blood[0]
AC023908	Blood[0]
AC023932	Blood[0]
AC023946	Blood[0]
AC023983	Blood[0]
AC024022	Blood[0]
AC024028	Blood[0]
AC024060	Blood[0]
AC024075	Blood[0]
AC024084	Blood[0]
AC024132	Blood[0]
AC024145	Blood[0]
AC024224	Blood[0]
AC024230	Blood[0]
AC024243	Blood[0]
AC024257	Blood[0]
AC024267	Blood[0]
AC024270	Blood[0]
AC024337	Blood[0]
AC024361	Blood[0]
AC024382	Blood[0]
AC024475	Blood[0]
AC024559	Blood[0]
AC024560	Blood[0]
AC024563	Blood[0]
AC024575	Blood[0]
AC024579	Blood[0]
AC024581	Blood[0]
AC024587	Blood[0]
AC024592	Blood[0]
AC024597	Blood[0]
AC024600	Blood[0]
AC024601	Blood[0]
AC024603	Blood[0]
AC024610	Blood[0]
AC024614	Blood[0]
AC024619	Blood[0]
AC024651	Blood[0]
AC024681	Blood[0]
AC024884	Blood[0]
AC024896	Blood[0]
AC024901	Blood[0]
AC024908	Blood[0]
AC024909	Blood[0]
AC024933	Blood[0]
AC024940	Blood[0]
AC024941	Blood[0]
AC024958	Blood[0]
AC025030	Blood[0]
AC025031	Blood[0]
AC025034	Blood[0]
AC025035	Blood[0]
AC025038	Blood[0]
AC025040	Blood[0]
AC025043	Blood[0]
AC025159	Blood[0]
AC025162	Blood[0]
AC025164	Blood[0]
AC025165	Blood[0]
AC025166	Blood[0]
AC025171	Blood[0]
AC025174	Blood[0]
AC025175	Blood[0]
AC025176	Blood[0]
AC025178	Blood[0]
AC025180	Blood[0]
AC025181	Blood[0]
AC025183	Blood[0]
AC025187	Blood[0]
AC025188	Blood[0]
AC025211	Blood[0]
AC025219	Blood[0]
AC025244	Blood[0]
AC025252	Blood[0]
AC025253	Blood[0]
AC025254	Blood[0]
AC025257	Blood[0]
AC025259	Blood[0]
AC025262	Blood[0]
AC025263	Blood[0]
AC025265	Blood[0]
AC025271	Blood[0]
AC025272	Blood[0]
AC025277	Blood[0]
AC025278	Blood[0]
AC025283	Blood[0]
AC025284	Blood[0]
AC025287	Blood[0]
AC025366	Blood[0]
AC025370	Blood[0]
AC025419	Blood[0]
AC025423	Blood[0]
AC025428	Blood[0]
AC025430	Blood[0]
AC025431	Blood[0]
AC025434	Blood[0]
AC025437	Blood[0]
AC025442	Blood[0]
AC025465	Blood[0]
AC025470	Blood[0]
AC025475	Blood[0]
AC025521	Blood[0]
AC025524	Blood[0]
AC025539	Blood[0]
AC025566	Blood[0]
AC025569	Blood[0]
AC025572	Blood[0]
AC025575	Blood[0]
AC025576	Blood[0]
AC025580	Blood[0]
AC025627	Blood[0]
AC025674	Blood[0]
AC025682	Blood[0]
AC025741	Blood[0]
AC025752	Blood[0]
AC025754	Blood[0]
AC025773	Blood[0]
AC025809	Blood[0]
AC025810	Blood[0]
AC025811	Blood[0]
AC025822	Blood[0]
AC025871	Blood[0]
AC025887	Blood[0]
AC025917	Blood[0]
AC025918	Blood[0]
AC025946	Blood[0]
AC025947	Blood[0]
AC026116	Blood[0]
AC026150	Blood[0]
AC026167	Blood[0]
AC026191	Blood[0]
AC026202	Blood[0]
AC026250	Blood[0]
AC026254	Blood[0]
AC026304	Blood[0]
AC026310	Blood[0]
AC026316	Blood[0]
AC026320	Blood[0]
AC026333	Blood[0]
AC026336	Blood[0]
AC026347	Blood[0]
AC026353	Blood[0]
AC026355	Blood[0]
AC026358	Blood[0]
AC026367	Blood[0]
AC026391	Blood[0]
AC026398	Blood[0]
AC026401	Blood[0]
AC026414	Blood[0]
AC026415	Blood[0]
AC026427	Blood[0]
AC026434	Blood[0]
AC026458	Blood[0]
AC026461	Blood[0]
AC026464	Blood[0]
AC026469	Blood[0]
AC026470	Blood[0]
AC026471	Blood[0]
AC026495	Blood[0]
AC026523	Blood[0]
AC026583	Blood[0]
AC026585	Blood[0]
AC026620	Blood[0]
AC026688	Blood[0]
AC026691	Blood[0]
AC026704	Blood[0]
AC026719	Blood[0]
AC026725	Blood[0]
AC026726	Blood[0]
AC026740	Blood[0]
AC026741	Blood[0]
AC026746	Blood[0]
AC026765	Blood[0]
AC026771	Blood[0]
AC026774	Blood[0]
AC026780	Blood[0]
AC026782	Blood[0]
AC026785	Blood[0]
AC026786	Blood[0]
AC026790	Blood[0]
AC026801	Blood[0]
AC026803	Blood[0]
AC026888	Blood[0]
AC026894	Blood[0]
AC026950	Blood[0]
AC026954	Blood[0]
AC026979	Blood[0]
AC026992	Blood[0]
AC027013	Blood[0]
AC027018	Blood[0]
AC027020	Blood[0]
AC027031	Blood[0]
AC027045	Blood[0]
AC027088	Blood[0]
AC027097	Blood[0]
AC027117	Blood[0]
AC027130	Blood[0]
AC027228	Blood[0]
AC027237	Blood[0]
AC027243	Blood[0]
AC027271	Blood[0]
AC027277	Blood[0]
AC027281	Blood[0]
AC027287	Blood[0]
AC027288	Blood[0]
AC027290	Blood[0]
AC027306	Blood[0]
AC027307	Blood[0]
AC027309	Blood[0]
AC027312	Blood[0]
AC027315	Blood[0]
AC027319	Blood[0]
AC027328	Blood[0]
AC027338	Blood[0]
AC027343	Blood[0]
AC027449	Blood[0]
AC027451	Blood[0]
AC027458	Blood[0]
AC027514	Blood[0]
AC027541	Blood[0]
AC027575	Blood[0]
AC027601	Blood[0]
AC027607	Blood[0]
AC027627	Blood[0]
AC027644	Blood[0]
AC027682	Blood[0]
AC027688	Blood[0]
AC027698	Blood[0]
AC027701	Blood[0]
AC027702	Blood[0]
AC027763	Blood[0]
AC027779	Blood[0]
AC027796	Blood[0]
AC027801	Blood[0]
AC027804	Blood[0]
AC027808	Blood[0]
AC032011	Blood[0]
AC032019	Blood[0]
AC032044	Blood[0]
AC034102	Blood[0]
AC034111	Blood[0]
AC034114	Blood[0]
AC034187	Blood[0]
AC034195	Blood[0]
AC034198	Blood[0]
AC034199	Blood[0]
AC034206	Blood[0]
AC034213	Blood[0]
AC034223	Blood[0]
AC034226	Blood[0]
AC034228	Blood[0]
AC034229	Blood[0]
AC034231	Blood[0]
AC034232	Blood[0]
AC034234	Blood[0]
AC034236	Blood[0]
AC034238	Blood[0]
AC034243	Blood[0]
AC034245	Blood[0]
AC035140	Blood[0]
AC036101	Blood[0]
AC036103	Blood[0]
AC036176	Blood[0]
AC036214	Blood[0]
AC036222	Blood[0]
AC037198	Blood[0]
AC037441	Blood[0]
AC037450	Blood[0]
AC037459	Blood[0]
AC037486	Blood[0]
AC037487	Blood[0]
AC039056	Blood[0]
AC040162	Blood[0]
AC040169	Blood[0]
AC040170	Blood[0]
AC040173	Blood[0]
AC040914	Blood[0]
AC040918	Blood[0]
AC040934	Blood[0]
AC040936	Blood[0]
AC040963	Blood[0]
AC040970	Blood[0]
AC040977	Blood[0]
AC044781	Blood[0]
AC044784	Blood[0]
AC044798	Blood[0]
AC044802	Blood[0]
AC044810	Blood[0]
AC044839	Blood[0]
AC044840	Blood[0]
AC044849	Blood[0]
AC044873	Blood[0]
AC046130	Blood[0]
AC046136	Blood[0]
AC046143	Blood[0]
AC046158	Blood[0]
AC046168	Blood[0]
AC046185	Blood[0]
AC046195	Blood[0]
AC048337	Blood[0]
AC048338	Blood[0]
AC048341	Blood[0]
AC048344	Blood[0]
AC048380	Blood[0]
AC048383	Blood[0]
AC048387	Blood[0]
AC053503	Blood[0]
AC053513	Blood[0]
AC053527	Blood[0]
AC055713	Blood[0]
AC055716	Blood[0]
AC055717	Blood[0]
AC055720	Blood[0]
AC055733	Blood[0]
AC055736	Blood[0]
AC055758	Blood[0]
AC055764	Blood[0]
AC055811	Blood[0]
AC055822	Blood[0]
AC055855	Blood[0]
AC055874	Blood[0]
AC055876	Blood[0]
AC055878	Blood[0]
AC058791	Blood[0]
AC058822	Blood[0]
AC060234	Blood[0]
AC060765	Blood[0]
AC060766	Blood[0]
AC060780	Blood[0]
AC060809	Blood[0]
AC060814	Blood[0]
AC060834	Blood[0]
AC061709	Blood[0]
AC061961	Blood[0]
AC061975	Blood[0]
AC061979	Blood[0]
AC061992	Blood[0]
AC062004	Blood[0]
AC062015	Blood[0]
AC062017	Blood[0]
AC062020	Blood[0]
AC062021	Blood[0]
AC062028	Blood[0]
AC062029	Blood[0]
AC062031	Blood[0]
AC062032	Blood[0]
AC062037	Blood[0]
AC062039	Blood[0]
AC063919	Blood[0]
AC063923	Blood[0]
AC063926	Blood[0]
AC063943	Blood[0]
AC063944	Blood[0]
AC063947	Blood[0]
AC063948	Blood[0]
AC063949	Blood[0]
AC063952	Blood[0]
AC063962	Blood[0]
AC063976	Blood[0]
AC063977	Blood[0]
AC063979	Blood[0]
AC063980	Blood[0]
AC064801	Blood[0]
AC064802	Blood[0]
AC064805	Blood[0]
AC064807	Blood[0]
AC064834	Blood[0]
AC064836	Blood[0]
AC064853	Blood[0]
AC064871	Blood[0]
AC064874	Blood[0]
AC066595	Blood[0]
AC066612	Blood[0]
AC066613	Blood[0]
AC067735	Blood[0]
AC067747	Blood[0]
AC067750	Blood[0]
AC067773	Blood[0]
AC067817	Blood[0]
AC067838	Blood[0]
AC067852	Blood[0]
AC067863	Blood[0]
AC067930	Blood[0]
AC067945	Blood[0]
AC067956	Blood[0]
AC067960	Blood[0]
AC067968	Blood[0]
AC067969	Blood[0]
AC068014	Blood[0]
AC068020	Blood[0]
AC068025	Blood[0]
AC068051	Blood[0]
AC068057	Blood[0]
AC068075	Blood[0]
AC068112	Blood[0]
AC068134	Blood[0]
AC068135	Blood[0]
AC068189	Blood[0]
AC068196	Blood[0]
AC068205	Blood[0]
AC068234	Blood[0]
AC068254	Blood[0]
AC068282	Blood[0]
AC068286	Blood[0]
AC068295	Blood[0]
AC068305	Blood[0]
AC068313	Blood[0]
AC068338	Blood[0]
AC068385	Blood[0]
AC068389	Blood[0]
AC068397	Blood[0]
AC068408	Blood[0]
AC068413	Blood[0]
AC068418	Blood[0]
AC068446	Blood[0]
AC068473	Blood[0]
AC068481	Blood[0]
AC068483	Blood[0]
AC068489	Blood[0]
AC068490	Blood[0]
AC068491	Blood[0]
AC068492	Blood[0]
AC068506	Blood[0]
AC068512	Blood[0]
AC068533	Blood[0]
AC068535	Blood[0]
AC068544	Blood[0]
AC068547	Blood[0]
AC068580	Blood[0]
AC068594	Blood[0]
AC068599	Blood[0]
AC068620	Blood[0]
AC068631	Blood[0]
AC068633	Blood[0]
AC068643	Blood[0]
AC068658	Blood[0]
AC068672	Blood[0]
AC068675	Blood[0]
AC068707	Blood[0]
AC068721	Blood[0]
AC068722	Blood[0]
AC068724	Blood[0]
AC068733	Blood[0]
AC068756	Blood[0]
AC068759	Blood[0]
AC068768	Blood[0]
AC068775	Blood[0]
AC068789	Blood[0]
AC068790	Blood[0]
AC068831	Blood[0]
AC068858	Blood[0]
AC068870	Blood[0]
AC068875	Blood[0]
AC068880	Blood[0]
AC068888	Blood[0]
AC068896	Blood[0]
AC068898	Blood[0]
AC068944	Blood[0]
AC068946	Blood[0]
AC068985	Blood[0]
AC068987	Blood[0]
AC068992	Blood[0]
AC068993	Blood[0]
AC069023	Blood[0]
AC069029	Blood[0]
AC069061	Blood[0]
AC069113	Blood[0]
AC069114	Blood[0]
AC069120	Blood[0]
AC069133	Blood[0]
AC069148	Blood[0]
AC069155	Blood[0]
AC069185	Blood[0]
AC069200	Blood[0]
AC069209	Blood[0]
AC069213	Blood[0]
AC069222	Blood[0]
AC069224	Blood[0]
AC069228	Blood[0]
AC069234	Blood[0]
AC069235	Blood[0]
AC069257	Blood[0]
AC069272	Blood[0]
AC069277	Blood[0]
AC069280	Blood[0]
AC069281	Blood[0]
AC069285	Blood[0]
AC069287	Blood[0]
AC069294	Blood[0]
AC069307	Blood[0]
AC069360	Blood[0]
AC069368	Blood[0]
AC069431	Blood[0]
AC069437	Blood[0]
AC069439	Blood[0]
AC069444	Blood[0]
AC069503	Blood[0]
AC069540	Blood[0]
AC069542	Blood[0]
AC069544	Blood[0]
AC069549	Blood[0]
AC072022	Blood[0]
AC072039	Blood[0]
AC072061	Blood[0]
AC072062	Blood[0]
AC073023	Blood[0]
AC073046	Blood[0]
AC073050	Blood[0]
AC073052	Blood[0]
AC073062	Blood[0]
AC073071	Blood[0]
AC073072	Blood[0]
AC073073	Blood[0]
AC073082	Blood[0]
AC073094	Blood[0]
AC073111	Blood[0]
AC073115	Blood[0]
AC073127	Blood[0]
AC073130	Blood[0]
AC073133	Blood[0]
AC073167	Blood[0]
AC073172	Blood[0]
AC073174	Blood[0]
AC073176	Blood[0]
AC073188	Blood[0]
AC073195	Blood[0]
AC073218	Blood[0]
AC073254	Blood[0]
AC073257	Blood[0]
AC073263	Blood[0]
AC073283	Blood[0]
AC073288	Blood[0]
AC073311	Blood[0]
AC073314	Blood[0]
