name	source	ensembl_gene	ensembl_source
NM_000116	Ensembl.RefSeq_mRNA:180721[1]	ENSG00000102125	Ensembl.RefSeq_mRNA:180721[1>0]
NM_000117	Ensembl.RefSeq_mRNA:93534[1]	ENSG00000102119	Ensembl.RefSeq_mRNA:93534[1>0]
NM_000118	Ensembl.RefSeq_mRNA:211396[1]	ENSG00000106991	Ensembl.RefSeq_mRNA:211396[1>0]
NM_000119	Ensembl.RefSeq_mRNA:223102[1]	ENSG00000166947	Ensembl.RefSeq_mRNA:223102[1>0]
NM_000120	Ensembl.RefSeq_mRNA:232863[1]	ENSG00000143819	Ensembl.RefSeq_mRNA:232863[1>0]
NM_000121	Ensembl.RefSeq_mRNA:108172[1]	ENSG00000187266	Ensembl.RefSeq_mRNA:108172[1>0]
NM_000122	Ensembl.RefSeq_mRNA:293279[1]	ENSG00000163161	Ensembl.RefSeq_mRNA:293279[1>0]
NM_000123	Ensembl.RefSeq_mRNA:13795[1]	ENSG00000134899	Ensembl.RefSeq_mRNA:13795[1>0]
NM_000124	Ensembl.RefSeq_mRNA:91565[1]	ENSG00000225830	Ensembl.RefSeq_mRNA:91565[1>0]
NM_000125	Ensembl.RefSeq_mRNA:170956[1]	ENSG00000091831	Ensembl.RefSeq_mRNA:170956[1>0]
NM_000126	Ensembl.RefSeq_mRNA:171275[1]	ENSG00000140374	Ensembl.RefSeq_mRNA:171275[1>0]
NM_000127	Ensembl.RefSeq_mRNA:120008[1]	ENSG00000182197	Ensembl.RefSeq_mRNA:120008[1>0]
NM_000128	Ensembl.RefSeq_mRNA:236105[1]	ENSG00000088926	Ensembl.RefSeq_mRNA:236105[1>0]
NM_000129	Ensembl.RefSeq_mRNA:90959[1]	ENSG00000124491	Ensembl.RefSeq_mRNA:90959[1>0]
NM_000130	Ensembl.RefSeq_mRNA:274316[1]	ENSG00000198734	Ensembl.RefSeq_mRNA:274316[1>0]
NM_000131	Ensembl.RefSeq_mRNA:31115[1]	ENSG00000057593	Ensembl.RefSeq_mRNA:31115[1>0]
NM_000132	Ensembl.RefSeq_mRNA:32139[1]	ENSG00000185010	Ensembl.RefSeq_mRNA:32139[1>0]
NM_000133	Ensembl.RefSeq_mRNA:98094[1]	ENSG00000101981	Ensembl.RefSeq_mRNA:98094[1>0]
NM_000134	Ensembl.RefSeq_mRNA:152608[1]	ENSG00000145384	Ensembl.RefSeq_mRNA:152608[1>0]
NM_000135	Ensembl.RefSeq_mRNA:205708[1]	ENSG00000187741	Ensembl.RefSeq_mRNA:205708[1>0]
NM_000136	Ensembl.RefSeq_mRNA:153189[1]	ENSG00000158169	Ensembl.RefSeq_mRNA:153189[1>0]
NM_000137	Ensembl.RefSeq_mRNA:132804[1]	ENSG00000103876	Ensembl.RefSeq_mRNA:132804[1>0]
NM_000138	Ensembl.RefSeq_mRNA:220908[1]	ENSG00000166147	Ensembl.RefSeq_mRNA:220908[1>0]
NM_000139	Ensembl.RefSeq_mRNA:275995[1]	ENSG00000149534	Ensembl.RefSeq_mRNA:275995[1>0]
NM_000140	Ensembl.RefSeq_mRNA:48849[1]	ENSG00000066926	Ensembl.RefSeq_mRNA:48849[1>0]
NM_000141	Ensembl.RefSeq_mRNA:208384[1]	ENSG00000066468	Ensembl.RefSeq_mRNA:208384[1>0]
NM_000142	Ensembl.RefSeq_mRNA:225443[1]	ENSG00000068078	Ensembl.RefSeq_mRNA:225443[1>0]
NM_000143	Ensembl.RefSeq_mRNA:246225[1]	ENSG00000091483	Ensembl.RefSeq_mRNA:246225[1>0]
NM_000144	Ensembl.RefSeq_mRNA:64229[1]	ENSG00000165060	Ensembl.RefSeq_mRNA:64229[1>0]
NM_000145	Ensembl.RefSeq_mRNA:45724[1]	ENSG00000170820	Ensembl.RefSeq_mRNA:45724[1>0]
NM_000146	Ensembl.RefSeq_mRNA:84060[1]	ENSG00000087086	Ensembl.RefSeq_mRNA:84060[1>0]
NM_000147	Ensembl.RefSeq_mRNA:266705[1]	ENSG00000179163	Ensembl.RefSeq_mRNA:266705[1>0]
NM_000148	Ensembl.RefSeq_mRNA:157455[1]	ENSG00000174951	Ensembl.RefSeq_mRNA:157455[1>0]
NM_000149	Ensembl.RefSeq_mRNA:78516[1]	ENSG00000292063	Ensembl.RefSeq_mRNA:78516[1>0]
NM_000149	Ensembl.RefSeq_mRNA:78516[1]	ENSG00000171124	Ensembl.RefSeq_mRNA:223931[1>0]
NM_000150	Ensembl.RefSeq_mRNA:148449[1]	ENSG00000156413	Ensembl.RefSeq_mRNA:148449[1>0]
NM_000151	Ensembl.RefSeq_mRNA:47051[1]	ENSG00000131482	Ensembl.RefSeq_mRNA:47051[1>0]
NM_000152	Ensembl.RefSeq_mRNA:12371[1]	ENSG00000291507	Ensembl.RefSeq_mRNA:12371[1>0]
NM_000152	Ensembl.RefSeq_mRNA:12371[1]	ENSG00000171298	Ensembl.RefSeq_mRNA:289207[1>0]
NM_000153	Ensembl.RefSeq_mRNA:25633[1]	ENSG00000054983	Ensembl.RefSeq_mRNA:25633[1>0]
NM_000154	Ensembl.RefSeq_mRNA:173997[1]	ENSG00000108479	Ensembl.RefSeq_mRNA:173997[1>0]
NM_000155	Ensembl.RefSeq_mRNA:85369[1]	ENSG00000213930	Ensembl.RefSeq_mRNA:85369[1>0]
NM_000156	Ensembl.RefSeq_mRNA:89696[1]	ENSG00000130005	Ensembl.RefSeq_mRNA:89696[1>0]
NM_000157	Ensembl.RefSeq_mRNA:80078[1]	ENSG00000262446	Ensembl.RefSeq_mRNA:80078[1>0]
NM_000157	Ensembl.RefSeq_mRNA:80078[1]	ENSG00000177628	Ensembl.RefSeq_mRNA:129737[1>0]
