name	source	ensembl_gene	ensembl_source
ENSG00000197239	Ensembl.Genes:40676[2]	ENSG00000197239	Ensembl.Genes:40676[2]
ENSG00000197240	Ensembl.Genes:40677[2]	ENSG00000197240	Ensembl.Genes:40677[2]
ENSG00000197241	Ensembl:228258[0]	ENSG00000197241	Ensembl:228258[0]
ENSG00000197242	Ensembl.Genes:40679[2]	ENSG00000203599	Ensembl.Genes:374624[0>2];Ensembl.Genes:42691[2]
ENSG00000197242	Ensembl.Genes:40679[2]	ENSG00000205163	Ensembl.Genes:374625[0>2];Ensembl.Genes:44255[2]
ENSG00000197242	Ensembl.Genes:40679[2]	ENSG00000205933	Ensembl.Genes:374626[0>2];Ensembl.Genes:45025[2]
ENSG00000197243	Ensembl.Genes:40680[2]	ENSG00000197243	Ensembl.Genes:40680[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000203976	Ensembl.Genes:374629[0>2];Ensembl.Genes:43068[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000226023	Ensembl.Genes:385330[0>2];Ensembl:81407[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000226600	Ensembl.Genes:385331[0>2];Ensembl:81277[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000226685	Ensembl.Genes:385332[0>2];Ensembl:25344[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000228517	Ensembl.Genes:385333[0>2];Ensembl:27263[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000230347	Ensembl.Genes:385334[0>2];Ensembl:81369[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000230594	Ensembl.Genes:385335[0>2];Ensembl:81460[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000236126	Ensembl.Genes:385336[0>2];Ensembl:81496[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000236371	Ensembl.Genes:385337[0>2];Ensembl:89431[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000236446	Ensembl.Genes:385338[0>2];Ensembl:105470[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000237957	Ensembl.Genes:385339[0>2];Ensembl:81433[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000203998	Ensembl.Genes:374630[0>2];Ensembl.Genes:43090[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000204094	Ensembl.Genes:374631[0>2];Ensembl.Genes:43186[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000204137	Ensembl.Genes:374632[0>2];Ensembl.Genes:43229[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000204170	Ensembl.Genes:374633[0>2];Ensembl.Genes:43262[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000204270	Ensembl.Genes:374634[0>2];Ensembl.Genes:43362[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000204380	Ensembl.Genes:374635[0>2];Ensembl:269086[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000204510	Ensembl.Genes:374636[0>2];Ensembl:266960[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000204587	Ensembl.Genes:374637[0>2];Ensembl.Genes:43679[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000204625	Ensembl.Genes:374638[0>2];Ensembl:207013[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000204866	Ensembl.Genes:374639[0>2];Ensembl:184910[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000204899	Ensembl.Genes:374640[0>2];Ensembl:2590[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205001	Ensembl.Genes:374641[0>2];Ensembl.Genes:44093[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205062	Ensembl.Genes:374642[0>2];Ensembl.Genes:44154[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205127	Ensembl.Genes:374643[0>2];Ensembl.Genes:44219[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205194	Ensembl.Genes:374644[0>2];Ensembl.Genes:44286[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205266	Ensembl.Genes:374645[0>2];Ensembl:247164[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205315	Ensembl.Genes:374646[0>2];Ensembl.Genes:44407[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205437	Ensembl.Genes:374647[0>2];Ensembl.Genes:44529[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205458	Ensembl.Genes:374648[0>2];Ensembl.Genes:44550[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205539	Ensembl.Genes:374649[0>2];Ensembl.Genes:44631[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205611	Ensembl.Genes:374650[0>2];Ensembl:6571[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205681	Ensembl.Genes:374651[0>2];Ensembl.Genes:44773[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205693	Ensembl.Genes:374652[0>2];Ensembl:153013[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205696	Ensembl.Genes:374653[0>2];Ensembl:125271[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205728	Ensembl.Genes:374654[0>2];Ensembl.Genes:44820[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205741	Ensembl.Genes:374655[0>2];Ensembl.Genes:44833[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205927	Ensembl.Genes:374656[0>2];Ensembl:13581[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000205955	Ensembl.Genes:374657[0>2];Ensembl:211694[0]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000206101	Ensembl.Genes:374658[0>2];Ensembl.Genes:45193[2]
ENSG00000197244	Ensembl.Genes:40681[2]	ENSG00000206160	Ensembl.Genes:374659[0>2];Ensembl.Genes:45252[2]
