name	source	ensembl_gene	ensembl_source
Duxbl2	MGI:96908[13];MGI:86838[13|6>12|0];Unrecognized	ENS!000216665	SCENIC:1447[0];MGI:96908[13];MGI:86838[13|6>12|0];Unrecognized
Duxbl3	MGI:96905[13];MGI:86839[13|6>12|0];Unrecognized	ENS!000216666	SCENIC:1448[0];MGI:96905[13];MGI:86839[13|6>12|0];Unrecognized
Duxf3	MGI:13993[13];MGI:13993[13|6>12|0];Ensembl.MGI:46414[1>0]	ENSMUSG00000075046	SCENIC:1449[0];MGI:13993[13];MGI:13993[13|6>12|0];Ensembl.MGI:46414[1>0]
E2f1	MGI:581811[13];MGI:88223[13|6>12|0];Ensembl.MGI:18847[1>0]	ENSMUSG00000027490	SCENIC:534[0];MGI:581811[13];MGI:88223[13|6>12|0];Ensembl.MGI:18847[1>0]
E2f2	MGI:88224[13|6];MGI:88224[13|6>12|0];Ensembl.MGI:26216[1>0]	ENSMUSG00000018983	SCENIC:49[0];MGI:88224[13|6];MGI:88224[13|6>12|0];Ensembl.MGI:26216[1>0]
E2f3	MGI:88225[13|6];MGI:88225[13|6>12|0];Ensembl.MGI:8567[1>0]	ENSMUSG00000016477	SCENIC:48[0];MGI:88225[13|6];MGI:88225[13|6>12|0];Ensembl.MGI:8567[1>0]
E2f4	MGI:7043[13];MGI:7043[13|6>12|0];Ensembl.MGI:35008[1>0]	ENSMUSG00000014859	SCENIC:532[0];MGI:7043[13];MGI:7043[13|6>12|0];Ensembl.MGI:35008[1>0]
E2f5	MGI:29781[13];MGI:29781[13|6>12|0];Ensembl.MGI:47560[1>0]	ENSMUSG00000027552	SCENIC:535[0];MGI:29781[13];MGI:29781[13|6>12|0];Ensembl.MGI:47560[1>0]
E2f6	MGI:24732[13];MGI:24732[13|6>12|0];Ensembl.MGI:2620[1>0]	ENSMUSG00000057469	SCENIC:536[0];MGI:24732[13];MGI:24732[13|6>12|0];Ensembl.MGI:2620[1>0]
E2f7	MGI:19035[13];MGI:19035[13|6>12|0];Ensembl.MGI:21876[1>0]	ENSMUSG00000020185	SCENIC:533[0];MGI:19035[13];MGI:19035[13|6>12|0];Ensembl.MGI:21876[1>0]
E2f8	MGI:11424[13];MGI:11424[13|6>12|0];Ensembl.MGI:41703[1>0]	ENSMUSG00000046179	SCENIC:707[0];MGI:11424[13];MGI:11424[13|6>12|0];Ensembl.MGI:41703[1>0]
E430018J23Rik	MGI:752766[11];Unrecognized	ENS!001083911	SCENIC:986[0];MGI:752766[11];Unrecognized
E4f1	MGI:88379[13|6];MGI:88379[13|6>12|0];Ensembl.MGI:7869[1>0]	ENSMUSG00000024137	SCENIC:620[0];MGI:88379[13|6];MGI:88379[13|6>12|0];Ensembl.MGI:7869[1>0]
Ebf1	MGI:32452[13];MGI:32452[13|6>12|0];Ensembl.MGI:23013[1>0]	ENSMUSG00000057098	SCENIC:537[0];MGI:32452[13];MGI:32452[13|6>12|0];Ensembl.MGI:23013[1>0]
Ebf2	MGI:70178[13];MGI:70178[13|6>12|0];Ensembl.MGI:9696[1>0]	ENSMUSG00000022053	SCENIC:631[0];MGI:70178[13];MGI:70178[13|6>12|0];Ensembl.MGI:9696[1>0]
Ebf3	MGI:10727[13];MGI:10727[13|6>12|0];Ensembl.MGI:55806[1>0]	ENSMUSG00000010476	SCENIC:708[0];MGI:10727[13];MGI:10727[13|6>12|0];Ensembl.MGI:55806[1>0]
Ebf4	MGI:88532[13|6];MGI:88532[13|6>12|0];Ensembl.MGI:55923[1>0]	ENSMUSG00000053552	SCENIC:632[0];MGI:88532[13|6];MGI:88532[13|6>12|0];Ensembl.MGI:55923[1>0]
Ecsit	MGI:564511[13];MGI:88592[13|6>12|0];Ensembl.MGI:34137[1>0]	ENSMUSG00000066839	SCENIC:1450[0];MGI:564511[13];MGI:88592[13|6>12|0];Ensembl.MGI:34137[1>0]
Edn1	MGI:88630[13|6];MGI:88630[13|6>12|0];Ensembl.MGI:2439[1>0]	ENSMUSG00000021367	SCENIC:1451[0];MGI:88630[13|6];MGI:88630[13|6>12|0];Ensembl.MGI:2439[1>0]
Eef1akmt3	MGI:90211[13];MGI:88663[13|6>12|0];Ensembl.MGI:11654[1>0]	ENSMUSG00000080115	SCENIC:1452[0];MGI:90211[13];MGI:88663[13|6>12|0];Ensembl.MGI:11654[1>0]
Eef1d	MGI:5530[13];MGI:5530[13|6>12|0];Ensembl.MGI:38534[1>0]	ENSMUSG00000055762	SCENIC:1453[0];MGI:5530[13];MGI:5530[13|6>12|0];Ensembl.MGI:38534[1>0]
Egr1	MGI:18959[13];MGI:18959[13|6>12|0];Ensembl.MGI:27449[1>0]	ENSMUSG00000038418	SCENIC:35[0];MGI:18959[13];MGI:18959[13|6>12|0];Ensembl.MGI:27449[1>0]
Egr2	MGI:95100[13];MGI:95100[13|6>12|0];Ensembl.MGI:43871[1>0]	ENSMUSG00000037868	SCENIC:292[0];MGI:95100[13];MGI:95100[13|6>12|0];Ensembl.MGI:43871[1>0]
Egr3	MGI:95102[13|6];MGI:95102[13|6>12|0];Ensembl.MGI:11381[1>0]	ENSMUSG00000033730	SCENIC:10[0];MGI:95102[13|6];MGI:95102[13|6>12|0];Ensembl.MGI:11381[1>0]
Egr4	MGI:95103[13|6];MGI:95103[13|6>12|0];Ensembl.MGI:28819[1>0]	ENSMUSG00000071341	SCENIC:645[0];MGI:95103[13|6];MGI:95103[13|6>12|0];Ensembl.MGI:28819[1>0]
