Gene stable ID	UCSC Stable ID
ENSMUSG00000102239	
ENSMUSG00000103153	
ENSMUSG00000103086	
ENSMUSG00000103327	
ENSMUSG00000104500	
ENSMUSG00000104500	
ENSMUSG00000104500	
ENSMUSG00000103236	
ENSMUSG00000102911	
ENSMUSG00000103008	
ENSMUSG00000103058	
ENSMUSG00000093868	
ENSMUSG00000093868	
ENSMUSG00000102350	
ENSMUSG00000102350	
ENSMUSG00000102350	
ENSMUSG00000103977	
ENSMUSG00000103977	
ENSMUSG00000103977	
ENSMUSG00000102643	
ENSMUSG00000103064	
ENSMUSG00000103372	
ENSMUSG00000102354	
ENSMUSG00000102906	
ENSMUSG00000103813	
ENSMUSG00000103813	
ENSMUSG00000103813	
ENSMUSG00000104412	
ENSMUSG00000104321	
ENSMUSG00000103892	
ENSMUSG00000103969	
ENSMUSG00000102339	
ENSMUSG00000102977	
ENSMUSG00000102977	
ENSMUSG00000102977	
ENSMUSG00000102547	
ENSMUSG00000103675	
ENSMUSG00000103842	
ENSMUSG00000104024	
ENSMUSG00000103462	
ENSMUSG00000103462	
ENSMUSG00000103462	
ENSMUSG00000101467	
ENSMUSG00000101260	
ENSMUSG00000101105	
ENSMUSG00000099346	
ENSMUSG00000101513	
ENSMUSG00000101513	
ENSMUSG00000101513	
ENSMUSG00000101809	
ENSMUSG00000099841	
ENSMUSG00000101971	
ENSMUSG00000101839	
ENSMUSG00000102010	
ENSMUSG00000101149	
ENSMUSG00000101743	
ENSMUSG00000101743	
ENSMUSG00000101743	
ENSMUSG00000101311	
ENSMUSG00000100803	
ENSMUSG00000100873	
ENSMUSG00000101692	
ENSMUSG00000100464	
ENSMUSG00000102015	
ENSMUSG00000101198	
ENSMUSG00000101198	
ENSMUSG00000101198	
ENSMUSG00000099955	
ENSMUSG00000099873	
ENSMUSG00000101920	
ENSMUSG00000101920	
ENSMUSG00000101920	
ENSMUSG00000099430	
ENSMUSG00000100099	
ENSMUSG00000100495	
ENSMUSG00000100413	
ENSMUSG00000100570	
ENSMUSG00000100570	
ENSMUSG00000100570	
ENSMUSG00000101863	
ENSMUSG00000099727	
ENSMUSG00000099791	
ENSMUSG00000101473	
ENSMUSG00000101753	
ENSMUSG00000099537	
ENSMUSG00000099537	
ENSMUSG00000099537	
ENSMUSG00000101669	
ENSMUSG00000099862	
ENSMUSG00000101908	
ENSMUSG00000100473	
ENSMUSG00000101192	
ENSMUSG00000101192	
ENSMUSG00000101192	
ENSMUSG00000101607	
ENSMUSG00000101418	
ENSMUSG00000099431	
ENSMUSG00000101837	
ENSMUSG00000100233	
ENSMUSG00000100859	
ENSMUSG00000100859	
ENSMUSG00000099653	
ENSMUSG00000100875	
ENSMUSG00000100875	
ENSMUSG00000100117	
ENSMUSG00000101305	
ENSMUSG00000099650	
ENSMUSG00000099650	
ENSMUSG00000101560	
ENSMUSG00000101560	
ENSMUSG00000101954	
ENSMUSG00000096538	
ENSMUSG00000099348	
ENSMUSG00000099380	
ENSMUSG00000099380	
ENSMUSG00000099380	
ENSMUSG00000101412	
ENSMUSG00000101412	
ENSMUSG00000101412	
ENSMUSG00000099817	
ENSMUSG00000099880	
ENSMUSG00000101642	
ENSMUSG00000101642	
ENSMUSG00000101719	
ENSMUSG00000100896	
ENSMUSG00000099347	
ENSMUSG00000101379	
ENSMUSG00000100565	
ENSMUSG00000100565	
ENSMUSG00000101489	
ENSMUSG00000100038	
ENSMUSG00000100415	
ENSMUSG00000100415	
ENSMUSG00000100415	
ENSMUSG00000101775	
ENSMUSG00000101775	
ENSMUSG00000101775	
ENSMUSG00000095192	
ENSMUSG00000095192	
ENSMUSG00000100311	
ENSMUSG00000100311	
ENSMUSG00000094232	
ENSMUSG00000094232	
ENSMUSG00000099990	
ENSMUSG00000099990	
ENSMUSG00000101527	
ENSMUSG00000096698	
ENSMUSG00000096698	
ENSMUSG00000099855	
ENSMUSG00000099855	
ENSMUSG00000094623	
ENSMUSG00000100928	
ENSMUSG00000100928	
ENSMUSG00000100928	
ENSMUSG00000101667	uc292rxw.1
ENSMUSG00000093918	uc029xot.2
ENSMUSG00000093918	uc292rxx.1
ENSMUSG00000099455	uc292rxy.1
ENSMUSG00000094511	uc033jvq.2
ENSMUSG00000094511	uc292rxz.1
ENSMUSG00000101141	uc292rya.1
ENSMUSG00000093987	uc033jvr.2
ENSMUSG00000093987	uc292ryb.1
ENSMUSG00000100285	uc292ryc.1
ENSMUSG00000095948	uc029xow.2
ENSMUSG00000095948	uc029xox.2
ENSMUSG00000095948	uc292ryd.1
ENSMUSG00000100960	uc292rye.1
ENSMUSG00000099970	uc292ryf.1
ENSMUSG00000099660	uc292ryg.1
ENSMUSG00000096520	uc012hsd.3
ENSMUSG00000096520	uc292ryh.1
ENSMUSG00000101016	uc292ryi.1
ENSMUSG00000100360	uc292ryj.1
ENSMUSG00000099838	uc292ryk.1
ENSMUSG00000100132	uc292ryl.1
ENSMUSG00000101030	uc292rym.1
ENSMUSG00000100641	uc292ryn.1
ENSMUSG00000101145	uc292ryo.1
ENSMUSG00000100656	uc292ryp.1
ENSMUSG00000100082	uc292ryq.1
ENSMUSG00000101712	uc292ryr.1
ENSMUSG00000101558	uc292rys.1
ENSMUSG00000100753	uc292ryt.1
ENSMUSG00000101499	uc292ryu.1
ENSMUSG00000101108	uc292ryv.1
ENSMUSG00000100300	uc292ryw.1
ENSMUSG00000100683	uc292ryx.1
ENSMUSG00000099514	uc292ryz.1
ENSMUSG00000100446	uc292rza.1
ENSMUSG00000102680	uc292rzb.1
ENSMUSG00000100984	uc292rze.1
ENSMUSG00000100137	uc292rzf.1
ENSMUSG00000100958	uc292rzg.1
ENSMUSG00000099575	uc292rzh.1
ENSMUSG00000100597	uc292rzi.1
ENSMUSG00000099410	uc292rzj.1
ENSMUSG00000093927	uc292rzk.1
ENSMUSG00000093927	uc292rzl.1
ENSMUSG00000100792	uc292rzr.1
ENSMUSG00000099766	uc292rzs.1
ENSMUSG00000099726	uc292rzt.1
ENSMUSG00000101576	uc292rzu.1
ENSMUSG00000102115	uc292rzv.1
ENSMUSG00000102102	uc292rzw.1
ENSMUSG00000100292	uc292saq.1
ENSMUSG00000101081	uc292sar.1
ENSMUSG00000099815	uc292sas.1
ENSMUSG00000118404	uc294jef.1
ENSMUSG00000101525	uc292sau.1
ENSMUSG00000095148	uc292sav.1
ENSMUSG00000095148	uc292saw.1
ENSMUSG00000101707	uc292sax.1
ENSMUSG00000100275	uc292say.1
ENSMUSG00000100472	uc292saz.1
ENSMUSG00000101055	uc292sbh.1
ENSMUSG00000096686	uc292sbi.1
ENSMUSG00000096686	uc292sbj.1
ENSMUSG00000099505	uc292sbk.1
ENSMUSG00000100161	uc292sbl.1
ENSMUSG00000102039	uc292sbm.1
ENSMUSG00000101479	uc292sbq.1
ENSMUSG00000100939	uc292sbr.1
ENSMUSG00000100262	uc292sbs.1
ENSMUSG00000100453	uc292sbt.1
ENSMUSG00000100858	uc292sbu.1
ENSMUSG00000099965	uc292sbv.1
ENSMUSG00000100948	uc292sbw.1
ENSMUSG00000118447	uc294ixr.1
ENSMUSG00000100961	uc292sby.1
ENSMUSG00000100806	uc292sbz.1
ENSMUSG00000101521	uc292sca.1
ENSMUSG00000094081	uc292scb.1
ENSMUSG00000094081	uc057mcq.1
ENSMUSG00000101181	uc292scc.2
ENSMUSG00000100645	uc292scd.1
ENSMUSG00000100124	uc292sce.1
ENSMUSG00000101956	uc292scf.1
ENSMUSG00000101351	uc292scg.1
ENSMUSG00000100412	uc292sch.1
ENSMUSG00000102026	uc292sci.1
ENSMUSG00000099800	uc292scj.1
ENSMUSG00000099861	uc292sck.1
ENSMUSG00000095324	uc292scl.1
ENSMUSG00000095324	uc292scm.1
ENSMUSG00000101616	uc292scn.1
ENSMUSG00000100258	uc292scq.1
ENSMUSG00000101229	uc292scr.1
ENSMUSG00000101456	uc292scs.1
ENSMUSG00000100421	uc292sct.1
ENSMUSG00000100421	uc292scv.1
ENSMUSG00000103618	uc292scu.1
ENSMUSG00000101928	uc292scw.1
ENSMUSG00000100239	uc292scx.1
ENSMUSG00000100460	uc292scy.1
ENSMUSG00000101331	uc292scz.1
ENSMUSG00000101366	uc292sda.1
ENSMUSG00000101142	uc292sdb.1
ENSMUSG00000100047	uc292sdc.1
ENSMUSG00000101858	uc292sdd.1
ENSMUSG00000100933	uc292sde.1
ENSMUSG00000100804	uc292sdf.1
ENSMUSG00000101672	uc292sdg.1
ENSMUSG00000099929	uc292sdh.1
ENSMUSG00000099939	uc292sdi.1
ENSMUSG00000100491	uc292sdj.1
ENSMUSG00000099566	uc292sdk.1
ENSMUSG00000101053	uc057mcr.2
ENSMUSG00000101732	uc292sdl.1
ENSMUSG00000101056	uc292sdm.1
ENSMUSG00000099904	uc292sdn.1
ENSMUSG00000099523	uc292sdo.1
ENSMUSG00000100542	uc292sdp.1
ENSMUSG00000099956	uc292sdq.1
ENSMUSG00000101095	uc292sea.1
ENSMUSG00000100463	uc292sek.1
ENSMUSG00000101977	uc292sel.1
ENSMUSG00000100661	uc292sem.1
ENSMUSG00000100571	uc292sen.1
ENSMUSG00000100049	uc292ser.1
ENSMUSG00000100477	uc292ses.1
ENSMUSG00000100800	uc292set.1
ENSMUSG00000099439	uc292seu.1
ENSMUSG00000095032	uc292sev.1
ENSMUSG00000095032	uc292sew.1
ENSMUSG00000099372	uc292sex.1
ENSMUSG00000101699	uc292sey.1
ENSMUSG00000095242	uc292sez.1
ENSMUSG00000095242	uc292sfa.1
ENSMUSG00000100742	uc292sfs.1
ENSMUSG00000100730	uc292sft.1
ENSMUSG00000100567	uc292sfu.1
ENSMUSG00000094838	uc292sfv.1
ENSMUSG00000094838	uc292sfw.1
ENSMUSG00000101319	uc292sfx.1
ENSMUSG00000101789	uc292sfy.1
ENSMUSG00000100015	uc292sfz.1
ENSMUSG00000099572	uc292sga.1
ENSMUSG00000101690	uc292sgb.1
ENSMUSG00000101842	uc292sgc.1
ENSMUSG00000101871	uc292sgd.1
ENSMUSG00000100919	uc292sge.1
ENSMUSG00000101123	uc292sgf.1
ENSMUSG00000101276	uc292sgg.1
ENSMUSG00000100368	uc292sgh.1
ENSMUSG00000103330	uc292sgm.1
ENSMUSG00000104505	uc292sgn.1
ENSMUSG00000104505	uc292sgo.1
ENSMUSG00000104505	uc292sgp.1
ENSMUSG00000104468	uc292sgq.1
ENSMUSG00000102251	uc292sip.1
ENSMUSG00000102251	uc292sir.1
ENSMUSG00000102251	uc292siq.1
ENSMUSG00000102366	uc292sis.1
ENSMUSG00000103909	uc292sit.1
ENSMUSG00000102835	uc292siu.1
ENSMUSG00000102835	uc292siw.1
ENSMUSG00000102835	uc292siv.1
ENSMUSG00000103943	uc292six.1
ENSMUSG00000103943	uc292siz.1
ENSMUSG00000103943	uc292siy.1
ENSMUSG00000102624	uc292sja.1
ENSMUSG00000102138	uc292sjb.1
ENSMUSG00000102138	uc292sjc.1
ENSMUSG00000102582	uc292sjd.1
ENSMUSG00000102582	uc292sje.1
ENSMUSG00000103666	uc292sjf.1
ENSMUSG00000104207	uc292sjg.1
ENSMUSG00000102392	uc292sjh.1
ENSMUSG00000102392	uc292sji.1
ENSMUSG00000102392	uc292sjj.1
ENSMUSG00000095172	uc292sjk.1
ENSMUSG00000095172	uc012hsg.1
ENSMUSG00000102754	uc292sjl.1
ENSMUSG00000103167	uc292sjm.1
ENSMUSG00000102387	uc292sjn.1
ENSMUSG00000102208	uc292sjo.1
ENSMUSG00000102265	uc292sjp.1
ENSMUSG00000104490	uc292sjq.1
ENSMUSG00000103112	uc292sjr.1
ENSMUSG00000103234	uc292sjs.1
ENSMUSG00000102288	uc292sjt.1
ENSMUSG00000103417	uc292sju.1
ENSMUSG00000094829	uc292sjv.1
ENSMUSG00000094829	uc292sjw.1
ENSMUSG00000102867	uc292sln.1
ENSMUSG00000102968	uc292slp.1
ENSMUSG00000102968	uc292slo.1
ENSMUSG00000103796	uc292sls.1
ENSMUSG00000102552	uc292slt.1
ENSMUSG00000104426	uc292slu.1
ENSMUSG00000102304	uc292slv.1
ENSMUSG00000102195	uc292slw.1
ENSMUSG00000102195	uc292sly.1
ENSMUSG00000102195	uc292slx.1
ENSMUSG00000104506	uc292slz.1
ENSMUSG00000104506	uc292sma.1
ENSMUSG00002074919	uc292smb.1
ENSMUSG00000102913	uc292smc.1
ENSMUSG00000103664	uc292smd.1
ENSMUSG00000103664	uc292sme.1
ENSMUSG00000103005	uc292smf.1
ENSMUSG00000103752	uc292smg.1
ENSMUSG00000103752	uc292smh.1
ENSMUSG00000102551	uc292smi.1
ENSMUSG00000102255	uc292smj.1
ENSMUSG00000103365	uc292smk.1
ENSMUSG00000103829	uc292sml.1
ENSMUSG00000103829	uc292smm.1
ENSMUSG00000103829	uc292smn.1
ENSMUSG00000103023	uc292sms.1
ENSMUSG00000103689	uc292smt.1
ENSMUSG00000094294	uc292smu.1
ENSMUSG00000094294	uc292smv.1
ENSMUSG00000093848	uc029xsn.3
ENSMUSG00000093848	uc292smw.1
ENSMUSG00000102429	uc292smx.1
ENSMUSG00000102429	uc292smz.1
ENSMUSG00000102429	uc292smy.1
ENSMUSG00000102849	uc292sna.1
ENSMUSG00000102513	uc292snb.1
ENSMUSG00000102966	uc292snc.1
ENSMUSG00000104425	uc292snd.1
ENSMUSG00000104425	uc292snf.1
ENSMUSG00000104425	uc292sne.1
ENSMUSG00000102146	uc292sng.1
ENSMUSG00000102159	uc292snh.1
ENSMUSG00000102506	uc292sni.1
ENSMUSG00000102826	uc292snj.1
ENSMUSG00000101796	uc057atw.2
ENSMUSG00000101492	uc057atx.2
ENSMUSG00000100968	uc009uyu.2
ENSMUSG00000053211	uc292rvi.1
ENSMUSG00000053211	uc009uyv.3
ENSMUSG00000069053	uc009uyw.2
ENSMUSG00000069053	uc009uyx.1
ENSMUSG00000101036	uc292rvj.1
ENSMUSG00000101107	uc292rvk.1
ENSMUSG00000101666	uc292rvl.1
ENSMUSG00000056673	uc009uyy.1
ENSMUSG00000056673	uc009uzb.2
ENSMUSG00000056673	uc292rvm.1
ENSMUSG00000056673	uc292rvn.1
ENSMUSG00000056673	uc292rvo.1
ENSMUSG00000056673	uc292rvp.1
ENSMUSG00000056673	uc292rvq.1
ENSMUSG00000056673	uc292rvr.1
ENSMUSG00000056673	uc292rvs.1
ENSMUSG00000075874	uc292rvt.1
ENSMUSG00002076920	uc292rvu.1
ENSMUSG00000069049	uc009uzd.4
ENSMUSG00000069049	uc292rvv.1
ENSMUSG00000069049	uc292rvw.1
ENSMUSG00000069049	uc292rvx.1
ENSMUSG00000069049	uc292rvy.1
ENSMUSG00000069049	uc292rvz.1
ENSMUSG00000099876	uc292rwa.1
ENSMUSG00000068457	uc009uzh.2
ENSMUSG00000068457	uc292rwd.1
ENSMUSG00000068457	uc009uzf.3
ENSMUSG00000068457	uc009uzg.3
ENSMUSG00000068457	uc057mcp.2
ENSMUSG00000068457	uc292rwe.1
ENSMUSG00000068457	uc292rwf.1
ENSMUSG00000068457	uc292rwg.1
ENSMUSG00000068457	uc292rwh.1
ENSMUSG00000068457	uc292rwi.1
ENSMUSG00000068457	uc292rwj.1
ENSMUSG00000068457	uc292rwk.1
ENSMUSG00000069045	uc009uzm.3
ENSMUSG00000069045	uc292rwl.1
ENSMUSG00000069045	uc292rwm.1
ENSMUSG00000069045	uc292rwn.1
ENSMUSG00000101059	uc292rwo.1
ENSMUSG00000099809	uc292rwp.1
ENSMUSG00000069044	uc009uzo.1
ENSMUSG00000077793	uc292rwq.1
ENSMUSG00000100842	uc292rwr.1
ENSMUSG00000101947	uc292rws.1
ENSMUSG00000100619	uc292rwt.1
ENSMUSG00000100877	uc292rwu.1
ENSMUSG00000100576	uc292rwv.1
ENSMUSG00000100326	uc292rww.1
ENSMUSG00000100356	uc292rwx.1
ENSMUSG00000101443	uc292rwy.1
ENSMUSG00000000103	uc292rwz.1
ENSMUSG00000000103	uc009uzp.1
ENSMUSG00000099614	uc292rxa.1
ENSMUSG00000099973	uc292rxb.1
ENSMUSG00000099888	uc292rxc.1
ENSMUSG00000100445	uc292rxd.1
ENSMUSG00000102072	uc292rxe.1
ENSMUSG00000101290	uc292rxf.1
ENSMUSG00000100103	uc292rxg.1
ENSMUSG00002075837	uc292rxh.1
ENSMUSG00000102120	uc292rxi.1
ENSMUSG00000099445	uc292rxj.1
ENSMUSG00000094881	uc012hru.1
ENSMUSG00000099748	uc292rxl.1
ENSMUSG00000069036	uc012hrv.1
ENSMUSG00000101064	uc292rxm.1
ENSMUSG00000095573	uc012hrw.1
ENSMUSG00000101114	uc292rxo.1
ENSMUSG00000102053	uc012hrx.3
ENSMUSG00000100700	uc292rxp.1
ENSMUSG00000101066	uc292rxq.1
ENSMUSG00000094658	uc012hry.3
ENSMUSG00000094658	uc009uzq.3
ENSMUSG00000095852	uc009uzr.4
ENSMUSG00000095852	uc009uzs.3
ENSMUSG00000095852	uc292rxr.1
ENSMUSG00000100145	uc292rxs.1
ENSMUSG00000099405	uc292rxt.1
ENSMUSG00000091987	uc009uzt.3
ENSMUSG00000091987	uc292rxu.1
ENSMUSG00000099728	uc292rxv.1
ENSMUSG00000101106	
ENSMUSG00000121282	
ENSMUSG00000121282	
ENSMUSG00000121282	
ENSMUSG00000121282	
ENSMUSG00000121282	
ENSMUSG00000121282	
ENSMUSG00000121282	
ENSMUSG00000101786	
ENSMUSG00000121285	
ENSMUSG00000121285	
ENSMUSG00000121285	
ENSMUSG00000121285	
ENSMUSG00000121285	
ENSMUSG00000121285	
ENSMUSG00000121285	
ENSMUSG00000121285	
ENSMUSG00000101444	
ENSMUSG00000121289	
ENSMUSG00000121289	
ENSMUSG00000121289	
ENSMUSG00000121289	
ENSMUSG00000121289	
ENSMUSG00000121289	
ENSMUSG00000121289	
ENSMUSG00000121289	
ENSMUSG00000121289	
ENSMUSG00000100898	
ENSMUSG00000121290	
ENSMUSG00000121290	
ENSMUSG00000121290	
ENSMUSG00000121290	
ENSMUSG00000121290	
ENSMUSG00000121290	
ENSMUSG00000121290	
ENSMUSG00000121290	
ENSMUSG00000121290	
ENSMUSG00000102129	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000100379	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000099685	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000100559	
ENSMUSG00000121320	
ENSMUSG00000101326	
ENSMUSG00000121321	
ENSMUSG00000121321	
ENSMUSG00000100322	
ENSMUSG00000121323	
ENSMUSG00000121323	
ENSMUSG00000100165	
ENSMUSG00000121324	
ENSMUSG00000101177	
ENSMUSG00000121327	
ENSMUSG00000121327	
ENSMUSG00000121327	
ENSMUSG00000121327	
ENSMUSG00000121327	
ENSMUSG00000121327	
ENSMUSG00000121327	
ENSMUSG00000100988	
ENSMUSG00000121328	
ENSMUSG00000121328	
ENSMUSG00000121328	
ENSMUSG00000121328	
ENSMUSG00000121328	
ENSMUSG00000121328	
ENSMUSG00000121328	
ENSMUSG00000121328	
ENSMUSG00000121328	
ENSMUSG00000101032	
ENSMUSG00000121329	
ENSMUSG00000121329	
ENSMUSG00000121329	
ENSMUSG00000121329	
ENSMUSG00000121329	
ENSMUSG00000121329	
ENSMUSG00000121329	
ENSMUSG00000101202	
ENSMUSG00000121330	
ENSMUSG00000121330	
ENSMUSG00000121330	
ENSMUSG00000121330	
ENSMUSG00000121330	
ENSMUSG00000121330	
ENSMUSG00000121330	
ENSMUSG00000121330	
ENSMUSG00000099570	
ENSMUSG00000121332	
ENSMUSG00000121332	
ENSMUSG00000121332	
ENSMUSG00000121332	
ENSMUSG00000121332	
ENSMUSG00000121332	
ENSMUSG00000121332	
ENSMUSG00000101686	
ENSMUSG00000121333	
ENSMUSG00000121333	
ENSMUSG00000121333	
ENSMUSG00000121333	
ENSMUSG00000121333	
ENSMUSG00000121333	
ENSMUSG00000121333	
ENSMUSG00000101164	
ENSMUSG00000121334	
ENSMUSG00000121334	
ENSMUSG00000121334	
ENSMUSG00000121334	
ENSMUSG00000121334	
ENSMUSG00000121334	
ENSMUSG00000121334	
ENSMUSG00000118461	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000102088	uc292ryy.1
ENSMUSG00000121459	uc029xpk.2
ENSMUSG00000099684	uc292rzc.1
ENSMUSG00000121460	uc292rzd.1
ENSMUSG00000100312	uc292scp.1
ENSMUSG00000121461	uc292sco.1
ENSMUSG00000091749	uc292rwc.1
ENSMUSG00000121462	uc009uze.1
ENSMUSG00000121462	uc292rwb.1
ENSMUSG00000102170	uc292skc.1
ENSMUSG00000095365	uc029xsd.2
ENSMUSG00000102421	uc292skd.1
ENSMUSG00000104032	uc292ske.1
ENSMUSG00000102400	uc292skf.1
ENSMUSG00000102520	uc292skg.1
ENSMUSG00000102520	uc292skh.1
ENSMUSG00000102726	uc292skj.1
ENSMUSG00000102739	uc292skk.1
ENSMUSG00000094325	uc057mct.2
ENSMUSG00000094325	uc009vfw.3
ENSMUSG00000103757	uc292skl.1
ENSMUSG00000103994	uc292skn.1
ENSMUSG00000095267	uc057mcu.2
ENSMUSG00000095267	uc057mcv.1
ENSMUSG00000103917	uc292skp.1
ENSMUSG00000104439	uc292skq.1
ENSMUSG00000104446	uc292skr.1
ENSMUSG00000103514	uc292sks.1
ENSMUSG00000102150	uc292skt.1
ENSMUSG00000103782	uc292sku.1
ENSMUSG00000104050	uc292skv.1
ENSMUSG00000102264	uc292skw.1
ENSMUSG00000121531	
ENSMUSG00000094161	
ENSMUSG00000096819	
ENSMUSG00000095879	
ENSMUSG00000121532	
ENSMUSG00000104510	uc292sjx.1
ENSMUSG00000095520	uc057mcs.2
ENSMUSG00000095520	uc029xsc.1
ENSMUSG00000103602	uc292sjy.1
ENSMUSG00000102586	uc292sjz.1
ENSMUSG00000102586	uc292ska.1
ENSMUSG00000102586	uc292skb.1
ENSMUSG00000121533	
ENSMUSG00000094135	uc292sgr.1
ENSMUSG00000103361	uc292sgs.1
ENSMUSG00000104267	uc292sgt.1
ENSMUSG00000103352	uc292sgu.1
ENSMUSG00000102335	uc292sgv.1
ENSMUSG00000102335	uc292sgw.1
ENSMUSG00000103474	uc292sha.1
ENSMUSG00000103468	uc029xrz.3
ENSMUSG00000093903	uc292shc.1
ENSMUSG00000093903	uc292shh.1
ENSMUSG00000103176	uc292shd.1
ENSMUSG00000104522	uc292she.1
ENSMUSG00000104522	uc292shf.1
ENSMUSG00000102177	uc292shi.1
ENSMUSG00000102177	uc292shj.1
ENSMUSG00000102177	uc292shk.1
ENSMUSG00000102346	uc292shl.1
ENSMUSG00000102346	uc292shm.1
ENSMUSG00000102174	uc292shq.1
ENSMUSG00000102583	uc292shr.1
ENSMUSG00000104048	uc292shs.1
ENSMUSG00000104404	uc292sht.1
ENSMUSG00000102799	uc292shu.1
ENSMUSG00000102613	uc292shv.1
ENSMUSG00000103524	uc292shw.1
ENSMUSG00000121535	
ENSMUSG00000121536	
ENSMUSG00000121537	
ENSMUSG00000100564	
ENSMUSG00000101215	
ENSMUSG00000100206	
ENSMUSG00000100765	
ENSMUSG00000100765	
ENSMUSG00000101475	
ENSMUSG00000099713	
ENSMUSG00000099831	
ENSMUSG00000101868	
ENSMUSG00000100914	
ENSMUSG00000100914	
ENSMUSG00000121538	
ENSMUSG00000121539	
ENSMUSG00000121540	
ENSMUSG00000121541	
ENSMUSG00000095807	
ENSMUSG00000101317	
ENSMUSG00000101317	
ENSMUSG00000101244	
ENSMUSG00000101244	
ENSMUSG00000100085	
ENSMUSG00000101424	
ENSMUSG00000101424	
ENSMUSG00000100264	
ENSMUSG00000100715	
ENSMUSG00000100715	
ENSMUSG00000100582	
ENSMUSG00000099551	
ENSMUSG00000099551	
ENSMUSG00000096347	
ENSMUSG00000101531	
ENSMUSG00000101531	
ENSMUSG00000100425	
ENSMUSG00000100425	
ENSMUSG00000101005	
ENSMUSG00000101300	
ENSMUSG00000101300	
ENSMUSG00000101426	
ENSMUSG00000121543	
ENSMUSG00000121544	
ENSMUSG00000121545	
ENSMUSG00000121546	
ENSMUSG00000121547	
ENSMUSG00000121548	
ENSMUSG00000121549	
ENSMUSG00000121550	
ENSMUSG00000121551	
ENSMUSG00000121552	
ENSMUSG00000121553	
ENSMUSG00000121554	
ENSMUSG00000121555	
ENSMUSG00000100501	
ENSMUSG00000100083	
ENSMUSG00000100083	
ENSMUSG00000101991	
ENSMUSG00000100076	
ENSMUSG00000121557	
ENSMUSG00000121556	
ENSMUSG00000101100	
ENSMUSG00000101100	
ENSMUSG00000101744	
ENSMUSG00000101744	
ENSMUSG00000099978	
ENSMUSG00000101150	
ENSMUSG00000099595	
ENSMUSG00000100539	
ENSMUSG00000100073	
ENSMUSG00000100223	
ENSMUSG00000100772	
ENSMUSG00000101782	
ENSMUSG00000101782	
ENSMUSG00000101155	
ENSMUSG00000101155	
ENSMUSG00000101155	
ENSMUSG00000101155	
ENSMUSG00000100295	
ENSMUSG00000100578	
ENSMUSG00000101245	
ENSMUSG00000101245	
ENSMUSG00000121313	
ENSMUSG00000100456	
ENSMUSG00000096122	
ENSMUSG00000101943	
ENSMUSG00000121314	
ENSMUSG00000100724	
ENSMUSG00000099388	
ENSMUSG00000099388	
ENSMUSG00000101399	
ENSMUSG00000101350	
ENSMUSG00000101350	
ENSMUSG00000100614	
ENSMUSG00000100614	
ENSMUSG00000121558	
ENSMUSG00000121559	
ENSMUSG00000121560	
ENSMUSG00000121561	
ENSMUSG00000121562	
ENSMUSG00000121563	
ENSMUSG00000121564	
ENSMUSG00000121565	
ENSMUSG00000121566	
ENSMUSG00000121567	
ENSMUSG00000100278	
ENSMUSG00000100278	
ENSMUSG00000100692	
ENSMUSG00000094052	
ENSMUSG00000094052	
ENSMUSG00000099530	
ENSMUSG00000099948	
ENSMUSG00000104442	
ENSMUSG00000101440	
ENSMUSG00000101440	
ENSMUSG00000103871	uc292skx.1
ENSMUSG00000104356	uc292sky.1
ENSMUSG00000103802	uc292skz.1
ENSMUSG00000104472	uc292sla.1
ENSMUSG00000103347	uc292slc.1
ENSMUSG00000104407	uc292sld.1
ENSMUSG00000104407	uc292sle.1
ENSMUSG00000102290	uc292slf.1
ENSMUSG00000103612	uc292slg.1
ENSMUSG00000102580	uc292slh.1
ENSMUSG00000102273	uc292sli.1
ENSMUSG00000102273	uc292slj.1
ENSMUSG00000102294	uc292slk.1
ENSMUSG00000103190	uc292sll.1
ENSMUSG00000103190	uc292slm.1
ENSMUSG00000100231	
ENSMUSG00000100231	uc292sgi.1
