Gene stable ID	RefSeq peptide ID
ENSMUSG00000042320	NP_001348168
ENSMUSG00000042320	NP_780407
ENSMUSG00000018830	NP_001389725
ENSMUSG00000018830	NP_038635
ENSMUSG00000068114	NP_001313517
ENSMUSG00000068114	NP_766016
ENSMUSG00000033906	NP_780567
ENSMUSG00000021271	
ENSMUSG00000095934	NP_001268963
ENSMUSG00000024853	NP_001349383
ENSMUSG00000024853	NP_084385
ENSMUSG00000068114	
ENSMUSG00000078324	NP_001138510
ENSMUSG00000022677	
ENSMUSG00000068114	
ENSMUSG00000068114	
ENSMUSG00000031224	NP_444436
ENSMUSG00000024853	
ENSMUSG00000021666	NP_796240
ENSMUSG00000021666	NP_001258392
ENSMUSG00000096915	NP_001361649
ENSMUSG00000022677	NP_079621
ENSMUSG00000021666	
ENSMUSG00000021271	NP_082641
ENSMUSG00000021271	NP_001186714
ENSMUSG00000118429	
ENSMUSG00000021666	NP_001139515
ENSMUSG00000095659	
ENSMUSG00000047658	NP_001019888
ENSMUSG00000095659	
ENSMUSG00000021666	
ENSMUSG00000118438	
ENSMUSG00000021666	NP_001258394
ENSMUSG00000021666	
ENSMUSG00000038498	NP_647462
ENSMUSG00000038498	
ENSMUSG00000024846	NP_082899
ENSMUSG00000024846	
ENSMUSG00000022155	NP_001159538
ENSMUSG00000021665	NP_034552
ENSMUSG00000031343	NP_001344744
ENSMUSG00000031343	NP_001344743
ENSMUSG00000031343	NP_032093
ENSMUSG00000031343	NP_001345032
ENSMUSG00000031343	NP_001344745
ENSMUSG00000112449	NP_001093579
ENSMUSG00000024302	NP_001272742
ENSMUSG00000024302	NP_001272737
ENSMUSG00000024302	NP_001348145
ENSMUSG00000024302	NP_001272739
ENSMUSG00000024302	NP_997533
ENSMUSG00000024302	NP_001348146
ENSMUSG00000024302	NP_001272746
ENSMUSG00000024302	NP_001348144
ENSMUSG00000041773	NP_031956
ENSMUSG00000112449	
ENSMUSG00000039903	NP_001303689
ENSMUSG00000024302	NP_001272740
ENSMUSG00000039903	
ENSMUSG00000024302	NP_001272736
ENSMUSG00000094103	NP_001093586
ENSMUSG00000039903	NP_001186139
ENSMUSG00000055341	
ENSMUSG00000055341	
ENSMUSG00000039903	
ENSMUSG00000039903	NP_001303690
ENSMUSG00000024302	NP_034217
ENSMUSG00000055341	NP_001003666
ENSMUSG00000024302	
ENSMUSG00000039903	NP_081903
ENSMUSG00000039903	
ENSMUSG00000009575	NP_001345879
ENSMUSG00000009575	NP_001070257
ENSMUSG00000009575	NP_031652
ENSMUSG00000037572	NP_001347461
ENSMUSG00000037572	NP_766186
ENSMUSG00000057842	NP_808290
ENSMUSG00000009575	NP_001103686
ENSMUSG00000057842	
ENSMUSG00000009575	
ENSMUSG00000057842	
ENSMUSG00000037572	
ENSMUSG00000057842	NP_001361662
ENSMUSG00000037572	
ENSMUSG00000098781	
ENSMUSG00000079105	NP_001230766
ENSMUSG00000073247	NP_001103440
ENSMUSG00000022972	NP_080778
ENSMUSG00000041849	NP_001156610
ENSMUSG00000022972	
ENSMUSG00000041849	
ENSMUSG00000022972	
ENSMUSG00000022972	
ENSMUSG00000048379	NP_543119
ENSMUSG00000022972	
ENSMUSG00000041841	NP_001258520
ENSMUSG00000041841	NP_001258519
ENSMUSG00000041841	NP_080345
ENSMUSG00000021276	NP_080324
ENSMUSG00000048379	
ENSMUSG00000021366	NP_031798
ENSMUSG00000021366	
ENSMUSG00000021276	NP_081499
ENSMUSG00000021276	
ENSMUSG00000021945	NP_808295
ENSMUSG00000021366	
ENSMUSG00000021276	
ENSMUSG00000021366	
ENSMUSG00000021276	
ENSMUSG00000021276	
ENSMUSG00000021276	
ENSMUSG00000073245	NP_001103720
ENSMUSG00000021367	NP_034234
ENSMUSG00000022790	
ENSMUSG00000073245	
ENSMUSG00000021276	
ENSMUSG00000069307	NP_001300809
ENSMUSG00000024277	
ENSMUSG00000022790	NP_733548
ENSMUSG00000024277	
ENSMUSG00000069307	NP_001091448
ENSMUSG00000021945	NP_083774
ENSMUSG00000021945	NP_001347572
ENSMUSG00000094248	NP_001171015
ENSMUSG00000050697	
ENSMUSG00000024277	NP_001156413
ENSMUSG00000050697	NP_001342569
ENSMUSG00000050697	NP_001013385
ENSMUSG00000069306	NP_001182350
ENSMUSG00000024277	NP_694698
ENSMUSG00000069305	NP_783588
ENSMUSG00000024277	
ENSMUSG00000024277	NP_001156414
ENSMUSG00000094777	NP_835492
ENSMUSG00000061080	NP_001348211
ENSMUSG00000061080	NP_001348210
ENSMUSG00000024276	
ENSMUSG00000069303	NP_001104025
ENSMUSG00000069303	NP_001300807
ENSMUSG00000024276	NP_081283
ENSMUSG00000061080	
ENSMUSG00000063281	NP_035885
ENSMUSG00000061080	NP_001334165
ENSMUSG00000051469	NP_067534
ENSMUSG00000061080	
ENSMUSG00000051469	NP_001344377
ENSMUSG00000051469	NP_001344376
ENSMUSG00000061080	
ENSMUSG00000051469	
ENSMUSG00000021840	NP_848799
ENSMUSG00000021840	
ENSMUSG00000021840	
ENSMUSG00000021840	
ENSMUSG00000004789	NP_084501
ENSMUSG00000004789	
ENSMUSG00000047261	NP_032109
ENSMUSG00000047989	NP_766213
ENSMUSG00000022463	NP_001398721
ENSMUSG00000022463	NP_150087
ENSMUSG00000047989	
ENSMUSG00000047989	
ENSMUSG00000047989	
ENSMUSG00000022463	
ENSMUSG00000004789	
ENSMUSG00000022463	
ENSMUSG00000022463	
ENSMUSG00000050335	
ENSMUSG00000031290	NP_001343298
ENSMUSG00000068617	
ENSMUSG00000031290	
ENSMUSG00000031290	
ENSMUSG00000068617	
ENSMUSG00000031290	NP_001390507
ENSMUSG00000031290	NP_001390508
ENSMUSG00000031290	NP_001390505
ENSMUSG00000031290	NP_001343297
ENSMUSG00000031290	NP_001074642
ENSMUSG00000079108	NP_001363967
ENSMUSG00000079108	NP_001093580
ENSMUSG00000050335	NP_034835
ENSMUSG00000068617	NP_080045
ENSMUSG00000079108	
ENSMUSG00000068617	
ENSMUSG00000050335	NP_001139425
ENSMUSG00000050335	
ENSMUSG00000050335	
ENSMUSG00000050335	
ENSMUSG00000025081	NP_001002238
ENSMUSG00000025081	NP_001002240
ENSMUSG00000000420	NP_038842
ENSMUSG00000025081	NP_113564
ENSMUSG00000000420	NP_001153876
ENSMUSG00000025081	NP_001002241
ENSMUSG00000000420	
ENSMUSG00000000420	
ENSMUSG00000000420	
ENSMUSG00000031226	NP_080588
ENSMUSG00000000420	NP_001348129
ENSMUSG00000031226	NP_001268800
ENSMUSG00000024844	NP_035923
ENSMUSG00000024844	NP_001273537
ENSMUSG00000024844	NP_001033320
ENSMUSG00000024273	
ENSMUSG00000024844	
ENSMUSG00000031227	NP_444431
ENSMUSG00000024841	NP_081512
ENSMUSG00000022064	NP_083596
ENSMUSG00000095872	
ENSMUSG00000024273	NP_080805
ENSMUSG00000095872	
ENSMUSG00000040446	NP_001347736
ENSMUSG00000040446	NP_659110
ENSMUSG00000072931	NP_001185917
ENSMUSG00000021662	NP_001395616
ENSMUSG00000021662	NP_001395615
ENSMUSG00000024619	NP_034010
ENSMUSG00000031230	NP_085117
ENSMUSG00000072930	NP_001075117
ENSMUSG00000036523	NP_056579
ENSMUSG00000022369	NP_001403041
ENSMUSG00000022369	NP_001403039
ENSMUSG00000022369	NP_001403038
ENSMUSG00000022369	NP_001403040
ENSMUSG00000022369	NP_598853
ENSMUSG00000025082	NP_766428
ENSMUSG00000036523	NP_001239000
ENSMUSG00000022369	NP_001161722
ENSMUSG00000021662	NP_001395613
ENSMUSG00000021662	NP_001395614
ENSMUSG00000021662	NP_036156
ENSMUSG00000022369	
ENSMUSG00000022973	NP_001392323
ENSMUSG00000022973	NP_001392339
ENSMUSG00000022973	NP_001392322
ENSMUSG00000022973	NP_001392321
ENSMUSG00000022973	NP_001157955
ENSMUSG00000022369	NP_001403042
ENSMUSG00000021662	
ENSMUSG00000024622	NP_598895
ENSMUSG00000022973	NP_001392324
ENSMUSG00000022973	NP_001392331
ENSMUSG00000022973	NP_001392328
ENSMUSG00000022973	NP_001392334
ENSMUSG00000022973	NP_001392325
ENSMUSG00000022973	NP_001392329
ENSMUSG00000022973	NP_001392326
ENSMUSG00000022973	NP_001392332
ENSMUSG00000022973	NP_001392330
ENSMUSG00000022973	NP_001392335
ENSMUSG00000096883	NP_001402878
ENSMUSG00000096883	NP_001402876
ENSMUSG00000096883	NP_001402877
ENSMUSG00000096883	NP_001193950
ENSMUSG00000022973	
ENSMUSG00000096883	
ENSMUSG00000036523	
ENSMUSG00000022973	
ENSMUSG00000036523	
ENSMUSG00000022973	
ENSMUSG00000022973	
ENSMUSG00000036523	
ENSMUSG00000024622	NP_840061
ENSMUSG00000036523	
ENSMUSG00000022973	
ENSMUSG00000024622	
ENSMUSG00000021662	
ENSMUSG00000060429	NP_001398698
ENSMUSG00000060429	NP_057876
ENSMUSG00000024622	
ENSMUSG00000021662	
ENSMUSG00000060429	
ENSMUSG00000039148	NP_058578
ENSMUSG00000022973	
ENSMUSG00000022973	NP_001392333
ENSMUSG00000022973	NP_001392336
ENSMUSG00000022973	NP_001392337
ENSMUSG00000022973	NP_001038980
ENSMUSG00000021022	NP_067504
ENSMUSG00000039148	
ENSMUSG00000006720	NP_001347815
ENSMUSG00000006720	NP_898835
ENSMUSG00000007817	NP_899031
ENSMUSG00000006720	
ENSMUSG00000034320	NP_031911
ENSMUSG00000006720	
ENSMUSG00000034320	
ENSMUSG00000007817	NP_001297595
ENSMUSG00000006720	
ENSMUSG00000034320	
ENSMUSG00000006720	
ENSMUSG00000022674	
ENSMUSG00000016982	NP_001156401
ENSMUSG00000039330	NP_001360907
ENSMUSG00000016982	NP_001156400
ENSMUSG00000039330	
ENSMUSG00000022151	NP_001342549
ENSMUSG00000022674	NP_076074
ENSMUSG00000022151	NP_001342550
ENSMUSG00000022151	NP_080489
ENSMUSG00000022151	
ENSMUSG00000022151	
ENSMUSG00000022151	
ENSMUSG00000022674	NP_001152823
ENSMUSG00000006179	NP_062302
ENSMUSG00000022674	
ENSMUSG00000022674	
ENSMUSG00000005148	NP_033899
ENSMUSG00000006179	
ENSMUSG00000019235	NP_001351245
ENSMUSG00000019235	NP_001351246
ENSMUSG00000019235	NP_001351244
ENSMUSG00000019235	NP_666356
ENSMUSG00000005148	
ENSMUSG00000019235	
ENSMUSG00000024575	NP_666198
ENSMUSG00000068105	NP_082351
ENSMUSG00000024575	
ENSMUSG00000068105	
ENSMUSG00000068105	NP_001344687
ENSMUSG00000069302	NP_783590
ENSMUSG00000057469	
ENSMUSG00000068105	
ENSMUSG00000062727	NP_783596
ENSMUSG00000060639	NP_783587
ENSMUSG00000069301	NP_835493
ENSMUSG00000022367	NP_032242
ENSMUSG00000057469	NP_150373
ENSMUSG00000069300	NP_835505
ENSMUSG00000072294	NP_001398638
ENSMUSG00000072294	NP_034766
ENSMUSG00000024914	
ENSMUSG00000057469	
ENSMUSG00000057469	
ENSMUSG00000072294	
ENSMUSG00000069299	
ENSMUSG00000024914	NP_077138
ENSMUSG00000069299	
ENSMUSG00000024914	
ENSMUSG00000072294	
ENSMUSG00000069299	NP_665849
ENSMUSG00000024269	NP_001136170
ENSMUSG00000099611	
ENSMUSG00000099611	
ENSMUSG00000024914	NP_001278009
ENSMUSG00000099611	NP_665843
ENSMUSG00000024914	
ENSMUSG00000024269	NP_001136169
ENSMUSG00000024269	NP_001004361
ENSMUSG00000095916	
ENSMUSG00000004791	
ENSMUSG00000095916	
ENSMUSG00000022673	NP_032591
ENSMUSG00000047423	NP_598910
ENSMUSG00000095916	NP_665848
ENSMUSG00000047423	NP_001243444
ENSMUSG00000022673	
ENSMUSG00000099787	
ENSMUSG00000022673	
ENSMUSG00000099787	NP_665844
ENSMUSG00000004791	NP_001258634
ENSMUSG00000004791	NP_001409251
ENSMUSG00000004791	NP_032853
ENSMUSG00000046932	
ENSMUSG00000046932	
ENSMUSG00000046932	
ENSMUSG00000042888	NP_083956
ENSMUSG00000046932	NP_598986
ENSMUSG00000024912	NP_034365
ENSMUSG00000031093	NP_001009947
ENSMUSG00000069297	NP_001074441
ENSMUSG00000042888	
ENSMUSG00000024912	
ENSMUSG00000069296	
ENSMUSG00000069296	NP_598984
ENSMUSG00000095098	NP_941018
ENSMUSG00000031093	
ENSMUSG00000095098	NP_001230236
ENSMUSG00000069295	
ENSMUSG00000069295	
ENSMUSG00000069295	
ENSMUSG00000069295	
ENSMUSG00000069295	NP_001161013
ENSMUSG00000031093	
ENSMUSG00000033871	NP_573512
ENSMUSG00000033871	NP_001351925
ENSMUSG00000046434	NP_001034218
ENSMUSG00000046434	
ENSMUSG00000046434	NP_034577
ENSMUSG00000094885	
ENSMUSG00000094885	
ENSMUSG00000046434	
ENSMUSG00000046434	
ENSMUSG00000094885	NP_035152
ENSMUSG00000021275	NP_001276439
ENSMUSG00000022974	NP_080386
ENSMUSG00000039942	NP_001129551
ENSMUSG00000021275	NP_780545
ENSMUSG00000021275	NP_001074526
ENSMUSG00000039942	NP_032991
ENSMUSG00000021275	
ENSMUSG00000022974	
ENSMUSG00000094941	NP_001093390
ENSMUSG00000022974	
ENSMUSG00000039851	NP_083181
ENSMUSG00000039851	NP_001157167
ENSMUSG00000039851	
ENSMUSG00000004788	NP_663420
ENSMUSG00000004788	
ENSMUSG00000004788	
ENSMUSG00000095621	NP_001116206
ENSMUSG00000022366	NP_001344859
ENSMUSG00000022366	NP_759010
ENSMUSG00000054728	NP_001289564
ENSMUSG00000022366	
ENSMUSG00000072923	NP_001032805
ENSMUSG00000054728	
ENSMUSG00000054728	
ENSMUSG00000054728	NP_001005740
ENSMUSG00000025083	NP_001171268
ENSMUSG00000054728	NP_001289565
ENSMUSG00000025083	NP_001171267
ENSMUSG00000054728	
ENSMUSG00000058794	NP_032711
ENSMUSG00000058794	NP_001289272
ENSMUSG00000024268	NP_001349222
ENSMUSG00000024268	NP_001349231
ENSMUSG00000024268	NP_001349221
ENSMUSG00000024268	NP_001349238
ENSMUSG00000024268	NP_001349207
ENSMUSG00000024268	NP_001349237
ENSMUSG00000024268	NP_001349233
ENSMUSG00000024268	NP_001139766
ENSMUSG00000058794	
ENSMUSG00000058794	NP_001289270
ENSMUSG00000058794	NP_001289268
ENSMUSG00000058794	NP_001289269
ENSMUSG00000058794	NP_001387305
ENSMUSG00000058794	NP_001289267
ENSMUSG00000058794	
ENSMUSG00000058794	
ENSMUSG00000054728	NP_001005748
ENSMUSG00000058794	
ENSMUSG00000054728	
ENSMUSG00000058794	
ENSMUSG00000058794	
ENSMUSG00000058794	
ENSMUSG00000058328	NP_001039004
ENSMUSG00000025083	NP_666214
ENSMUSG00000058328	
ENSMUSG00000037544	NP_653136
ENSMUSG00000054728	
ENSMUSG00000021023	
ENSMUSG00000058328	
ENSMUSG00000069294	
ENSMUSG00000037544	
ENSMUSG00000069294	
ENSMUSG00000058328	
ENSMUSG00000069294	NP_599005
ENSMUSG00000025083	
ENSMUSG00000021023	NP_079649
ENSMUSG00000037544	
ENSMUSG00000025083	
ENSMUSG00000024268	NP_001349212
ENSMUSG00000024268	NP_001349215
ENSMUSG00000024268	NP_001349256
ENSMUSG00000024268	NP_001349209
ENSMUSG00000024268	NP_001349208
ENSMUSG00000024268	NP_001349258
ENSMUSG00000024268	NP_001349254
ENSMUSG00000024268	NP_001349240
ENSMUSG00000024268	NP_001349245
ENSMUSG00000024268	NP_001349205
ENSMUSG00000024268	NP_001349251
ENSMUSG00000024268	NP_001349244
ENSMUSG00000024268	NP_001139765
ENSMUSG00000025083	
ENSMUSG00000021023	
ENSMUSG00000037544	
ENSMUSG00000022708	
ENSMUSG00000021023	
ENSMUSG00000037544	
ENSMUSG00000021023	
ENSMUSG00000095125	
ENSMUSG00000024268	NP_001349206
ENSMUSG00000024268	NP_001349242
ENSMUSG00000024268	NP_001349259
ENSMUSG00000024268	NP_001349218
ENSMUSG00000024268	NP_001349253
ENSMUSG00000024268	NP_001349214
ENSMUSG00000024268	NP_001349220
ENSMUSG00000024268	NP_001349255
ENSMUSG00000024268	NP_001349239
ENSMUSG00000024268	NP_001349266
ENSMUSG00000024268	NP_001349211
ENSMUSG00000024268	NP_001349257
ENSMUSG00000024268	NP_001349217
ENSMUSG00000024268	NP_001349210
ENSMUSG00000024268	NP_001349219
ENSMUSG00000024268	NP_001349252
ENSMUSG00000024268	NP_001349213
ENSMUSG00000024268	NP_573458
ENSMUSG00000095125	
ENSMUSG00000024268	NP_001349264
ENSMUSG00000024268	NP_001349263
ENSMUSG00000024268	NP_001349223
ENSMUSG00000024268	NP_001349265
ENSMUSG00000024268	NP_001349261
ENSMUSG00000024268	NP_001349260
ENSMUSG00000024268	NP_001167545
ENSMUSG00000095125	
ENSMUSG00000024268	
ENSMUSG00000095125	NP_598981
ENSMUSG00000068101	NP_079915
ENSMUSG00000069292	
ENSMUSG00000094378	NP_001185916
ENSMUSG00000069292	
ENSMUSG00000094378	
ENSMUSG00000069292	
ENSMUSG00000069292	NP_598974
ENSMUSG00000024268	NP_001349230
ENSMUSG00000024268	NP_001349224
ENSMUSG00000024268	NP_001349232
ENSMUSG00000024268	NP_001349204
ENSMUSG00000024268	NP_001349229
ENSMUSG00000024268	NP_001349226
ENSMUSG00000024268	NP_001349228
ENSMUSG00000024268	NP_001139764
ENSMUSG00000068101	NP_840000
ENSMUSG00000068101	NP_001073627
ENSMUSG00000101073	
ENSMUSG00000068101	
ENSMUSG00000101073	
ENSMUSG00000101073	
ENSMUSG00000101073	NP_598973
ENSMUSG00000071757	NP_955520
ENSMUSG00000024911	NP_067413
ENSMUSG00000021245	
ENSMUSG00000095082	NP_001116207
ENSMUSG00000094898	
ENSMUSG00000094898	
ENSMUSG00000068099	NP_001382885
ENSMUSG00000094898	NP_598982
ENSMUSG00000022708	NP_001272734
ENSMUSG00000068099	NP_001382884
ENSMUSG00000024911	NP_001240761
ENSMUSG00000094379	
ENSMUSG00000094379	NP_598985
ENSMUSG00000069289	
ENSMUSG00000069289	
ENSMUSG00000069289	NP_598997
ENSMUSG00000022708	
ENSMUSG00000005705	NP_001258735
ENSMUSG00000005705	NP_031453
ENSMUSG00000094637	
ENSMUSG00000094637	NP_001039009
ENSMUSG00000005705	
ENSMUSG00000100296	NP_598978
ENSMUSG00000005705	
ENSMUSG00000101578	
ENSMUSG00000022365	NP_077169
ENSMUSG00000101578	NP_598977
ENSMUSG00000021245	NP_780546
ENSMUSG00000022708	NP_001380328
ENSMUSG00000022708	NP_851401
ENSMUSG00000084136	
ENSMUSG00000084136	
ENSMUSG00000084136	NP_001160181
ENSMUSG00000021245	
ENSMUSG00000060992	
ENSMUSG00000022708	
ENSMUSG00000021245	NP_001291404
ENSMUSG00000022708	
ENSMUSG00000071493	
ENSMUSG00000071493	NP_598979
ENSMUSG00000022708	
ENSMUSG00000022708	
ENSMUSG00000071491	
ENSMUSG00000022708	
ENSMUSG00000071491	
ENSMUSG00000071491	NP_001013809
ENSMUSG00000061296	
ENSMUSG00000022708	
ENSMUSG00000061296	
ENSMUSG00000024910	NP_034115
ENSMUSG00000008822	NP_079697
ENSMUSG00000022708	
ENSMUSG00000061296	NP_598996
ENSMUSG00000024910	
ENSMUSG00000008822	
ENSMUSG00000022708	NP_001380327
ENSMUSG00000022708	NP_001380326
ENSMUSG00000022708	NP_062752
ENSMUSG00000008822	NP_001351289
ENSMUSG00000008822	NP_001351290
ENSMUSG00000060992	NP_062791
ENSMUSG00000060992	NP_001344677
ENSMUSG00000021368	
ENSMUSG00000063234	NP_001398913
ENSMUSG00000063234	NP_109645
ENSMUSG00000038604	NP_001074710
ENSMUSG00000071552	NP_001139797
ENSMUSG00000000552	NP_001398816
ENSMUSG00000000552	NP_001398818
ENSMUSG00000000552	NP_001343556
ENSMUSG00000000552	NP_001398817
ENSMUSG00000000552	NP_038894
ENSMUSG00000000552	
ENSMUSG00000033083	NP_001391603
ENSMUSG00000033083	NP_001074747
ENSMUSG00000021368	NP_001239568
ENSMUSG00000021368	NP_001239569
ENSMUSG00000005698	NP_001390659
ENSMUSG00000005698	NP_001390655
ENSMUSG00000005698	NP_001390657
ENSMUSG00000005698	NP_001390660
ENSMUSG00000005698	NP_001390656
ENSMUSG00000005698	NP_001345853
ENSMUSG00000005698	NP_001390658
ENSMUSG00000005698	NP_001390661
ENSMUSG00000005698	NP_001390652
ENSMUSG00000005698	NP_851839
ENSMUSG00000005698	NP_001390653
ENSMUSG00000005698	NP_001390654
ENSMUSG00000021368	
ENSMUSG00000033083	
ENSMUSG00000021368	
ENSMUSG00000033083	NP_001391602
ENSMUSG00000033083	NP_001391601
ENSMUSG00000033083	NP_001391600
ENSMUSG00000021368	
ENSMUSG00000021368	
ENSMUSG00000031618	
ENSMUSG00000021368	NP_080211
ENSMUSG00000063998	
ENSMUSG00000022364	NP_001343239
ENSMUSG00000022364	NP_001161151
ENSMUSG00000022364	NP_001074865
ENSMUSG00000063998	NP_599004
ENSMUSG00000064063	NP_001001185
ENSMUSG00000071490	NP_599002
ENSMUSG00000033083	
ENSMUSG00000033083	
ENSMUSG00000051335	NP_001028571
ENSMUSG00000051335	
ENSMUSG00000031229	NP_033556
ENSMUSG00000031229	
ENSMUSG00000037536	
ENSMUSG00000060024	
ENSMUSG00000060024	
ENSMUSG00000031229	
ENSMUSG00000060024	
ENSMUSG00000037536	NP_084512
ENSMUSG00000060024	NP_598976
ENSMUSG00000061829	
ENSMUSG00000024909	
ENSMUSG00000061829	
ENSMUSG00000024909	
ENSMUSG00000061829	NP_598975
ENSMUSG00000037536	
ENSMUSG00000024909	NP_001361609
ENSMUSG00000099917	
ENSMUSG00000099917	NP_598980
ENSMUSG00000037536	
ENSMUSG00000115697	
ENSMUSG00000115697	
ENSMUSG00000031618	
ENSMUSG00000031229	
ENSMUSG00000116057	NP_599006
ENSMUSG00000031229	
ENSMUSG00000024909	NP_067449
ENSMUSG00000031618	
ENSMUSG00000037536	NP_001139558
ENSMUSG00000115791	
ENSMUSG00000115791	
ENSMUSG00000031229	
ENSMUSG00000115791	NP_599000
ENSMUSG00000031618	NP_001077375
ENSMUSG00000022364	
ENSMUSG00000024909	
ENSMUSG00000031618	
ENSMUSG00000031229	
ENSMUSG00000115020	
ENSMUSG00000037536	
ENSMUSG00000024909	
ENSMUSG00000115020	
ENSMUSG00000031618	
ENSMUSG00000115020	
ENSMUSG00000115020	
ENSMUSG00000031618	
ENSMUSG00000024909	
ENSMUSG00000115020	NP_598983
ENSMUSG00000022364	
ENSMUSG00000033628	NP_852079
ENSMUSG00000061376	
ENSMUSG00000037536	
ENSMUSG00000024909	NP_001157824
ENSMUSG00000031229	
ENSMUSG00000061376	
ENSMUSG00000061376	
ENSMUSG00000037536	
ENSMUSG00000033628	
ENSMUSG00000061376	
ENSMUSG00000037536	
ENSMUSG00000024909	
ENSMUSG00000061376	NP_598999
ENSMUSG00000033628	
ENSMUSG00000050357	NP_001344262
ENSMUSG00000037536	
ENSMUSG00000096099	
ENSMUSG00000020580	NP_033098
ENSMUSG00000096099	
ENSMUSG00000031229	
ENSMUSG00000024909	
ENSMUSG00000037536	NP_001139557
ENSMUSG00000096099	
ENSMUSG00000000555	
ENSMUSG00000024909	
ENSMUSG00000096099	
ENSMUSG00000037536	
ENSMUSG00000096099	
ENSMUSG00000031229	
ENSMUSG00000024909	
ENSMUSG00000020580	
ENSMUSG00000033628	
ENSMUSG00000096099	NP_598998
ENSMUSG00000024909	
ENSMUSG00000031229	
ENSMUSG00000024909	
ENSMUSG00000031229	
ENSMUSG00000020580	
ENSMUSG00000082316	
ENSMUSG00000031229	
ENSMUSG00000045064	
ENSMUSG00000082316	NP_001161014
ENSMUSG00000031229	
ENSMUSG00000031229	
ENSMUSG00000031229	
ENSMUSG00000045064	NP_766002
ENSMUSG00000031229	
ENSMUSG00000057455	NP_033091
ENSMUSG00000057455	
ENSMUSG00000057455	
ENSMUSG00000024578	
ENSMUSG00000021973	NP_001405465
ENSMUSG00000021973	NP_001405464
ENSMUSG00000021973	NP_082919
ENSMUSG00000024578	NP_062381
ENSMUSG00000024579	NP_001405360
ENSMUSG00000024579	NP_001405355
ENSMUSG00000024579	NP_001405368
ENSMUSG00000024579	NP_001405373
ENSMUSG00000024579	NP_001405375
ENSMUSG00000024579	NP_001405370
ENSMUSG00000024579	NP_001405361
ENSMUSG00000024579	NP_001405364
ENSMUSG00000024579	NP_766420
ENSMUSG00000021974	NP_001409137
ENSMUSG00000021974	NP_001409135
ENSMUSG00000024579	
ENSMUSG00000031592	
ENSMUSG00000021974	NP_038546
ENSMUSG00000021974	NP_001409137
ENSMUSG00000021974	NP_001409135
ENSMUSG00000041353	NP_001158156
ENSMUSG00000021974	
ENSMUSG00000054021	
ENSMUSG00000034290	NP_660120
ENSMUSG00000054021	NP_849179
ENSMUSG00000024580	NP_067271
ENSMUSG00000000555	NP_001300970
ENSMUSG00000000555	NP_034707
ENSMUSG00000024580	
ENSMUSG00000024906	
ENSMUSG00000022672	NP_035289
ENSMUSG00000054021	
ENSMUSG00000054021	
ENSMUSG00000021248	NP_081051
ENSMUSG00000054021	
ENSMUSG00000021248	
ENSMUSG00000054021	
ENSMUSG00000054021	
ENSMUSG00000041353	NP_001345968
ENSMUSG00000041353	NP_001158155
ENSMUSG00000054021	
ENSMUSG00000041353	NP_001158158
ENSMUSG00000061022	
ENSMUSG00000061022	
ENSMUSG00000024906	NP_082153
ENSMUSG00000061022	NP_599001
ENSMUSG00000033032	
ENSMUSG00000069280	
ENSMUSG00000069280	
ENSMUSG00000069280	
ENSMUSG00000069280	NP_001076780
ENSMUSG00000037526	
ENSMUSG00000037526	
ENSMUSG00000024906	
ENSMUSG00000037526	NP_766187
ENSMUSG00000022705	
ENSMUSG00000024906	
ENSMUSG00000045679	NP_766162
ENSMUSG00000022705	NP_031903
ENSMUSG00000045679	
ENSMUSG00000024906	
ENSMUSG00000022671	NP_083630
ENSMUSG00000022671	
ENSMUSG00000044703	NP_766191
ENSMUSG00000022671	NP_001345932
ENSMUSG00000033032	NP_849259
ENSMUSG00000045679	
ENSMUSG00000071637	NP_031705
ENSMUSG00000045679	
ENSMUSG00000045679	
ENSMUSG00000034617	NP_766068
ENSMUSG00000091649	NP_001157799
ENSMUSG00000034617	NP_001295404
ENSMUSG00000022704	
ENSMUSG00000034617	
ENSMUSG00000021250	NP_034364
ENSMUSG00000034617	
ENSMUSG00000056185	NP_001019731
ENSMUSG00000034617	
ENSMUSG00000034617	
ENSMUSG00000056185	NP_001348971
ENSMUSG00000034617	
ENSMUSG00000022704	NP_083404
ENSMUSG00000022704	NP_083404
ENSMUSG00000100937	NP_076270
ENSMUSG00000022704	
ENSMUSG00000022456	NP_001355714
ENSMUSG00000024922	NP_064319
ENSMUSG00000022704	NP_001392345
ENSMUSG00000022704	NP_001392346
ENSMUSG00000022704	NP_001392347
ENSMUSG00000022704	NP_001343258
ENSMUSG00000022704	NP_001343257
ENSMUSG00000022704	NP_001343258
ENSMUSG00000024922	
ENSMUSG00000022456	NP_001355713
ENSMUSG00000034271	NP_001388195
ENSMUSG00000034271	NP_001191981
ENSMUSG00000022704	
ENSMUSG00000034271	NP_112149
ENSMUSG00000034271	NP_001191982
ENSMUSG00000049562	NP_001348975
ENSMUSG00000034271	
ENSMUSG00000049562	
ENSMUSG00000049562	NP_001028620
ENSMUSG00000022456	NP_001355575
ENSMUSG00000022456	NP_001355573
ENSMUSG00000022456	NP_036019
ENSMUSG00000031592	NP_001390752
ENSMUSG00000031592	NP_001390754
ENSMUSG00000031592	NP_076151
ENSMUSG00000022456	
ENSMUSG00000034266	NP_058047
ENSMUSG00000022456	NP_001355571
