Gene stable ID	MGI ID
ENSMUSG00000101668	MGI:5580255
ENSMUSG00000101998	MGI:5434885
ENSMUSG00000099975	MGI:5434972
ENSMUSG00000099783	MGI:5579295
ENSMUSG00000101390	MGI:5580126
ENSMUSG00000099699	MGI:5580127
ENSMUSG00000100856	MGI:5434982
ENSMUSG00000101544	MGI:5580128
ENSMUSG00000100159	MGI:5579514
ENSMUSG00000101864	MGI:5434989
ENSMUSG00000100712	MGI:5579152
ENSMUSG00000101119	MGI:5579766
ENSMUSG00000099520	MGI:5579767
ENSMUSG00000100520	MGI:5434241
ENSMUSG00000102107	MGI:5579768
ENSMUSG00000101057	MGI:5579763
ENSMUSG00000101125	MGI:5580331
ENSMUSG00000101887	MGI:5435009
ENSMUSG00000100521	MGI:5579764
ENSMUSG00000101790	MGI:5579765
ENSMUSG00000100452	MGI:5580334
ENSMUSG00000101403	MGI:5434238
ENSMUSG00000101830	MGI:5434263
ENSMUSG00000099350	MGI:5580329
ENSMUSG00000100329	MGI:5580328
ENSMUSG00000099940	MGI:5579971
ENSMUSG00000101766	MGI:5434264
ENSMUSG00000101530	MGI:5579965
ENSMUSG00000100676	MGI:5579566
ENSMUSG00000101539	MGI:5578958
ENSMUSG00000100353	MGI:5579565
ENSMUSG00000101022	MGI:5434277
ENSMUSG00000100077	MGI:5433990
ENSMUSG00000101569	MGI:5578960
ENSMUSG00000101184	MGI:5579567
ENSMUSG00000099386	MGI:5578961
ENSMUSG00000095103	MGI:5434526
ENSMUSG00000095785	MGI:5434280
ENSMUSG00000099487	MGI:5434012
ENSMUSG00000101507	MGI:5580163
ENSMUSG00000093993	MGI:5434092
ENSMUSG00000100956	MGI:5579264
ENSMUSG00000100942	MGI:5579266
ENSMUSG00000100333	MGI:5579267
ENSMUSG00000100126	MGI:5580290
ENSMUSG00000101679	MGI:5434292
ENSMUSG00000099434	MGI:5434290
ENSMUSG00000100993	MGI:5434059
ENSMUSG00000099778	MGI:5578840
ENSMUSG00000101512	MGI:5578841
ENSMUSG00000100136	MGI:5434289
ENSMUSG00000101256	MGI:5578839
ENSMUSG00000101758	MGI:5578843
ENSMUSG00000099395	MGI:5578844
ENSMUSG00000100982	MGI:5434001
ENSMUSG00000099368	MGI:5434074
ENSMUSG00000101010	MGI:5434053
ENSMUSG00000100447	MGI:5580084
ENSMUSG00000100607	MGI:5580085
ENSMUSG00000099829	MGI:5580086
ENSMUSG00000101278	MGI:5580087
ENSMUSG00000101442	MGI:5579501
ENSMUSG00000096666	MGI:5434208
ENSMUSG00000100373	MGI:5579709
ENSMUSG00000102077	MGI:5579707
ENSMUSG00000099852	MGI:5579708
ENSMUSG00000095302	MGI:1917259
ENSMUSG00000100569	MGI:5579352
ENSMUSG00000100809	MGI:5579318
ENSMUSG00000099962	MGI:5579319
ENSMUSG00000100547	MGI:5579317
ENSMUSG00000099755	MGI:5434469
ENSMUSG00000099457	MGI:5433958
ENSMUSG00000101313	MGI:5579925
ENSMUSG00000100478	MGI:5580338
ENSMUSG00000101083	MGI:5580337
ENSMUSG00000102118	MGI:5580343
ENSMUSG00000096881	MGI:5434230
ENSMUSG00000099716	MGI:5579788
ENSMUSG00000101794	MGI:5579923
ENSMUSG00000101529	MGI:5580342
ENSMUSG00000099335	MGI:5580341
ENSMUSG00000100897	MGI:5580340
ENSMUSG00000101139	MGI:5580345
ENSMUSG00000101825	MGI:5433970
ENSMUSG00000099976	MGI:5434291
ENSMUSG00000099501	MGI:5580368
ENSMUSG00000099991	MGI:5580366
ENSMUSG00000101358	MGI:5580367
ENSMUSG00000101816	MGI:5580365
ENSMUSG00000096016	MGI:5434293
ENSMUSG00000101861	MGI:5580156
ENSMUSG00000101598	MGI:5580155
ENSMUSG00000102230	MGI:5590494
ENSMUSG00000104345	MGI:5610918
ENSMUSG00000102772	MGI:5591273
ENSMUSG00000103425	MGI:5610303
ENSMUSG00000102486	MGI:5611149
ENSMUSG00000103250	MGI:5591339
ENSMUSG00000103077	MGI:5611599
ENSMUSG00000103787	MGI:5610885
ENSMUSG00000103987	MGI:5610676
ENSMUSG00000103063	MGI:5592322
ENSMUSG00000102957	MGI:5434420
ENSMUSG00000103269	MGI:5610206
ENSMUSG00000103954	MGI:5610949
ENSMUSG00000103894	MGI:5610357
ENSMUSG00000103795	MGI:5611218
ENSMUSG00000103919	MGI:5434721
ENSMUSG00000103812	MGI:5593113
ENSMUSG00000104259	MGI:5610766
ENSMUSG00000102487	MGI:5434035
ENSMUSG00000102847	MGI:5593433
ENSMUSG00000103773	MGI:5593376
ENSMUSG00000102347	MGI:5434824
ENSMUSG00000104480	MGI:5435016
ENSMUSG00000104062	MGI:5611180
ENSMUSG00000103231	MGI:5434071
ENSMUSG00000102318	MGI:5610855
ENSMUSG00000103074	MGI:5434281
ENSMUSG00000102965	MGI:5434282
ENSMUSG00000104289	MGI:5610682
ENSMUSG00000102730	MGI:5611366
ENSMUSG00000102529	MGI:5588899
ENSMUSG00000103589	MGI:5611068
ENSMUSG00000102396	MGI:5610802
ENSMUSG00000104247	MGI:5433932
ENSMUSG00000104255	MGI:5610400
ENSMUSG00000102598	MGI:5594829
ENSMUSG00000102402	MGI:5434196
ENSMUSG00000104228	MGI:5595114
ENSMUSG00000103029	MGI:5610915
ENSMUSG00000102239	MGI:5611524
ENSMUSG00000103153	MGI:5611518
ENSMUSG00000103086	MGI:5611349
ENSMUSG00000103327	MGI:5595206
ENSMUSG00000104500	MGI:5595504
ENSMUSG00000103236	MGI:5610385
ENSMUSG00000102911	MGI:5611245
ENSMUSG00000103008	MGI:5595627
ENSMUSG00000103058	MGI:5434009
ENSMUSG00000093868	MGI:5434165
ENSMUSG00000102350	MGI:5610662
ENSMUSG00000103977	MGI:5610299
ENSMUSG00000102643	MGI:5610775
ENSMUSG00000103064	MGI:5610196
ENSMUSG00000103372	MGI:5610465
ENSMUSG00000102354	MGI:5611578
ENSMUSG00000102906	MGI:5434214
ENSMUSG00000103813	MGI:5590581
ENSMUSG00000104412	MGI:5611026
ENSMUSG00000104321	MGI:5610546
ENSMUSG00000103892	MGI:5590731
ENSMUSG00000103969	MGI:5434054
ENSMUSG00000102339	MGI:5434798
ENSMUSG00000102977	MGI:5610574
ENSMUSG00000102547	MGI:5611364
ENSMUSG00000103675	MGI:5611219
ENSMUSG00000103842	MGI:5611036
ENSMUSG00000104024	MGI:5592730
ENSMUSG00000103462	MGI:5591340
ENSMUSG00000101467	MGI:5579368
ENSMUSG00000101260	MGI:5579486
ENSMUSG00000101105	MGI:5433919
ENSMUSG00000099346	MGI:5434251
ENSMUSG00000101513	MGI:5579559
ENSMUSG00000101809	MGI:5579558
ENSMUSG00000099841	MGI:5579561
ENSMUSG00000101971	MGI:5578952
ENSMUSG00000101839	MGI:5578953
ENSMUSG00000102010	MGI:5578954
ENSMUSG00000101149	MGI:5434248
ENSMUSG00000101743	MGI:5578955
ENSMUSG00000101311	MGI:5578956
ENSMUSG00000100803	MGI:5578957
ENSMUSG00000100873	MGI:5578949
ENSMUSG00000101692	MGI:5578950
ENSMUSG00000100464	MGI:5433935
ENSMUSG00000102015	MGI:5434831
ENSMUSG00000101198	MGI:5579727
ENSMUSG00000099955	MGI:5579586
ENSMUSG00000099873	MGI:5579158
ENSMUSG00000101920	MGI:5579160
ENSMUSG00000099430	MGI:5579584
ENSMUSG00000100099	MGI:5579585
ENSMUSG00000100495	MGI:5580075
ENSMUSG00000100413	MGI:5434861
ENSMUSG00000100570	MGI:5580105
ENSMUSG00000101863	MGI:5580106
ENSMUSG00000099727	MGI:5580107
ENSMUSG00000099791	MGI:5434247
ENSMUSG00000101473	MGI:5434249
ENSMUSG00000101753	MGI:5579505
ENSMUSG00000099537	MGI:5579644
ENSMUSG00000101669	MGI:5579643
ENSMUSG00000099862	MGI:5579642
ENSMUSG00000101908	MGI:5434997
ENSMUSG00000100473	MGI:5433968
ENSMUSG00000101192	MGI:5579828
ENSMUSG00000101607	MGI:5579645
ENSMUSG00000101418	MGI:5579689
ENSMUSG00000099431	MGI:5579691
ENSMUSG00000101837	MGI:5434166
ENSMUSG00000100233	MGI:5434167
ENSMUSG00000100859	MGI:5579431
ENSMUSG00000099653	MGI:5579690
ENSMUSG00000100875	MGI:5579693
ENSMUSG00000100117	MGI:5579692
ENSMUSG00000101305	MGI:5579877
ENSMUSG00000099650	MGI:5578835
ENSMUSG00000101560	MGI:5578833
ENSMUSG00000101954	MGI:5578834
ENSMUSG00000096538	MGI:5434017
ENSMUSG00000099348	MGI:5578838
ENSMUSG00000099380	MGI:5578836
ENSMUSG00000101412	MGI:5578837
ENSMUSG00000099817	MGI:5580023
ENSMUSG00000099880	MGI:5580022
ENSMUSG00000101642	MGI:5580021
ENSMUSG00000101719	MGI:5578922
ENSMUSG00000100896	MGI:5578923
ENSMUSG00000099347	MGI:5578799
ENSMUSG00000101379	MGI:5578798
ENSMUSG00000100565	MGI:5578797
ENSMUSG00000101489	MGI:5578796
ENSMUSG00000100038	MGI:5580286
ENSMUSG00000100415	MGI:5578795
ENSMUSG00000101775	MGI:5578794
ENSMUSG00000095192	MGI:5434884
ENSMUSG00000100311	MGI:5580287
ENSMUSG00000094232	MGI:5434894
ENSMUSG00000099990	MGI:5580284
ENSMUSG00000101527	MGI:5434072
ENSMUSG00000096698	MGI:5433944
ENSMUSG00000099855	MGI:5579192
ENSMUSG00000094623	MGI:5433901
ENSMUSG00000100928	MGI:5579193
ENSMUSG00000101667	MGI:5579995
ENSMUSG00000093918	MGI:5435032
ENSMUSG00000099455	MGI:5579994
ENSMUSG00000094511	MGI:5435048
ENSMUSG00000101141	MGI:5434494
ENSMUSG00000093987	MGI:5435059
ENSMUSG00000100285	MGI:5434502
ENSMUSG00000095948	MGI:5435063
ENSMUSG00000100960	MGI:5434511
ENSMUSG00000099970	MGI:1314636
ENSMUSG00000099660	MGI:3780487
ENSMUSG00000096520	MGI:3781554
ENSMUSG00000101016	MGI:3780495
ENSMUSG00000100360	MGI:5579355
ENSMUSG00000099838	MGI:3645039
ENSMUSG00000100132	MGI:5010362
ENSMUSG00000101030	MGI:5579135
ENSMUSG00000100641	MGI:5579119
ENSMUSG00000101145	MGI:5579118
ENSMUSG00000100656	MGI:3648451
ENSMUSG00000100082	MGI:5579120
ENSMUSG00000101712	MGI:5579354
ENSMUSG00000101558	MGI:5579353
ENSMUSG00000100753	MGI:5580141
ENSMUSG00000101499	MGI:3761343
ENSMUSG00000101108	MGI:5579744
ENSMUSG00000100300	MGI:5578897
ENSMUSG00000100683	MGI:5578892
ENSMUSG00000099514	MGI:5578947
ENSMUSG00000100446	MGI:5578948
ENSMUSG00000102680	MGI:5610450
ENSMUSG00000100984	MGI:5579063
ENSMUSG00000100137	MGI:5580058
ENSMUSG00000100958	MGI:5580057
ENSMUSG00000099575	MGI:5580056
ENSMUSG00000100597	MGI:5580055
ENSMUSG00000099410	MGI:5580061
ENSMUSG00000093927	MGI:5434274
ENSMUSG00000100792	MGI:5579867
ENSMUSG00000099766	MGI:5579473
ENSMUSG00000099726	MGI:5579866
ENSMUSG00000101576	MGI:5434271
ENSMUSG00000102115	MGI:5579472
ENSMUSG00000102102	MGI:5579865
ENSMUSG00000100292	MGI:5579904
ENSMUSG00000101081	MGI:5579899
ENSMUSG00000099815	MGI:5579136
ENSMUSG00000118404	MGI:5433910
ENSMUSG00000101525	MGI:5579299
ENSMUSG00000095148	MGI:5434229
ENSMUSG00000101707	MGI:5579622
ENSMUSG00000100275	MGI:5579621
ENSMUSG00000100472	MGI:5579624
ENSMUSG00000101055	MGI:5579149
ENSMUSG00000096686	MGI:5434186
ENSMUSG00000099505	MGI:5579148
ENSMUSG00000100161	MGI:5579151
ENSMUSG00000102039	MGI:5434144
ENSMUSG00000101479	MGI:5579703
ENSMUSG00000100939	MGI:5579704
ENSMUSG00000100262	MGI:5579104
ENSMUSG00000100453	MGI:5579103
ENSMUSG00000100858	MGI:5579106
ENSMUSG00000099965	MGI:5579105
ENSMUSG00000100948	MGI:5579101
ENSMUSG00000118447	MGI:5433952
ENSMUSG00000100961	MGI:5579100
ENSMUSG00000100806	MGI:5579102
ENSMUSG00000101521	MGI:5579099
ENSMUSG00000094081	MGI:5434182
ENSMUSG00000101181	MGI:3761709
ENSMUSG00000100645	MGI:5579282
ENSMUSG00000100124	MGI:5579281
ENSMUSG00000101956	MGI:5579280
ENSMUSG00000101351	MGI:5579279
ENSMUSG00000100412	MGI:5579278
ENSMUSG00000102026	MGI:5579277
ENSMUSG00000099800	MGI:5579276
ENSMUSG00000099861	MGI:5579755
ENSMUSG00000095324	MGI:5434181
ENSMUSG00000101616	MGI:5579753
ENSMUSG00000100258	MGI:5579751
ENSMUSG00000101229	MGI:5579752
ENSMUSG00000101456	MGI:5579749
ENSMUSG00000100421	MGI:5579750
ENSMUSG00000103618	MGI:5611179
ENSMUSG00000101928	MGI:5434180
ENSMUSG00000100239	MGI:5578852
ENSMUSG00000100460	MGI:5578851
ENSMUSG00000101331	MGI:5578854
ENSMUSG00000101366	MGI:5578853
ENSMUSG00000101142	MGI:5578848
ENSMUSG00000100047	MGI:5578847
ENSMUSG00000101858	MGI:5578850
ENSMUSG00000100933	MGI:5578849
ENSMUSG00000100804	MGI:5578856
ENSMUSG00000101672	MGI:5578855
ENSMUSG00000099929	MGI:5578804
ENSMUSG00000099939	MGI:5579036
ENSMUSG00000100491	MGI:5579037
ENSMUSG00000099566	MGI:5578805
ENSMUSG00000101053	MGI:5434171
ENSMUSG00000101732	MGI:5579034
ENSMUSG00000101056	MGI:5579035
ENSMUSG00000099904	MGI:5578976
ENSMUSG00000099523	MGI:5579033
ENSMUSG00000100542	MGI:5578803
ENSMUSG00000099956	MGI:5580071
ENSMUSG00000101095	MGI:5580035
ENSMUSG00000100463	MGI:5579554
ENSMUSG00000101977	MGI:5579552
ENSMUSG00000100661	MGI:5580177
ENSMUSG00000100571	MGI:5580180
ENSMUSG00000100049	MGI:5579212
ENSMUSG00000100477	MGI:5579213
ENSMUSG00000100800	MGI:5434656
ENSMUSG00000099439	MGI:5579848
ENSMUSG00000095032	MGI:5434665
ENSMUSG00000099372	MGI:5579215
ENSMUSG00000101699	MGI:5579214
ENSMUSG00000095242	MGI:5434190
ENSMUSG00000100742	MGI:5579659
ENSMUSG00000100730	MGI:5434132
ENSMUSG00000100567	MGI:5579664
ENSMUSG00000094838	MGI:5434184
ENSMUSG00000101319	MGI:5579663
ENSMUSG00000101789	MGI:5579662
ENSMUSG00000100015	MGI:5579658
ENSMUSG00000099572	MGI:5579657
ENSMUSG00000101690	MGI:5579096
ENSMUSG00000101842	MGI:5579097
ENSMUSG00000101871	MGI:5579095
ENSMUSG00000100919	MGI:5579361
ENSMUSG00000101123	MGI:5579360
ENSMUSG00000101276	MGI:5579363
ENSMUSG00000100368	MGI:5579362
ENSMUSG00000103330	MGI:5594267
ENSMUSG00000104505	MGI:5610967
ENSMUSG00000104468	MGI:5433900
ENSMUSG00000102251	MGI:5610882
ENSMUSG00000102366	MGI:5610272
ENSMUSG00000103909	MGI:5590670
ENSMUSG00000102835	MGI:5610800
ENSMUSG00000103943	MGI:5610572
ENSMUSG00000102624	MGI:5610287
ENSMUSG00000102138	MGI:5591101
ENSMUSG00000102582	MGI:5610668
ENSMUSG00000103666	MGI:5611413
ENSMUSG00000104207	MGI:5610623
ENSMUSG00000102392	MGI:5610805
ENSMUSG00000095172	MGI:5434178
ENSMUSG00000102754	MGI:5611411
ENSMUSG00000103167	MGI:5611377
ENSMUSG00000102387	MGI:5611373
ENSMUSG00000102208	MGI:5591192
ENSMUSG00000102265	MGI:5591606
ENSMUSG00000104490	MGI:5434126
ENSMUSG00000103112	MGI:5611244
ENSMUSG00000103234	MGI:5610386
ENSMUSG00000102288	MGI:5610226
ENSMUSG00000103417	MGI:5592271
ENSMUSG00000094829	MGI:5433973
ENSMUSG00000102867	MGI:5610863
ENSMUSG00000102968	MGI:5594229
ENSMUSG00000103796	MGI:5611322
ENSMUSG00000102552	MGI:5433927
ENSMUSG00000104426	MGI:5611597
ENSMUSG00000102304	MGI:5595002
ENSMUSG00000102195	MGI:5611396
ENSMUSG00000104506	MGI:5610968
ENSMUSG00002074919	MGI:6845180
ENSMUSG00000102913	MGI:5610951
ENSMUSG00000103664	MGI:5595420
ENSMUSG00000103005	MGI:5611126
ENSMUSG00000103752	MGI:5595626
ENSMUSG00000102551	MGI:5611155
ENSMUSG00000102255	MGI:5596050
ENSMUSG00000103365	MGI:5610157
ENSMUSG00000103829	MGI:5611402
ENSMUSG00000103023	MGI:5434266
ENSMUSG00000103689	MGI:5589757
ENSMUSG00000094294	MGI:5434265
ENSMUSG00000093848	MGI:5434221
ENSMUSG00000102429	MGI:5610690
ENSMUSG00000102849	MGI:5610886
ENSMUSG00000102513	MGI:5591506
ENSMUSG00000102966	MGI:5590282
ENSMUSG00000104425	MGI:5611598
ENSMUSG00000102146	MGI:5611282
ENSMUSG00000102159	MGI:5610704
ENSMUSG00000102506	MGI:5610597
ENSMUSG00000102826	MGI:5611409
ENSMUSG00000101796	MGI:1916688
ENSMUSG00000101492	MGI:5579795
ENSMUSG00000100968	MGI:3780265
ENSMUSG00000053211	MGI:99212
ENSMUSG00000069053	MGI:98891
ENSMUSG00000101036	MGI:5579294
ENSMUSG00000101107	MGI:5579293
ENSMUSG00000101666	MGI:1314637
ENSMUSG00000056673	MGI:99780
ENSMUSG00000075874	MGI:4421733
ENSMUSG00002076920	MGI:6845182
ENSMUSG00000069049	MGI:1349430
ENSMUSG00000099876	MGI:5580356
ENSMUSG00000068457	MGI:894810
ENSMUSG00000069045	MGI:1349406
ENSMUSG00000101059	MGI:3782191
ENSMUSG00000099809	MGI:5010850
ENSMUSG00000069044	MGI:1313274
ENSMUSG00000077793	MGI:5455342
ENSMUSG00000100842	MGI:5009972
ENSMUSG00000101947	MGI:5579873
ENSMUSG00000100619	MGI:3645802
ENSMUSG00000100877	MGI:5579240
ENSMUSG00000100576	MGI:5579681
ENSMUSG00000100326	MGI:5579680
ENSMUSG00000100356	MGI:5010982
ENSMUSG00000101443	MGI:1314639
ENSMUSG00000000103	MGI:99213
ENSMUSG00000099614	MGI:102958
ENSMUSG00000099973	MGI:5010981
ENSMUSG00000099888	MGI:5580258
ENSMUSG00000100445	MGI:5580256
ENSMUSG00000102072	MGI:5580257
ENSMUSG00000101290	MGI:3647867
ENSMUSG00000100103	MGI:5580259
ENSMUSG00002075837	MGI:6845184
ENSMUSG00000102120	MGI:5579336
ENSMUSG00000099445	MGI:5579335
ENSMUSG00000094881	MGI:3779546
ENSMUSG00000099748	MGI:98892
ENSMUSG00000069036	MGI:98660
ENSMUSG00000101064	MGI:5010983
ENSMUSG00000095573	MGI:3710623
ENSMUSG00000101114	MGI:5579334
ENSMUSG00000102053	MGI:3782239
ENSMUSG00000100700	MGI:3643498
ENSMUSG00000101066	MGI:3646440
ENSMUSG00000094658	MGI:104732
ENSMUSG00000095852	MGI:3710530
ENSMUSG00000100145	MGI:3646437
ENSMUSG00000099405	MGI:3643897
ENSMUSG00000091987	MGI:3708825
ENSMUSG00000099728	MGI:3648242
ENSMUSG00000101106	MGI:5579525
ENSMUSG00000121282	
ENSMUSG00000101786	MGI:5579546
ENSMUSG00000121285	
ENSMUSG00000101444	MGI:5579885
ENSMUSG00000121289	
ENSMUSG00000100898	MGI:5579884
ENSMUSG00000121290	
ENSMUSG00000102129	MGI:5579675
ENSMUSG00000121291	
ENSMUSG00000100379	MGI:5579383
ENSMUSG00000121292	
ENSMUSG00000099685	MGI:5580323
ENSMUSG00000121293	
ENSMUSG00000100559	MGI:5434159
ENSMUSG00000121320	
ENSMUSG00000101326	MGI:5579541
ENSMUSG00000121321	
ENSMUSG00000100322	MGI:5580330
ENSMUSG00000121323	
ENSMUSG00000100165	MGI:5578959
ENSMUSG00000121324	
ENSMUSG00000101177	MGI:5580292
ENSMUSG00000121327	
ENSMUSG00000100988	MGI:5578842
ENSMUSG00000121328	
ENSMUSG00000101032	MGI:5580083
ENSMUSG00000121329	
ENSMUSG00000101202	MGI:5579455
ENSMUSG00000121330	
ENSMUSG00000099570	MGI:5579706
ENSMUSG00000121332	
ENSMUSG00000101686	MGI:5580339
ENSMUSG00000121333	
ENSMUSG00000101164	MGI:5579924
ENSMUSG00000121334	
ENSMUSG00000118461	MGI:5435034
ENSMUSG00000121343	
ENSMUSG00000102088	MGI:5434419
ENSMUSG00000121459	
ENSMUSG00000099684	MGI:2152341
ENSMUSG00000121460	
ENSMUSG00000100312	MGI:5579754
ENSMUSG00000121461	
ENSMUSG00000091749	MGI:1201688
ENSMUSG00000121462	
ENSMUSG00000102170	MGI:5434137
ENSMUSG00000095365	MGI:1921734
ENSMUSG00000102421	MGI:5610553
ENSMUSG00000104032	MGI:5434189
ENSMUSG00000102400	MGI:5611093
ENSMUSG00000102520	MGI:5610169
ENSMUSG00000102726	MGI:5611165
ENSMUSG00000102739	MGI:5434128
ENSMUSG00000094325	MGI:5434187
ENSMUSG00000103757	MGI:5610514
ENSMUSG00000103994	MGI:5611256
ENSMUSG00000095267	MGI:1314663
ENSMUSG00000103917	MGI:5611300
ENSMUSG00000104439	MGI:5434207
ENSMUSG00000104446	MGI:5589471
ENSMUSG00000103514	MGI:5610661
ENSMUSG00000102150	MGI:5610701
ENSMUSG00000103782	MGI:5610884
ENSMUSG00000104050	MGI:5611355
ENSMUSG00000102264	MGI:5589797
ENSMUSG00000121531	
ENSMUSG00000094161	MGI:5434068
ENSMUSG00000096819	MGI:3526567
ENSMUSG00000095879	MGI:5433928
ENSMUSG00000121532	
ENSMUSG00000104510	MGI:5593174
ENSMUSG00000095520	MGI:5434233
ENSMUSG00000103602	MGI:5592350
ENSMUSG00000102586	MGI:5611231
ENSMUSG00000121533	
ENSMUSG00000094135	MGI:5434734
ENSMUSG00000103361	MGI:5610156
ENSMUSG00000104267	MGI:5434163
ENSMUSG00000103352	MGI:5611312
ENSMUSG00000102335	MGI:5610459
ENSMUSG00000103474	MGI:5610480
ENSMUSG00000103468	MGI:5434795
ENSMUSG00000093903	MGI:5434809
ENSMUSG00000103176	MGI:5610375
ENSMUSG00000104522	MGI:5611387
ENSMUSG00000102177	MGI:5611098
ENSMUSG00000102346	MGI:5610606
ENSMUSG00000102174	MGI:5595557
ENSMUSG00000102583	MGI:5610669
ENSMUSG00000104048	MGI:5610789
ENSMUSG00000104404	MGI:5595887
ENSMUSG00000102799	MGI:5591454
ENSMUSG00000102613	MGI:5434192
ENSMUSG00000103524	MGI:5610491
ENSMUSG00000121535	
ENSMUSG00000121536	
ENSMUSG00000121537	
ENSMUSG00000100564	MGI:5579388
ENSMUSG00000101215	MGI:5579275
ENSMUSG00000100206	MGI:5579387
ENSMUSG00000100765	MGI:5579390
ENSMUSG00000101475	MGI:5434671
ENSMUSG00000099713	MGI:5434087
ENSMUSG00000099831	MGI:5579389
ENSMUSG00000101868	MGI:5579386
ENSMUSG00000100914	MGI:5579385
ENSMUSG00000121538	
ENSMUSG00000121539	
ENSMUSG00000121540	
ENSMUSG00000121541	
ENSMUSG00000095807	MGI:5434760
ENSMUSG00000101317	MGI:5578990
ENSMUSG00000101244	MGI:5580074
ENSMUSG00000100085	MGI:5434768
ENSMUSG00000101424	MGI:5578779
ENSMUSG00000100264	MGI:5434774
ENSMUSG00000100715	MGI:5578780
ENSMUSG00000100582	MGI:5434783
ENSMUSG00000099551	MGI:5578778
ENSMUSG00000096347	MGI:5433922
ENSMUSG00000101531	MGI:5580378
ENSMUSG00000100425	MGI:5579837
ENSMUSG00000101005	MGI:5434227
ENSMUSG00000101300	MGI:5579836
ENSMUSG00000101426	MGI:5434333
ENSMUSG00000121543	
ENSMUSG00000121544	
ENSMUSG00000121545	
ENSMUSG00000121546	
ENSMUSG00000121547	
ENSMUSG00000121548	
ENSMUSG00000121549	
ENSMUSG00000121550	
ENSMUSG00000121551	
ENSMUSG00000121552	
ENSMUSG00000121553	
ENSMUSG00000121554	
ENSMUSG00000121555	
ENSMUSG00000100501	MGI:5580172
ENSMUSG00000100083	MGI:5580173
ENSMUSG00000101991	MGI:5433888
ENSMUSG00000100076	MGI:5434318
ENSMUSG00000121557	
ENSMUSG00000121556	
ENSMUSG00000101100	MGI:5579032
ENSMUSG00000101744	MGI:5579031
ENSMUSG00000099978	MGI:5580113
ENSMUSG00000101150	MGI:5580111
ENSMUSG00000099595	MGI:5580112
ENSMUSG00000100539	MGI:5434269
ENSMUSG00000100073	MGI:5580110
ENSMUSG00000100223	MGI:5580109
ENSMUSG00000100772	MGI:5579056
ENSMUSG00000101782	MGI:5579670
ENSMUSG00000101155	MGI:2687328
ENSMUSG00000100295	MGI:5578871
ENSMUSG00000100578	MGI:5579415
ENSMUSG00000101245	MGI:5579671
ENSMUSG00000121313	
ENSMUSG00000100456	MGI:5434032
ENSMUSG00000096122	MGI:5439394
ENSMUSG00000101943	MGI:5579238
ENSMUSG00000121314	
ENSMUSG00000100724	MGI:5579239
ENSMUSG00000099388	MGI:5579672
ENSMUSG00000101399	MGI:5579667
ENSMUSG00000101350	MGI:5579668
ENSMUSG00000100614	MGI:5579669
ENSMUSG00000121558	
ENSMUSG00000121559	
ENSMUSG00000121560	
ENSMUSG00000121561	
ENSMUSG00000121562	
ENSMUSG00000121563	
ENSMUSG00000121564	
ENSMUSG00000121565	
ENSMUSG00000121566	
ENSMUSG00000121567	
ENSMUSG00000100278	MGI:5578788
ENSMUSG00000100692	MGI:5435027
ENSMUSG00000094052	MGI:5434473
ENSMUSG00000099530	MGI:5580350
ENSMUSG00000099948	MGI:5580130
ENSMUSG00000104442	MGI:3588255
ENSMUSG00000101440	MGI:5580131
ENSMUSG00000103871	MGI:5611589
ENSMUSG00000104356	MGI:5590419
ENSMUSG00000103802	MGI:5435015
ENSMUSG00000104472	MGI:5611437
ENSMUSG00000103347	MGI:5610962
ENSMUSG00000104407	MGI:5611241
ENSMUSG00000102290	MGI:5435033
ENSMUSG00000103612	MGI:5611176
ENSMUSG00000102580	MGI:5610670
ENSMUSG00000102273	MGI:5593709
ENSMUSG00000102294	MGI:5610772
ENSMUSG00000103190	MGI:5593875
ENSMUSG00000100231	MGI:5580260
ENSMUSG00000101469	MGI:5580262
ENSMUSG00000095508	MGI:5434168
ENSMUSG00000095606	MGI:5434613
ENSMUSG00000094570	MGI:5434287
ENSMUSG00000100488	MGI:5580265
ENSMUSG00000099621	MGI:5434275
ENSMUSG00000095867	MGI:5434273
ENSMUSG00000100784	MGI:5579127
ENSMUSG00000101044	MGI:5579126
ENSMUSG00000099670	MGI:5579129
ENSMUSG00000099636	MGI:5579128
ENSMUSG00000094746	MGI:5434272
ENSMUSG00000100494	MGI:5579739
ENSMUSG00000101118	MGI:5579740
ENSMUSG00000101748	MGI:5433987
ENSMUSG00000100064	MGI:5579045
ENSMUSG00000095793	MGI:5434211
ENSMUSG00000100299	MGI:5579290
ENSMUSG00000101127	MGI:5579291
ENSMUSG00000096650	MGI:5434252
ENSMUSG00000102058	MGI:5579176
ENSMUSG00000100034	MGI:5579175
ENSMUSG00000099589	MGI:5434062
ENSMUSG00000101713	MGI:5579374
ENSMUSG00000099531	MGI:5434225
ENSMUSG00000100008	MGI:5579187
ENSMUSG00000101134	MGI:5579188
ENSMUSG00000100537	MGI:5579191
ENSMUSG00000094660	MGI:5434749
ENSMUSG00000101052	MGI:5579177
ENSMUSG00000100881	MGI:5433988
ENSMUSG00000101160	MGI:5580044
ENSMUSG00000099840	MGI:5434764
ENSMUSG00000100951	MGI:5580045
ENSMUSG00000101068	MGI:5579465
ENSMUSG00000101405	MGI:5579464
ENSMUSG00000099633	MGI:5579777
ENSMUSG00000100232	MGI:5579653
ENSMUSG00000100485	MGI:5434276
