Gene stable ID	Transcript stable ID	Protein stable ID
ENSMUSG00000064115	ENSMUST00000123266	ENSMUSP00000123192
ENSMUSG00000064115	ENSMUST00000141282	
ENSMUSG00000075044	ENSMUST00000113298	ENSMUSP00000108923
ENSMUSG00000075044	ENSMUST00000142517	
ENSMUSG00000075044	ENSMUST00000140910	
ENSMUSG00000075044	ENSMUST00000149182	
ENSMUSG00000060208	ENSMUST00000079528	ENSMUSP00000078485
ENSMUSG00000111188	ENSMUST00000215403	
ENSMUSG00000043911	ENSMUST00000213164	ENSMUSP00000149057
ENSMUSG00000043911	ENSMUST00000051004	ENSMUSP00000057086
ENSMUSG00000063206	ENSMUST00000075268	ENSMUSP00000074745
ENSMUSG00000093254	ENSMUST00000175513	
ENSMUSG00000004451	ENSMUST00000004565	ENSMUSP00000004565
ENSMUSG00000004451	ENSMUST00000142945	ENSMUSP00000119849
ENSMUSG00000004451	ENSMUST00000156213	
ENSMUSG00000044798	ENSMUST00000213550	
ENSMUSG00000044798	ENSMUST00000213619	ENSMUSP00000151135
ENSMUSG00000044798	ENSMUST00000051238	ENSMUSP00000062073
ENSMUSG00000044798	ENSMUST00000219798	ENSMUSP00000151652
ENSMUSG00000082859	ENSMUST00000118264	
ENSMUSG00000095813	ENSMUST00000119062	
ENSMUSG00000062542	ENSMUST00000137663	ENSMUSP00000117969
ENSMUSG00000062542	ENSMUST00000130414	ENSMUSP00000122049
ENSMUSG00000062542	ENSMUST00000073459	ENSMUSP00000073164
ENSMUSG00000062542	ENSMUST00000144003	
ENSMUSG00000062542	ENSMUST00000127444	
ENSMUSG00000062103	ENSMUST00000217350	ENSMUSP00000149849
ENSMUSG00000062103	ENSMUST00000072977	ENSMUSP00000072744
ENSMUSG00000012519	ENSMUST00000056157	ENSMUSP00000055521
ENSMUSG00000012519	ENSMUST00000120432	ENSMUSP00000113718
ENSMUSG00000012519	ENSMUST00000135710	
ENSMUSG00000012519	ENSMUST00000145862	ENSMUSP00000114701
ENSMUSG00000047667	ENSMUST00000104874	ENSMUSP00000100467
ENSMUSG00000111453	ENSMUST00000217295	
ENSMUSG00000064333	ENSMUST00000078289	ENSMUSP00000077405
ENSMUSG00000111420	ENSMUST00000216759	
ENSMUSG00000019761	ENSMUST00000103131	ENSMUSP00000099420
ENSMUSG00000019761	ENSMUST00000211768	ENSMUSP00000148044
ENSMUSG00000111799	ENSMUST00000213313	
ENSMUSG00000101437	ENSMUST00000190805	
ENSMUSG00000111708	ENSMUST00000216338	
ENSMUSG00000103506	ENSMUST00000195493	
ENSMUSG00000098447	ENSMUST00000185095	
ENSMUSG00000063221	ENSMUST00000217208	ENSMUSP00000149230
ENSMUSG00000063221	ENSMUST00000058789	ENSMUSP00000080385
ENSMUSG00000118280	ENSMUST00000235607	
ENSMUSG00000044065	ENSMUST00000057038	
ENSMUSG00000036446	ENSMUST00000038160	ENSMUSP00000040877
ENSMUSG00000103495	ENSMUST00000195811	
ENSMUSG00000110964	ENSMUST00000216399	
ENSMUSG00000118345	ENSMUST00000236033	
ENSMUSG00002076346	ENSMUST00020183103	
ENSMUSG00000117877	ENSMUST00000235438	
ENSMUSG00000102639	ENSMUST00000194484	
ENSMUSG00000110792	ENSMUST00000214941	
ENSMUSG00000051041	ENSMUST00000120990	ENSMUSP00000114029
ENSMUSG00000051041	ENSMUST00000239087	ENSMUSP00000159031
ENSMUSG00000110849	ENSMUST00000217375	
ENSMUSG00000098923	ENSMUST00000183952	ENSMUSP00000139021
ENSMUSG00000098923	ENSMUST00000183607	
ENSMUSG00000025019	ENSMUST00000067795	ENSMUSP00000067603
ENSMUSG00000025019	ENSMUST00000237208	ENSMUSP00000157765
ENSMUSG00000025019	ENSMUST00000238398	ENSMUSP00000158715
ENSMUSG00000025019	ENSMUST00000237976	
ENSMUSG00000025019	ENSMUST00000238431	ENSMUSP00000158618
ENSMUSG00000025019	ENSMUST00000163929	ENSMUSP00000126441
ENSMUSG00000025019	ENSMUST00000172371	ENSMUSP00000128083
ENSMUSG00000058515	ENSMUST00000216238	ENSMUSP00000149292
ENSMUSG00000058515	ENSMUST00000075680	ENSMUSP00000075102
ENSMUSG00000112484	ENSMUST00000218283	
ENSMUSG00000019932	ENSMUST00000105286	ENSMUSP00000100923
ENSMUSG00000104170	ENSMUST00000194357	
ENSMUSG00000087782	ENSMUST00000157157	
ENSMUSG00000109374	ENSMUST00000207374	
ENSMUSG00000101731	ENSMUST00000188909	
ENSMUSG00000101731	ENSMUST00000186206	
ENSMUSG00000057424	ENSMUST00000216823	ENSMUSP00000150864
ENSMUSG00000057424	ENSMUST00000214324	ENSMUSP00000149799
ENSMUSG00000057424	ENSMUST00000074211	ENSMUSP00000073835
ENSMUSG00000030553	ENSMUST00000032770	ENSMUSP00000032770
ENSMUSG00000030553	ENSMUST00000207874	ENSMUSP00000146996
ENSMUSG00000103085	ENSMUST00000195506	
ENSMUSG00000019936	ENSMUST00000020094	ENSMUSP00000020094
ENSMUSG00000019936	ENSMUST00000105285	ENSMUSP00000100922
ENSMUSG00000084505	ENSMUST00000122556	
ENSMUSG00000059595	ENSMUST00000214157	ENSMUSP00000149193
ENSMUSG00000059595	ENSMUST00000080748	ENSMUSP00000079572
ENSMUSG00000102664	ENSMUST00000195718	
ENSMUSG00000101476	ENSMUST00000185813	
ENSMUSG00000101171	ENSMUST00000187246	
ENSMUSG00000087692	ENSMUST00000153599	
ENSMUSG00000058820	ENSMUST00000214410	ENSMUSP00000149294
ENSMUSG00000058820	ENSMUST00000073671	ENSMUSP00000073352
ENSMUSG00000058820	ENSMUST00000215383	ENSMUSP00000151064
ENSMUSG00000058820	ENSMUST00000214369	ENSMUSP00000150090
ENSMUSG00000114061	ENSMUST00000220872	
ENSMUSG00000021214	ENSMUST00000110704	ENSMUSP00000106332
ENSMUSG00000021214	ENSMUST00000021635	ENSMUSP00000021635
ENSMUSG00000054517	ENSMUST00000106440	ENSMUSP00000102048
ENSMUSG00000054517	ENSMUST00000067632	ENSMUSP00000063410
ENSMUSG00000054517	ENSMUST00000154061	
ENSMUSG00000026496	ENSMUST00000194608	ENSMUSP00000142295
ENSMUSG00000026496	ENSMUST00000027777	ENSMUSP00000027777
ENSMUSG00000026496	ENSMUST00000194434	ENSMUSP00000141775
ENSMUSG00000026496	ENSMUST00000191639	
ENSMUSG00000026496	ENSMUST00000192411	
ENSMUSG00000026496	ENSMUST00000193238	
ENSMUSG00000026496	ENSMUST00000191833	
ENSMUSG00000026496	ENSMUST00000195560	ENSMUSP00000141301
ENSMUSG00002076738	ENSMUST00020181979	
ENSMUSG00000094182	ENSMUST00000215049	ENSMUSP00000150274
ENSMUSG00000094182	ENSMUST00000055567	ENSMUSP00000058346
ENSMUSG00000030619	ENSMUST00000107234	ENSMUSP00000102853
ENSMUSG00000030619	ENSMUST00000207980	ENSMUSP00000146892
ENSMUSG00000030619	ENSMUST00000238792	ENSMUSP00000159171
ENSMUSG00000030619	ENSMUST00000207609	
ENSMUSG00000030619	ENSMUST00000208245	
ENSMUSG00000030619	ENSMUST00000207996	
ENSMUSG00000030619	ENSMUST00000208196	
ENSMUSG00000030619	ENSMUST00000208977	ENSMUSP00000146812
ENSMUSG00000030619	ENSMUST00000208643	
ENSMUSG00000030619	ENSMUST00000207568	
ENSMUSG00000030619	ENSMUST00000157001	
ENSMUSG00000030619	ENSMUST00000238981	ENSMUSP00000159149
ENSMUSG00000111684	ENSMUST00000215888	
ENSMUSG00000098286	ENSMUST00000183602	
ENSMUSG00002075940	ENSMUST00020183142	
ENSMUSG00000048501	ENSMUST00000056499	ENSMUSP00000055053
ENSMUSG00000052562	ENSMUST00000096269	ENSMUSP00000093988
ENSMUSG00000052562	ENSMUST00000064507	ENSMUSP00000069461
ENSMUSG00000052562	ENSMUST00000120540	ENSMUSP00000114071
ENSMUSG00000111781	ENSMUST00000215576	
ENSMUSG00000113878	ENSMUST00000222488	
ENSMUSG00000110897	ENSMUST00000216991	
ENSMUSG00000111018	ENSMUST00000215258	
ENSMUSG00000049708	ENSMUST00000216405	ENSMUSP00000150009
ENSMUSG00000049708	ENSMUST00000214052	ENSMUSP00000151012
ENSMUSG00000092599	ENSMUST00000174502	
ENSMUSG00000058618	ENSMUST00000071886	ENSMUSP00000071783
ENSMUSG00000045178	ENSMUST00000146849	
ENSMUSG00000045178	ENSMUST00000140815	
ENSMUSG00000045178	ENSMUST00000050665	
ENSMUSG00000074776	ENSMUST00000220233	
ENSMUSG00000074776	ENSMUST00000099324	
ENSMUSG00000113572	ENSMUST00000221823	
ENSMUSG00000047025	ENSMUST00000060703	ENSMUSP00000050554
ENSMUSG00000119464	ENSMUST00000179812	
ENSMUSG00000081668	ENSMUST00000121457	
ENSMUSG00000110736	ENSMUST00000215640	
ENSMUSG00000110484	ENSMUST00000212417	
ENSMUSG00000044548	ENSMUST00000061273	ENSMUSP00000058943
ENSMUSG00000044548	ENSMUST00000150639	ENSMUSP00000117169
ENSMUSG00000112497	ENSMUST00000217919	
ENSMUSG00000112497	ENSMUST00000219383	
ENSMUSG00000116904	ENSMUST00000232322	
ENSMUSG00000094970	ENSMUST00000213507	ENSMUSP00000149205
ENSMUSG00000094970	ENSMUST00000213830	ENSMUSP00000150222
ENSMUSG00000094970	ENSMUST00000215770	ENSMUSP00000148896
ENSMUSG00000094970	ENSMUST00000213176	ENSMUSP00000149086
ENSMUSG00000094970	ENSMUST00000071617	ENSMUSP00000071545
ENSMUSG00000082823	ENSMUST00000119911	
ENSMUSG00000096340	ENSMUST00000121649	
ENSMUSG00000116575	ENSMUST00000231772	
ENSMUSG00000116666	ENSMUST00000232463	
ENSMUSG00000064213	ENSMUST00000080533	ENSMUSP00000079376
ENSMUSG00000079183	ENSMUST00000166373	
ENSMUSG00000116711	ENSMUST00000231431	
ENSMUSG00000089097	ENSMUST00000158472	
ENSMUSG00000112896	ENSMUST00000218457	
ENSMUSG00000116638	ENSMUST00000232077	
ENSMUSG00000020912	ENSMUST00000017741	ENSMUSP00000017741
ENSMUSG00000089385	ENSMUST00000158760	
ENSMUSG00000116859	ENSMUST00000231403	
ENSMUSG00000112457	ENSMUST00000220324	
ENSMUSG00000102310	ENSMUST00000192275	
ENSMUSG00000112874	ENSMUST00000219170	
ENSMUSG00000112874	ENSMUST00000218569	
ENSMUSG00000112874	ENSMUST00000219569	
ENSMUSG00000112874	ENSMUST00000220028	
ENSMUSG00000084254	ENSMUST00000119719	
ENSMUSG00000022914	ENSMUST00000023631	ENSMUSP00000023631
ENSMUSG00000022914	ENSMUST00000232755	ENSMUSP00000156497
ENSMUSG00000022914	ENSMUST00000232694	ENSMUSP00000156709
ENSMUSG00000022914	ENSMUST00000232993	ENSMUSP00000156919
ENSMUSG00000022914	ENSMUST00000233883	
ENSMUSG00000022914	ENSMUST00000233610	
ENSMUSG00000022914	ENSMUST00000232794	
ENSMUSG00000022914	ENSMUST00000233084	ENSMUSP00000156609
ENSMUSG00000022914	ENSMUST00000232801	
ENSMUSG00000022914	ENSMUST00000233699	
ENSMUSG00000022914	ENSMUST00000233270	
ENSMUSG00000022914	ENSMUST00000233074	ENSMUSP00000156888
ENSMUSG00000022914	ENSMUST00000233976	ENSMUSP00000156641
ENSMUSG00000022914	ENSMUST00000232898	
ENSMUSG00000022914	ENSMUST00000113827	ENSMUSP00000109458
ENSMUSG00000022914	ENSMUST00000099502	ENSMUSP00000097101
ENSMUSG00000112647	ENSMUST00000217680	
ENSMUSG00000110875	ENSMUST00000213716	
ENSMUSG00000044748	ENSMUST00000051017	ENSMUSP00000051754
ENSMUSG00000096555	ENSMUST00000215306	ENSMUSP00000150471
ENSMUSG00000096555	ENSMUST00000213908	ENSMUSP00000150072
ENSMUSG00000096555	ENSMUST00000079650	ENSMUSP00000078595
ENSMUSG00000019900	ENSMUST00000217662	
ENSMUSG00000019900	ENSMUST00000122922	ENSMUSP00000116057
ENSMUSG00000019900	ENSMUST00000219364	ENSMUSP00000151430
ENSMUSG00000019900	ENSMUST00000050455	ENSMUSP00000057384
ENSMUSG00000019900	ENSMUST00000219771	ENSMUSP00000151599
ENSMUSG00000082698	ENSMUST00000121082	
ENSMUSG00000113738	ENSMUST00000221012	
ENSMUSG00000113738	ENSMUST00000223077	
ENSMUSG00000058568	ENSMUST00000078879	ENSMUSP00000077918
ENSMUSG00000114233	ENSMUST00000225041	
ENSMUSG00000096109	ENSMUST00000213472	ENSMUSP00000149992
ENSMUSG00000096109	ENSMUST00000073248	ENSMUSP00000072979
ENSMUSG00000113744	ENSMUST00000221474	
ENSMUSG00000112986	ENSMUST00000221476	
ENSMUSG00000035775	ENSMUST00000017743	ENSMUSP00000017743
ENSMUSG00000113906	ENSMUST00000222642	
ENSMUSG00000113906	ENSMUST00000220538	
ENSMUSG00000033579	ENSMUST00000038475	ENSMUSP00000043597
ENSMUSG00000033579	ENSMUST00000162463	
ENSMUSG00000033579	ENSMUST00000159336	
ENSMUSG00000033579	ENSMUST00000162216	
ENSMUSG00000021696	ENSMUST00000022207	ENSMUSP00000022207
ENSMUSG00000021696	ENSMUST00000225550	ENSMUSP00000152997
ENSMUSG00000087109	ENSMUST00000132822	
ENSMUSG00000113278	ENSMUST00000221224	
ENSMUSG00000100668	ENSMUST00000190526	
ENSMUSG00000042557	ENSMUST00000169879	ENSMUSP00000129062
ENSMUSG00000042557	ENSMUST00000167715	ENSMUSP00000130641
ENSMUSG00000042557	ENSMUST00000168678	ENSMUSP00000126601
ENSMUSG00000042557	ENSMUST00000168177	ENSMUSP00000130221
ENSMUSG00000042557	ENSMUST00000163400	ENSMUSP00000126718
ENSMUSG00000042557	ENSMUST00000168502	ENSMUSP00000128956
ENSMUSG00000042557	ENSMUST00000165927	
ENSMUSG00000042557	ENSMUST00000167963	
ENSMUSG00000042557	ENSMUST00000049169	ENSMUSP00000045044
ENSMUSG00000006777	ENSMUST00000006969	ENSMUSP00000006969
ENSMUSG00000021188	ENSMUST00000021605	ENSMUSP00000021605
ENSMUSG00000021188	ENSMUST00000177183	ENSMUSP00000134976
ENSMUSG00000021188	ENSMUST00000177480	ENSMUSP00000135128
ENSMUSG00000021188	ENSMUST00000177536	ENSMUSP00000135669
ENSMUSG00000021188	ENSMUST00000176728	ENSMUSP00000134992
ENSMUSG00000021188	ENSMUST00000085086	
ENSMUSG00000086174	ENSMUST00000136332	
ENSMUSG00000063796	ENSMUST00000237904	
ENSMUSG00000063796	ENSMUST00000010251	ENSMUSP00000010251
ENSMUSG00000063796	ENSMUST00000170817	ENSMUSP00000131045
ENSMUSG00000115063	ENSMUST00000227807	
ENSMUSG00000114519	ENSMUST00000224978	
ENSMUSG00000082170	ENSMUST00000118796	
ENSMUSG00000114507	ENSMUST00000225536	
ENSMUSG00000115749	ENSMUST00000227504	
ENSMUSG00000086081	ENSMUST00000148147	
ENSMUSG00000114607	ENSMUST00000225465	
ENSMUSG00000022261	ENSMUST00000022871	ENSMUSP00000022871
ENSMUSG00000085695	ENSMUST00000151101	
ENSMUSG00000090358	ENSMUST00000164299	
ENSMUSG00000102099	ENSMUST00000221760	
ENSMUSG00000102099	ENSMUST00000221013	
ENSMUSG00000102099	ENSMUST00000223526	
ENSMUSG00000102099	ENSMUST00000220654	
ENSMUSG00000102099	ENSMUST00000189905	
ENSMUSG00000102099	ENSMUST00000222668	
ENSMUSG00000102099	ENSMUST00000222690	
ENSMUSG00000102099	ENSMUST00000220859	
ENSMUSG00000102099	ENSMUST00000221256	
ENSMUSG00000102099	ENSMUST00000189140	
ENSMUSG00000102099	ENSMUST00000220995	
ENSMUSG00000102099	ENSMUST00000221261	
ENSMUSG00000081612	ENSMUST00000122043	
ENSMUSG00000020775	ENSMUST00000106439	ENSMUSP00000102047
ENSMUSG00000020775	ENSMUST00000142550	
ENSMUSG00000020775	ENSMUST00000133159	
ENSMUSG00000020775	ENSMUST00000145655	
ENSMUSG00000020775	ENSMUST00000124722	
ENSMUSG00000020775	ENSMUST00000138457	
ENSMUSG00000077477	ENSMUST00000104289	
ENSMUSG00000079531	ENSMUST00000114116	ENSMUSP00000109751
ENSMUSG00000006570	ENSMUST00000006745	ENSMUSP00000006745
ENSMUSG00000080822	ENSMUST00000121856	
ENSMUSG00000081832	ENSMUST00000117714	
ENSMUSG00000044743	ENSMUST00000054162	ENSMUSP00000061533
ENSMUSG00000115140	ENSMUST00000226596	
ENSMUSG00000115140	ENSMUST00000226619	
ENSMUSG00000080193	ENSMUST00000116395	
ENSMUSG00000085877	ENSMUST00000126395	
ENSMUSG00000081940	ENSMUST00000119644	
ENSMUSG00000039007	ENSMUST00000042167	ENSMUSP00000039046
ENSMUSG00000039007	ENSMUST00000227018	
ENSMUSG00000039007	ENSMUST00000228916	ENSMUSP00000154400
ENSMUSG00000039007	ENSMUST00000226483	ENSMUSP00000153768
ENSMUSG00000039007	ENSMUST00000226814	
ENSMUSG00000039007	ENSMUST00000228737	ENSMUSP00000154802
ENSMUSG00000039007	ENSMUST00000226896	
ENSMUSG00000047390	ENSMUST00000057076	ENSMUSP00000054085
ENSMUSG00000081357	ENSMUST00000122102	
ENSMUSG00000083981	ENSMUST00000118897	
ENSMUSG00000072944	ENSMUST00000101212	ENSMUSP00000098772
ENSMUSG00000072944	ENSMUST00000154385	ENSMUSP00000121310
ENSMUSG00000072944	ENSMUST00000133780	ENSMUSP00000116491
ENSMUSG00000072944	ENSMUST00000125678	ENSMUSP00000116128
ENSMUSG00000072944	ENSMUST00000124075	ENSMUSP00000122713
ENSMUSG00000045337	ENSMUST00000051965	ENSMUSP00000053932
ENSMUSG00000113770	ENSMUST00000221688	
ENSMUSG00000113770	ENSMUST00000222085	
ENSMUSG00000113770	ENSMUST00000220954	
ENSMUSG00000110616	ENSMUST00000212313	
ENSMUSG00000114237	ENSMUST00000223701	
ENSMUSG00000077601	ENSMUST00000104413	
ENSMUSG00000114838	ENSMUST00000226101	
ENSMUSG00000048500	ENSMUST00000062586	ENSMUSP00000059763
ENSMUSG00000021213	ENSMUST00000021634	ENSMUSP00000021634
ENSMUSG00000021213	ENSMUST00000128892	ENSMUSP00000122246
ENSMUSG00000021213	ENSMUST00000140971	
ENSMUSG00000025020	ENSMUST00000169141	ENSMUSP00000129034
ENSMUSG00000025020	ENSMUST00000025993	ENSMUSP00000025993
ENSMUSG00000025020	ENSMUST00000166496	ENSMUSP00000128381
ENSMUSG00000025020	ENSMUST00000169416	
ENSMUSG00000025020	ENSMUST00000171586	ENSMUSP00000126139
ENSMUSG00000110681	ENSMUST00000212483	
ENSMUSG00000058052	ENSMUST00000076786	ENSMUSP00000076067
ENSMUSG00000044222	ENSMUST00000060587	ENSMUSP00000060997
ENSMUSG00000079112	ENSMUST00000110741	ENSMUSP00000106369
ENSMUSG00000113630	ENSMUST00000222756	
ENSMUSG00000113630	ENSMUST00000220948	
ENSMUSG00000017049	ENSMUST00000070649	ENSMUSP00000069249
ENSMUSG00000017049	ENSMUST00000017193	ENSMUSP00000017193
ENSMUSG00000093758	ENSMUST00000176082	
ENSMUSG00000093437	ENSMUST00000176181	
ENSMUSG00000093579	ENSMUST00000177547	
ENSMUSG00000114028	ENSMUST00000221128	
ENSMUSG00000114028	ENSMUST00000222033	
ENSMUSG00000109636	ENSMUST00000210255	
ENSMUSG00002076454	ENSMUST00020183277	
ENSMUSG00000110162	ENSMUST00000209274	
ENSMUSG00000114063	ENSMUST00000221874	
ENSMUSG00000064165	ENSMUST00000107445	ENSMUSP00000103069
ENSMUSG00000064165	ENSMUST00000076948	ENSMUSP00000076216
ENSMUSG00000113422	ENSMUST00000221469	
ENSMUSG00000114337	ENSMUST00000225154	
ENSMUSG00000006567	ENSMUST00000006742	ENSMUSP00000006742
ENSMUSG00000006567	ENSMUST00000110738	ENSMUSP00000106366
ENSMUSG00000043153	ENSMUST00000221452	ENSMUSP00000152115
ENSMUSG00000043153	ENSMUST00000062041	ENSMUSP00000061646
ENSMUSG00000043153	ENSMUST00000220519	ENSMUSP00000152423
ENSMUSG00000043153	ENSMUST00000221895	ENSMUSP00000152392
ENSMUSG00000043153	ENSMUST00000223205	ENSMUSP00000152872
ENSMUSG00000043153	ENSMUST00000223068	ENSMUSP00000152318
ENSMUSG00000043153	ENSMUST00000221177	ENSMUSP00000152823
ENSMUSG00000114661	ENSMUST00000224356	
ENSMUSG00000114661	ENSMUST00000224539	
ENSMUSG00000114661	ENSMUST00000225886	
ENSMUSG00000071551	ENSMUST00000118663	ENSMUSP00000112666
ENSMUSG00000071551	ENSMUST00000129751	ENSMUSP00000152741
ENSMUSG00000071551	ENSMUST00000081326	ENSMUSP00000080074
ENSMUSG00000042433	ENSMUST00000044806	ENSMUSP00000048754
ENSMUSG00002076501	ENSMUST00020182457	
ENSMUSG00002076175	ENSMUST00020182275	
ENSMUSG00000115779	ENSMUST00000228272	
ENSMUSG00000028896	ENSMUST00000084250	ENSMUSP00000081271
ENSMUSG00000028896	ENSMUST00000030726	ENSMUSP00000030726
ENSMUSG00000028896	ENSMUST00000105951	ENSMUSP00000101571
ENSMUSG00000028896	ENSMUST00000155194	
ENSMUSG00000028896	ENSMUST00000155129	ENSMUSP00000120701
ENSMUSG00000028896	ENSMUST00000131307	
ENSMUSG00000028896	ENSMUST00000137238	
ENSMUSG00000028896	ENSMUST00000156710	
ENSMUSG00000038984	ENSMUST00000042021	ENSMUSP00000045542
ENSMUSG00000115362	ENSMUST00000228506	
ENSMUSG00000115318	ENSMUST00000227474	
ENSMUSG00000033808	ENSMUST00000090042	ENSMUSP00000087496
ENSMUSG00000033808	ENSMUST00000090046	ENSMUSP00000087500
ENSMUSG00000033808	ENSMUST00000136410	
ENSMUSG00000033808	ENSMUST00000124806	
ENSMUSG00000033808	ENSMUST00000110729	ENSMUSP00000106357
ENSMUSG00000033808	ENSMUST00000151740	
ENSMUSG00000033808	ENSMUST00000143182	
ENSMUSG00000025935	ENSMUST00000027068	ENSMUSP00000027068
ENSMUSG00000025935	ENSMUST00000185447	
ENSMUSG00000025935	ENSMUST00000188377	ENSMUSP00000140499
ENSMUSG00000115605	ENSMUST00000228920	
ENSMUSG00000115428	ENSMUST00000228182	
ENSMUSG00000115440	ENSMUST00000227515	
ENSMUSG00000081761	ENSMUST00000122262	
ENSMUSG00002076923	ENSMUST00020182266	
ENSMUSG00000086441	ENSMUST00000130153	
ENSMUSG00000022603	ENSMUST00000137963	ENSMUSP00000117011
ENSMUSG00000022603	ENSMUST00000023271	ENSMUSP00000023271
ENSMUSG00000022603	ENSMUST00000176592	
ENSMUSG00000022603	ENSMUST00000177179	
ENSMUSG00000022603	ENSMUST00000176767	ENSMUSP00000158942
ENSMUSG00000022603	ENSMUST00000175931	
ENSMUSG00000093102	ENSMUST00000175361	
ENSMUSG00000062168	ENSMUST00000136888	ENSMUSP00000121692
ENSMUSG00000062168	ENSMUST00000071204	ENSMUSP00000071191
ENSMUSG00000062168	ENSMUST00000135856	ENSMUSP00000123408
ENSMUSG00000020315	ENSMUST00000006629	ENSMUSP00000006629
ENSMUSG00000020315	ENSMUST00000102838	ENSMUSP00000099902
ENSMUSG00000020315	ENSMUST00000133466	
ENSMUSG00000020315	ENSMUST00000127209	
ENSMUSG00000020315	ENSMUST00000145315	
ENSMUSG00000020315	ENSMUST00000149117	
ENSMUSG00000020315	ENSMUST00000124231	ENSMUSP00000114841
ENSMUSG00000020315	ENSMUST00000011877	ENSMUSP00000011877
ENSMUSG00000086265	ENSMUST00000132531	
ENSMUSG00000109038	ENSMUST00000208880	
ENSMUSG00000109453	ENSMUST00000207912	
ENSMUSG00000109096	ENSMUST00000209119	
ENSMUSG00000025875	ENSMUST00000026993	ENSMUSP00000026993
ENSMUSG00000025875	ENSMUST00000131692	ENSMUSP00000115287
ENSMUSG00000025875	ENSMUST00000163796	ENSMUSP00000131671
ENSMUSG00000025875	ENSMUST00000163915	ENSMUSP00000130765
ENSMUSG00000025875	ENSMUST00000099503	ENSMUSP00000097102
ENSMUSG00000025875	ENSMUST00000171859	ENSMUSP00000128568
ENSMUSG00000025875	ENSMUST00000130568	ENSMUSP00000123607
ENSMUSG00000025875	ENSMUST00000145574	ENSMUSP00000119687
ENSMUSG00000025875	ENSMUST00000139574	
ENSMUSG00000109245	ENSMUST00000208473	
ENSMUSG00000086410	ENSMUST00000123509	
ENSMUSG00000086410	ENSMUST00000129965	
ENSMUSG00000108897	ENSMUST00000208325	
ENSMUSG00000062235	ENSMUST00000058881	
ENSMUSG00000109458	ENSMUST00000208346	
ENSMUSG00000109458	ENSMUST00000208160	
ENSMUSG00000109458	ENSMUST00000207674	
ENSMUSG00000108924	ENSMUST00000207304	
ENSMUSG00000108924	ENSMUST00000208150	
ENSMUSG00000108924	ENSMUST00000207818	
ENSMUSG00000108924	ENSMUST00000207558	
ENSMUSG00000108828	ENSMUST00000208300	
ENSMUSG00000108828	ENSMUST00000208336	
ENSMUSG00000108828	ENSMUST00000207057	
ENSMUSG00000108828	ENSMUST00000207356	
ENSMUSG00000109298	ENSMUST00000209009	
ENSMUSG00000109375	ENSMUST00000208980	
ENSMUSG00000104074	ENSMUST00000195159	
ENSMUSG00000094854	ENSMUST00000187472	
ENSMUSG00000064872	ENSMUST00000082938	
ENSMUSG00000103650	ENSMUST00000194284	
ENSMUSG00000108876	ENSMUST00000207441	
ENSMUSG00000038543	ENSMUST00000090476	ENSMUSP00000102749
ENSMUSG00000038543	ENSMUST00000036360	ENSMUSP00000046810
ENSMUSG00000038543	ENSMUST00000145949	
ENSMUSG00000038543	ENSMUST00000133611	
ENSMUSG00000038543	ENSMUST00000171519	ENSMUSP00000127666
ENSMUSG00000078779	ENSMUST00000205701	ENSMUSP00000145671
ENSMUSG00000078779	ENSMUST00000108331	ENSMUSP00000103968
ENSMUSG00000042659	ENSMUST00000048068	ENSMUSP00000044578
ENSMUSG00000042659	ENSMUST00000118110	ENSMUSP00000112962
ENSMUSG00000083945	ENSMUST00000122459	
ENSMUSG00000109753	ENSMUST00000210669	
ENSMUSG00000082449	ENSMUST00000121122	
ENSMUSG00000109963	ENSMUST00000211516	
ENSMUSG00000090003	ENSMUST00000161344	
ENSMUSG00000110227	ENSMUST00000209736	
ENSMUSG00000031293	ENSMUST00000033650	ENSMUSP00000033650
ENSMUSG00000031293	ENSMUST00000112368	ENSMUSP00000107987
ENSMUSG00000031293	ENSMUST00000150170	
ENSMUSG00000109791	ENSMUST00000210497	
ENSMUSG00000085254	ENSMUST00000148792	
ENSMUSG00000049946	ENSMUST00000062978	ENSMUSP00000131717
ENSMUSG00000049946	ENSMUST00000160055	ENSMUSP00000130369
ENSMUSG00000109746	ENSMUST00000210423	
ENSMUSG00000110401	ENSMUST00000211003	
ENSMUSG00000062224	ENSMUST00000075909	
ENSMUSG00000062224	ENSMUST00000219766	
ENSMUSG00000112270	ENSMUST00000220412	
ENSMUSG00000110381	ENSMUST00000209385	
ENSMUSG00000112337	ENSMUST00000217696	
ENSMUSG00000025937	ENSMUST00000027071	ENSMUSP00000027071
ENSMUSG00000025937	ENSMUST00000156222	
ENSMUSG00000112659	ENSMUST00000218243	
ENSMUSG00000112659	ENSMUST00000218796	
ENSMUSG00002075281	ENSMUST00020182314	
ENSMUSG00000063362	ENSMUST00000072572	ENSMUSP00000072382
ENSMUSG00000063362	ENSMUST00000110737	ENSMUSP00000106365
