name	source	ensembl_gene	ensembl_source
MGI:96911	MGI:168280[0];Ensembl.MGI:33514[1>0]	ENSMUSG00000051510	CURATED:159[0];MGI:20788[13];MGI:20788[13|6>12|0];Ensembl.MGI:33514[1>0]
MGI:96920	MGI:28377[0];Ensembl.MGI:54127[1>0]	ENSMUSG00000009248	CURATED:8[0];MGI:8517[13];MGI:8517[13|6>12|0];Ensembl.MGI:54127[1>0]
MGI:97168	MGI:173251[0];Ensembl.MGI:26650[1>0]	ENSMUSG00000048450	CURATED:170[0];MGI:21242[13];MGI:21242[13|6>12|0];Ensembl.MGI:26650[1>0]
MGI:97169	MGI:173254[0];Ensembl.MGI:11182[1>0]	ENSMUSG00000021469	CURATED:171[0];MGI:33830[13];MGI:33830[13|6>12|0];Ensembl.MGI:11182[1>0]
MGI:97245	MGI:173847[0];Ensembl.MGI:31921[1>0]	ENSMUSG00000025025	CURATED:173[0];MGI:173847[13|6];MGI:173847[13|6>12|0];Ensembl.MGI:31921[1>0]
MGI:97249	MGI:173874[0];Ensembl.MGI:30669[1>0]	ENSMUSG00000019982	CURATED:174[0];MGI:25180[13];MGI:25180[13|6>12|0];Ensembl.MGI:30669[1>0]
MGI:97250	MGI:173885[0];Ensembl.MGI:4600[1>0]	ENSMUSG00000022346	CURATED:176[0];MGI:29060[13];MGI:29060[13|6>12|0];Ensembl.MGI:4600[1>0]
MGI:97308	MGI:174594[0];Ensembl.MGI:2737[1>0]	ENSMUSG00000058794	CURATED:180[0];MGI:174594[13|6];MGI:174594[13|6>12|0];Ensembl.MGI:2737[1>0]
MGI:97312	MGI:174607[0];Ensembl.MGI:22193[1>0]	ENSMUSG00000028163	CURATED:183[0];MGI:174607[13|6];MGI:174607[13|6>12|0];Ensembl.MGI:22193[1>0]
MGI:97317	MGI:174627[0];Ensembl.MGI:50189[1>0]	ENSMUSG00000020248	CURATED:184[0];MGI:21499[13];MGI:21499[13|6>12|0];Ensembl.MGI:50189[1>0]
MGI:97350	MGI:174842[0];Ensembl.MGI:20628[1>0]	ENSMUSG00000015579	CURATED:186[0];MGI:65137[13];MGI:65137[13|6>12|0];Ensembl.MGI:20628[1>0]
MGI:97450	MGI:185838[0];Ensembl.MGI:51543[1>0]	ENSMUSG00000005917	CURATED:192[0];MGI:19210[13];MGI:19210[13|6>12|0];Ensembl.MGI:51543[1>0]
MGI:97451	MGI:185839[0];Ensembl.MGI:16912[1>0]	ENSMUSG00000021848	CURATED:193[0];MGI:88143[13];MGI:88143[13|6>12|0];Ensembl.MGI:16912[1>0]
MGI:97486	MGI:186224[0];Ensembl.MGI:35867[1>0]	ENSMUSG00000004231	CURATED:194[0];MGI:178758[13];MGI:178758[13|6>12|0];Ensembl.MGI:35867[1>0]
MGI:97487	MGI:186226[0];Ensembl.MGI:6514[1>0]	ENSMUSG00000004872	CURATED:195[0];MGI:186225[13];MGI:186225[13|6>12|0];Ensembl.MGI:6514[1>0]
MGI:97489	MGI:186230[0];Ensembl.MGI:43728[1>0]	ENSMUSG00000014030	CURATED:196[0];MGI:186229[13];MGI:186229[13|6>12|0];Ensembl.MGI:43728[1>0]
MGI:97490	MGI:186232[0];Ensembl.MGI:47218[1>0]	ENSMUSG00000027168	CURATED:197[0];MGI:4727[13];MGI:4727[13|6>12|0];Ensembl.MGI:47218[1>0]
MGI:97495	MGI:186339[0];Ensembl.MGI:37624[1>0]	ENSMUSG00000052534	CURATED:198[0];MGI:8021[13];MGI:8021[13|6>12|0];Ensembl.MGI:37624[1>0]
MGI:97856	MGI:190162[0];Ensembl.MGI:13285[1>0]	ENSMUSG00000037992	CURATED:205[0];MGI:190162[13|6];MGI:190162[13|6>12|0];Ensembl.MGI:13285[1>0]
MGI:97857	MGI:190163[0];Ensembl.MGI:29871[1>0]	ENSMUSG00000017491	CURATED:206[0];MGI:160284[13];MGI:160284[13|6>12|0];Ensembl.MGI:29871[1>0]
MGI:97858	MGI:190172[0];Ensembl.MGI:24073[1>0]	ENSMUSG00000001288	CURATED:207[0];MGI:23998[13];MGI:23998[13|6>12|0];Ensembl.MGI:24073[1>0]
MGI:98214	MGI:563073[0];Ensembl.MGI:56805[1>0]	ENSMUSG00000015846	CURATED:216[0];MGI:18105[13];MGI:18105[13|6>12|0];Ensembl.MGI:56805[1>0]
MGI:98215	MGI:563074[0];Ensembl.MGI:36374[1>0]	ENSMUSG00000039656	CURATED:217[0];MGI:26958[13];MGI:26958[13|6>12|0];Ensembl.MGI:36374[1>0]
MGI:98216	MGI:563075[0];Ensembl.MGI:37484[1>0]	ENSMUSG00000015843	CURATED:218[0];MGI:563075[13|6];MGI:563075[13|6>12|0];Ensembl.MGI:37484[1>0]
MGI:98218	MGI:189054[0];Ensembl.MGI:34639[1>0]	ENSMUSG00000039476	CURATED:204[0];MGI:563131[13];MGI:189054[13|6>12|0];Ensembl.MGI:34639[1>0]
MGI:98282	MGI:566364[0];Ensembl.MGI:57156[1>0]	ENSMUSG00000002111	CURATED:238[0];MGI:563961[11];MGI:564120[13|6>12|0];Ensembl.MGI:57156[1>0]
MGI:98330	MGI:565738[0];Ensembl.MGI:55430[1>0]	ENSMUSG00000042821	CURATED:221[0];MGI:23155[13];MGI:23155[13|6>12|0];Ensembl.MGI:55430[1>0]
MGI:98357	MGI:566093[0];Ensembl.MGI:44437[1>0]	ENSMUSG00000096014	CURATED:224[0];MGI:33958[13];MGI:33958[13|6>12|0];Ensembl.MGI:44437[1>0]
MGI:98364	MGI:566113[0];Ensembl.MGI:6695[1>0]	ENSMUSG00000074637	CURATED:227[0];MGI:166425[13];MGI:166425[13|6>12|0];Ensembl.MGI:6695[1>0]
MGI:98365	MGI:566119[0];Ensembl.MGI:26814[1>0]	ENSMUSG00000045179	CURATED:228[0];MGI:566118[13];MGI:566118[13|6>12|0];Ensembl.MGI:26814[1>0]
MGI:98366	MGI:566122[0];Ensembl.MGI:8316[1>0]	ENSMUSG00000076431	CURATED:229[0];MGI:21264[13];MGI:21264[13|6>12|0];Ensembl.MGI:8316[1>0]
MGI:98368	MGI:566133[0];Ensembl.MGI:31760[1>0]	ENSMUSG00000051910	CURATED:230[0];MGI:26623[13];MGI:26623[13|6>12|0];Ensembl.MGI:31760[1>0]
MGI:98369	MGI:566135[0];Ensembl.MGI:5242[1>0]	ENSMUSG00000063060	CURATED:231[0];MGI:566135[13|6];MGI:566135[13|6>12|0];Ensembl.MGI:5242[1>0]
MGI:98371	MGI:566137[0];Ensembl.MGI:48228[1>0]	ENSMUSG00000000567	CURATED:232[0];MGI:7094[13];MGI:7094[13|6>12|0];Ensembl.MGI:48228[1>0]
MGI:98472	MGI:567593[0];Ensembl.MGI:35115[1>0]	ENSMUSG00000062327	CURATED:244[0];MGI:41582[13];MGI:41582[13|6>12|0];Ensembl.MGI:35115[1>0]
MGI:98480	MGI:568081[0];Ensembl.MGI:48327[1>0]	ENSMUSG00000028717	CURATED:245[0];MGI:161897[13];MGI:161897[13|6>12|0];Ensembl.MGI:48327[1>0]
MGI:98495	MGI:568347[0];Ensembl.MGI:41341[1>0]	ENSMUSG00000018604	CURATED:248[0];MGI:79417[13];MGI:79417[13|6>12|0];Ensembl.MGI:41341[1>0]
MGI:98507	MGI:568448[0];Ensembl.MGI:34217[1>0]	ENSMUSG00000000782	CURATED:255[0];MGI:24833[13];MGI:24833[13|6>12|0];Ensembl.MGI:34217[1>0]
MGI:98510	MGI:568438[0];Ensembl.MGI:36510[1>0]	ENSMUSG00000020167	CURATED:253[0];MGI:20040[13];MGI:20040[13|6>12|0];Ensembl.MGI:36510[1>0]
MGI:98872	MGI:749051[0];Ensembl.MGI:12580[1>0]	ENSMUSG00000035799	CURATED:264[0];MGI:21475[13];MGI:21475[13|6>12|0];Ensembl.MGI:12580[1>0]
MGI:98970	MGI:751527[0];Ensembl.MGI:55899[1>0]	ENSMUSG00000020484	CURATED:268[0];MGI:67336[13];MGI:67336[13|6>12|0];Ensembl.MGI:55899[1>0]
MGI:99253	MGI:98906[0];Ensembl.MGI:51073[1>0]	ENSMUSG00000006311	CURATED:51[0];MGI:98902[13];MGI:98902[13|6>12|0];Ensembl.MGI:51073[1>0]
