name	source	ensembl_gene	ensembl_source
ENSMUSP00000039248	Ensembl:28439[2];Ensembl:28439[2>0]	ENSMUSG00000038151	CURATED:203[0];MGI:33074[13];MGI:33074[13|6>12|0];Ensembl.MGI:12909[1>0]
ENSMUSP00000039307	Ensembl:132099[2];Ensembl:132099[2>0]	ENSMUSG00000038560	CURATED:236[0];MGI:3678[13];MGI:3678[13|6>12|0];Ensembl.MGI:51692[1>0]
ENSMUSP00000040089	Ensembl:27597[2];Ensembl:27597[2>0]	ENSMUSG00000035799	CURATED:264[0];MGI:21475[13];MGI:21475[13|6>12|0];Ensembl.MGI:12580[1>0]
ENSMUSP00000040245	Ensembl:98214[2];Ensembl:98214[2>0]	ENSMUSG00000041515	CURATED:130[0];MGI:26535[13];MGI:26535[13|6>12|0];Ensembl.MGI:39697[1>0]
ENSMUSP00000040332	Ensembl:84164[2];Ensembl:84164[2>0]	ENSMUSG00000039476	CURATED:204[0];MGI:563131[13];MGI:189054[13|6>12|0];Ensembl.MGI:34639[1>0]
ENSMUSP00000040505	Ensembl:48972[2];Ensembl:48972[2>0]	ENSMUSG00000039377	CURATED:97[0];MGI:161411[13];MGI:161410[13|6>12|0];Ensembl.MGI:21455[1>0]
ENSMUSP00000040706	Ensembl:4966[2];Ensembl:4966[2>0]	ENSMUSG00000034266	CURATED:10[0];MGI:33662[13|6];MGI:33662[13|6>12|0];Ensembl.MGI:2994[1>0]
ENSMUSP00000040920	Ensembl:106668[2];Ensembl:106668[2>0]	ENSMUSG00000038210	CURATED:103[0];MGI:161749[13];MGI:161749[13|6>12|0];Ensembl.MGI:42815[1>0]
ENSMUSP00000041053	Ensembl:109499[2];Ensembl:109499[2>0]	ENSMUSG00000037868	CURATED:40[0];MGI:95100[13];MGI:95100[13|6>12|0];Ensembl.MGI:43871[1>0]
ENSMUSP00000041118	Ensembl:6795[2];Ensembl:6795[2>0]	ENSMUSG00000035451	CURATED:59[0];MGI:100523[13];MGI:100522[13|6>12|0];Ensembl.MGI:3792[1>0]
ENSMUSP00000041614	Ensembl:23958[2];Ensembl:23958[2>0]	ENSMUSG00000039158	CURATED:1[0];MGI:25346[13];MGI:25346[13|6>12|0];Ensembl.MGI:11106[1>0]
ENSMUSP00000041774	Ensembl:63561[2];Ensembl:63561[2>0]	ENSMUSG00000005836	CURATED:80[0];MGI:20306[13];MGI:20306[13|6>12|0];Ensembl.MGI:27318[1>0]
ENSMUSP00000041953	Ensembl:22809[2];Ensembl:22809[2>0]	ENSMUSG00000039521	CURATED:73[0];MGI:564093[13];MGI:100569[13|6>12|0];Ensembl.MGI:10638[1>0]
