name	source	ensembl_gene	ensembl_source
ENSP00000489344	Ensembl:77643[2];Ensembl:77643[2>0]	ENSG00000282854	SCENIC:1570[0];HGNC.Current:1715[1];HGNC.Current:1715[1>0];Ensembl.HGNC:77660[3>0]
ENSP00000489364	Ensembl:52599[2];Ensembl:52599[2>0]	ENSG00000171872	Toronto:273[1];Ensembl:52598[0]
ENSP00000489397	Ensembl:119677[2];Ensembl:119677[2>0]	ENSG00000100393	SCENIC:1258[0];HGNC.Current:8039[1];HGNC.Current:8039[1>0];Ensembl.HGNC:119693[3>0]
ENSP00000489424	Ensembl:227288[2];Ensembl:227288[2>0]	ENSG00000179912	SCENIC:1770[0];HGNC.Current:27528[1];HGNC.Current:27528[1>0];Ensembl.HGNC:227309[3>0]
ENSP00000489431	Ensembl:263557[2];Ensembl:263557[2>0]	ENSG00000012048	SCENIC:1232[0];HGNC.Current:2658[1];HGNC.Current:2658[1>0];Ensembl.HGNC:263570[3>0]
ENSP00000489457	Ensembl:200607[2];Ensembl:200607[2>0]	ENSG00000128573	Toronto:1097[1];Ensembl:200596[0]
ENSP00000489469	Ensembl:77376[2];Ensembl:77376[2>0]	ENSG00000283009	SCENIC:942[0];HGNC.Current:43351[1];HGNC.Current:43351[1>0];Ensembl.HGNC:77400[3>0]
ENSP00000489483	Ensembl:77640[2];Ensembl:77640[2>0]	ENSG00000282854	SCENIC:1570[0];HGNC.Current:1715[1];HGNC.Current:1715[1>0];Ensembl.HGNC:77660[3>0]
ENSP00000489485	Ensembl:77641[2];Ensembl:77641[2>0]	ENSG00000282854	SCENIC:1570[0];HGNC.Current:1715[1];HGNC.Current:1715[1>0];Ensembl.HGNC:77660[3>0]
ENSP00000489489	Ensembl:241474[2];Ensembl:241474[2>0]	ENSG00000123415	SCENIC:1805[0];HGNC.Current:36247[1];HGNC.Current:36247[1>0];Ensembl.HGNC:241496[3>0]
ENSP00000489524	Ensembl:121368[2];Ensembl:121368[2>0]	ENSG00000175279	Toronto:1580[1];Ensembl:121365[0]
ENSP00000489564	Ensembl:100670[2];Ensembl:100670[2>0]	ENSG00000149136	SCENIC:1816[0];HGNC.Current:37630[1];HGNC.Current:37630[1>0];Ensembl.HGNC:100692[3>0]
ENSP00000489566	Ensembl:271984[2];Ensembl:271984[2>0]	ENSG00000143614	Toronto:1111[1];Ensembl:271976[0]
ENSP00000489586	Ensembl:2742[2];Ensembl:2742[2>0]	ENSG00000120690	Toronto:1027[1];Ensembl:2739[0]
ENSP00000489595	Ensembl:271979[2];Ensembl:271979[2>0]	ENSG00000143614	Toronto:1111[1];Ensembl:271976[0]
ENSP00000489612	Ensembl:77330[2];Ensembl:77330[2>0]	ENSG00000282899	SCENIC:101[0];HGNC.Current:7365[1];HGNC.Current:7365[1>0];Ensembl.HGNC:77354[3>0]
ENSP00000489632	Ensembl:4939[2];Ensembl:4939[2>0]	ENSG00000160201	SCENIC:1852[0];HGNC.Current:41344[1];HGNC.Current:41344[1>0];Ensembl.HGNC:4932[3>0]
ENSP00000489634	Ensembl:183562[2];Ensembl:183562[2>0]	ENSG00000147862	Toronto:1520[1];Ensembl:183544[0]
ENSP00000489646	Ensembl:87527[2];Ensembl:87527[2>0]	ENSG00000165702	Toronto:237[1];Ensembl:87520[0]
ENSP00000489701	Ensembl:236781[2];Ensembl:236781[2>0]	ENSG00000169554	Toronto:957[1];Ensembl:236759[0]
ENSP00000489735	Ensembl:39809[2];Ensembl:39809[2>0]	ENSG00000187772	Toronto:980[1];Ensembl:39809[0]
ENSP00000489736	Ensembl:259025[2];Ensembl:259025[2>0]	ENSG00000167182	Toronto:332[1];Ensembl:259021[0]
ENSP00000489767	Ensembl:178769[2];Ensembl:178769[2>0]	ENSG00000173575	SCENIC:1255[0];HGNC.Current:4587[1];HGNC.Current:4587[1>0];Ensembl.HGNC:178765[3>0]
ENSP00000489783	Ensembl:12550[2];Ensembl:12550[2>0]	ENSG00000196628	Toronto:137[1];Ensembl:12536[0]
ENSP00000489796	Ensembl:251538[2];Ensembl:251538[2>0]	ENSG00000248483	Toronto:1370[1];Ensembl:251538[0]
ENSP00000489846	Ensembl:178760[2];Ensembl:178760[2>0]	ENSG00000173575	SCENIC:1255[0];HGNC.Current:4587[1];HGNC.Current:4587[1>0];Ensembl.HGNC:178765[3>0]
ENSP00000489847	Ensembl:173976[2];Ensembl:173976[2>0]	ENSG00000169057	Toronto:1408[1];Ensembl:173971[0]
ENSP00000489865	Ensembl:259565[2];Ensembl:259565[2>0]	ENSG00000081189	Toronto:1396[1];Ensembl:259531[0]
ENSP00000489903	Ensembl:261488[2];Ensembl:261488[2>0]	ENSG00000182132	SCENIC:1677[0];HGNC.Current:13821[1];HGNC.Current:13821[1>0];Ensembl.HGNC:261505[3>0]
ENSP00000489958	Ensembl:1756[2];Ensembl:1756[2>0]	ENSG00000283949	SCENIC:906[0];HGNC.Current:7240[1];HGNC.Current:7240[1>0];Ensembl.HGNC:1754[3>0]
ENSP00000489976	Ensembl:178759[2];Ensembl:178759[2>0]	ENSG00000173575	SCENIC:1255[0];HGNC.Current:4587[1];HGNC.Current:4587[1>0];Ensembl.HGNC:178765[3>0]
ENSP00000489978	Ensembl:222131[2];Ensembl:222131[2>0]	ENSG00000184271	Toronto:1371[1];Ensembl:222131[0]
ENSP00000490004	Ensembl:152780[2];Ensembl:152780[2>0]	ENSG00000148737	Toronto:1155[1];Ensembl:152752[0]
ENSP00000490006	Ensembl:12540[2];Ensembl:12540[2>0]	ENSG00000196628	Toronto:137[1];Ensembl:12536[0]
ENSP00000490020	Ensembl:183554[2];Ensembl:183554[2>0]	ENSG00000147862	Toronto:1520[1];Ensembl:183544[0]
ENSP00000490037	Ensembl:129296[2];Ensembl:129296[2>0]	ENSG00000165684	Toronto:1422[1];Ensembl:129293[0]
ENSP00000490041	Ensembl:198517[2];Ensembl:198517[2>0]	ENSG00000177311	Toronto:369[1];Ensembl:198503[0]
ENSP00000490091	Ensembl:70361[2];Ensembl:70361[2>0]	ENSG00000130818	Toronto:608[1];Ensembl:70357[0]
ENSP00000490115	Ensembl:158192[2];Ensembl:158192[2>0]	ENSG00000176024	Toronto:745[1];Ensembl:158186[0]
ENSP00000490116	Ensembl:62768[2];Ensembl:62768[2>0]	ENSG00000196233	Toronto:1485[1];Ensembl:62759[0]
ENSP00000490122	Ensembl:65831[2];Ensembl:65831[2>0]	ENSG00000004848	Toronto:1163[1];Ensembl:65829[0]
ENSP00000490141	Ensembl:236763[2];Ensembl:236763[2>0]	ENSG00000169554	Toronto:957[1];Ensembl:236759[0]
ENSP00000490154	Ensembl:114564[2];Ensembl:114564[2>0]	ENSG00000122877	Toronto:229[1];Ensembl:114562[0]
ENSP00000490175	Ensembl:236773[2];Ensembl:236773[2>0]	ENSG00000169554	Toronto:957[1];Ensembl:236759[0]
ENSP00000490234	Ensembl:12548[2];Ensembl:12548[2>0]	ENSG00000196628	Toronto:137[1];Ensembl:12536[0]
ENSP00000490240	Ensembl:65462[2];Ensembl:65462[2>0]	ENSG00000124203	Toronto:897[1];Ensembl:65462[0]
ENSP00000490241	Ensembl:259543[2];Ensembl:259543[2>0]	ENSG00000081189	Toronto:1396[1];Ensembl:259531[0]
ENSP00000490243	Ensembl:190098[2];Ensembl:190098[2>0]	ENSG00000028277	Toronto:1359[1];Ensembl:190080[0]
ENSP00000490246	Ensembl:245031[2];Ensembl:245031[2>0]	ENSG00000177565	SCENIC:1279[0];HGNC.Current:38437[1];HGNC.Current:38437[1>0];Ensembl.HGNC:245033[3>0]
ENSP00000490260	Ensembl.Proteins:532520[2];Ensembl.Proteins:587571[0>2];Ensembl:152768[2];Ensembl:152768[2>0]	ENSG00000148737	Toronto:1155[1];Ensembl:152752[0]
ENSP00000490293	Ensembl:236784[2];Ensembl:236784[2>0]	ENSG00000169554	Toronto:957[1];Ensembl:236759[0]
ENSP00000490303	Ensembl:87524[2];Ensembl:87524[2>0]	ENSG00000165702	Toronto:237[1];Ensembl:87520[0]
ENSP00000490317	Ensembl:236769[2];Ensembl:236769[2>0]	ENSG00000169554	Toronto:957[1];Ensembl:236759[0]
ENSP00000490329	Ensembl:12542[2];Ensembl:12542[2>0]	ENSG00000196628	Toronto:137[1];Ensembl:12536[0]
ENSP00000490351	Ensembl:259023[2];Ensembl:259023[2>0]	ENSG00000167182	Toronto:332[1];Ensembl:259021[0]
ENSP00000490354	Ensembl:259535[2];Ensembl:259535[2>0]	ENSG00000081189	Toronto:1396[1];Ensembl:259531[0]
ENSP00000490359	Ensembl:23480[2];Ensembl:23480[2>0]	ENSG00000149054	Toronto:485[1];Ensembl:23477[0]
ENSP00000490370	Ensembl:198509[2];Ensembl:198509[2>0]	ENSG00000177311	Toronto:369[1];Ensembl:198503[0]
ENSP00000490407	Ensembl:190097[2];Ensembl:190097[2>0]	ENSG00000028277	Toronto:1359[1];Ensembl:190080[0]
ENSP00000490414	Ensembl:23479[2];Ensembl:23479[2>0]	ENSG00000149054	Toronto:485[1];Ensembl:23477[0]
ENSP00000490451	Ensembl:12549[2];Ensembl:12549[2>0]	ENSG00000196628	Toronto:137[1];Ensembl:12536[0]
ENSP00000490461	Ensembl:152556[2];Ensembl:152556[2>0]	ENSG00000112592	Toronto:1552[1];Ensembl:152553[0]
ENSP00000490468	Ensembl:39810[2];Ensembl:39810[2>0]	ENSG00000187772	Toronto:980[1];Ensembl:39809[0]
ENSP00000490473	Ensembl:259547[2];Ensembl:259547[2>0]	ENSG00000081189	Toronto:1396[1];Ensembl:259531[0]
ENSP00000490478	Ensembl:152772[2];Ensembl:152772[2>0]	ENSG00000148737	Toronto:1155[1];Ensembl:152752[0]
ENSP00000490508	Ensembl:236762[2];Ensembl:236762[2>0]	ENSG00000169554	Toronto:957[1];Ensembl:236759[0]
ENSP00000490512	Ensembl:259022[2];Ensembl:259022[2>0]	ENSG00000167182	Toronto:332[1];Ensembl:259021[0]
ENSP00000490514	Ensembl:245013[2];Ensembl:245013[2>0]	ENSG00000177565	SCENIC:1279[0];HGNC.Current:38437[1];HGNC.Current:38437[1>0];Ensembl.HGNC:245033[3>0]
ENSP00000490525	Ensembl:259573[2];Ensembl:259573[2>0]	ENSG00000081189	Toronto:1396[1];Ensembl:259531[0]
ENSP00000490559	Ensembl:222136[2];Ensembl:222136[2>0]	ENSG00000184271	Toronto:1371[1];Ensembl:222131[0]
ENSP00000490588	Ensembl:183557[2];Ensembl:183557[2>0]	ENSG00000147862	Toronto:1520[1];Ensembl:183544[0]
ENSP00000490600	Ensembl:150812[2];Ensembl:150812[2>0]	ENSG00000178177	Toronto:1486[1];Ensembl:150812[0]
ENSP00000490625	Ensembl:12547[2];Ensembl:12547[2>0]	ENSG00000196628	Toronto:137[1];Ensembl:12536[0]
ENSP00000490630	Ensembl:259536[2];Ensembl:259536[2>0]	ENSG00000081189	Toronto:1396[1];Ensembl:259531[0]
ENSP00000490635	Ensembl:271987[2];Ensembl:271987[2>0]	ENSG00000143614	Toronto:1111[1];Ensembl:271976[0]
ENSP00000490669	Ensembl:101465[2];Ensembl:101465[2>0]	ENSG00000075407	Toronto:580[1];Ensembl:101465[0]
ENSP00000490673	Ensembl:236760[2];Ensembl:236760[2>0]	ENSG00000169554	Toronto:957[1];Ensembl:236759[0]
ENSP00000490723	Ensembl:236761[2];Ensembl:236761[2>0]	ENSG00000169554	Toronto:957[1];Ensembl:236759[0]
ENSP00000490724	Ensembl:271976[2];Ensembl:271976[2>0]	ENSG00000143614	Toronto:1111[1];Ensembl:271976[0]
ENSP00000490762	Ensembl:183550[2];Ensembl:183550[2>0]	ENSG00000147862	Toronto:1520[1];Ensembl:183544[0]
ENSP00000490776	Ensembl:236774[2];Ensembl:236774[2>0]	ENSG00000169554	Toronto:957[1];Ensembl:236759[0]
ENSP00000490832	Ensembl:12541[2];Ensembl:12541[2>0]	ENSG00000196628	Toronto:137[1];Ensembl:12536[0]
ENSP00000490838	Ensembl:190099[2];Ensembl:190099[2>0]	ENSG00000028277	Toronto:1359[1];Ensembl:190080[0]
ENSP00000490842	Ensembl:155299[2];Ensembl:155299[2>0]	ENSG00000175105	Toronto:769[1];Ensembl:155299[0]
ENSP00000490851	Ensembl:236806[2];Ensembl:236806[2>0]	ENSG00000169554	Toronto:957[1];Ensembl:236759[0]
ENSP00000490864	Ensembl:183556[2];Ensembl:183556[2>0]	ENSG00000147862	Toronto:1520[1];Ensembl:183544[0]
ENSP00000490872	Ensembl:236766[2];Ensembl:236766[2>0]	ENSG00000169554	Toronto:957[1];Ensembl:236759[0]
ENSP00000490873	Ensembl:150816[2];Ensembl:150816[2>0]	ENSG00000178177	Toronto:1486[1];Ensembl:150812[0]
ENSP00000490883	Ensembl:12544[2];Ensembl:12544[2>0]	ENSG00000196628	Toronto:137[1];Ensembl:12536[0]
ENSP00000490934	Ensembl:236767[2];Ensembl:236767[2>0]	ENSG00000169554	Toronto:957[1];Ensembl:236759[0]
ENSP00000490945	Ensembl:183551[2];Ensembl:183551[2>0]	ENSG00000147862	Toronto:1520[1];Ensembl:183544[0]
ENSP00000490950	Ensembl:183555[2];Ensembl:183555[2>0]	ENSG00000147862	Toronto:1520[1];Ensembl:183544[0]
ENSP00000490963	Ensembl:216531[2];Ensembl:216531[2>0]	ENSG00000007372	Toronto:1355[1];Ensembl:216522[0]
ENSP00000490969	Ensembl:75614[2];Ensembl:75614[2>0]	ENSG00000084093	Toronto:318[1];Ensembl:75614[0]
ENSP00000490971	Ensembl:216541[2];Ensembl:216541[2>0]	ENSG00000007372	Toronto:1355[1];Ensembl:216522[0]
ENSP00000491031	Ensembl:115682[2];Ensembl:115682[2>0]	ENSG00000172748	Toronto:733[1];Ensembl:115678[0]
ENSP00000491033	Ensembl:14791[2];Ensembl:14791[2>0]	ENSG00000283847	SCENIC:1073[0];HGNC.Current:11409[1];HGNC.Current:11409[1>0];Ensembl.HGNC:14777[3>0]
ENSP00000491065	Ensembl:216564[2];Ensembl:216564[2>0]	ENSG00000007372	Toronto:1355[1];Ensembl:216522[0]
ENSP00000491115	Ensembl:14781[2];Ensembl:14781[2>0]	ENSG00000283847	SCENIC:1073[0];HGNC.Current:11409[1];HGNC.Current:11409[1>0];Ensembl.HGNC:14777[3>0]
ENSP00000491116	Ensembl:255854[2];Ensembl:255854[2>0]	ENSG00000166888	Toronto:1534[1];Ensembl:255831[0]
ENSP00000491210	Ensembl:216575[2];Ensembl:216575[2>0]	ENSG00000007372	Toronto:1355[1];Ensembl:216522[0]
ENSP00000491214	Ensembl:216553[2];Ensembl:216553[2>0]	ENSG00000007372	Toronto:1355[1];Ensembl:216522[0]
ENSP00000491229	Ensembl:216581[2];Ensembl:216581[2>0]	ENSG00000007372	Toronto:1355[1];Ensembl:216522[0]
ENSP00000491267	Ensembl:216572[2];Ensembl:216572[2>0]	ENSG00000007372	Toronto:1355[1];Ensembl:216522[0]
ENSP00000491280	Ensembl:216568[2];Ensembl:216568[2>0]	ENSG00000007372	Toronto:1355[1];Ensembl:216522[0]
ENSP00000491295	Ensembl:216527[2];Ensembl:216527[2>0]	ENSG00000007372	Toronto:1355[1];Ensembl:216522[0]
ENSP00000491311	Ensembl:14780[2];Ensembl:14780[2>0]	ENSG00000283847	SCENIC:1073[0];HGNC.Current:11409[1];HGNC.Current:11409[1>0];Ensembl.HGNC:14777[3>0]
ENSP00000491324	Ensembl:216552[2];Ensembl:216552[2>0]	ENSG00000007372	Toronto:1355[1];Ensembl:216522[0]
ENSP00000491339	Ensembl:221568[2];Ensembl:221568[2>0]	ENSG00000161551	Toronto:716[1];Ensembl:221555[0]
ENSP00000491349	Ensembl:221562[2];Ensembl:221562[2>0]	ENSG00000161551	Toronto:716[1];Ensembl:221555[0]
ENSP00000491355	Ensembl:23684[2];Ensembl:23684[2>0]	ENSG00000283777	SCENIC:1579[0];HGNC.Current:3351[1];HGNC.Current:3351[1>0];Ensembl.HGNC:23699[3>0]
ENSP00000491365	Ensembl:216560[2];Ensembl:216560[2>0]	ENSG00000007372	Toronto:1355[1];Ensembl:216522[0]
